RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.06312,0.082213,7.763,11.745,8237.7,10736
0.063003,0.082923,7.7948,11.746,8240.5,10729
0.062956,0.082455,7.7641,11.789,8213.9,10771
0.062686,0.080525,7.72,11.229,8180.6,10432
0.062755,0.080795,7.7224,11.433,8174,10452
0.062925,0.082723,7.7675,11.885,8212.5,10773
0.062865,0.080521,7.7432,11.416,8192.5,10489
0.063303,0.08092,7.7694,11.422,8241.5,10498
0.062915,0.08166,7.7617,11.511,8207.6,10600
0.062929,0.08046,7.7565,11.365,8226.5,10500
0.062955,0.081577,7.7689,11.614,8214.9,10616
0.062796,0.081235,7.75,11.586,8200.4,10642
0.062826,0.082283,7.7231,11.585,8200.7,10705
0.062706,0.08174,7.7236,11.337,8177.9,10566
0.063218,0.083929,7.8165,11.842,8255.3,10918
0.062933,0.082768,7.7455,11.753,8214.3,10732
0.062889,0.083997,7.7157,11.706,8196,10822
0.062721,0.079897,7.7174,11.38,8170.7,10459
0.062441,0.080969,7.6875,11.569,8137.2,10610
0.062983,0.080633,7.7716,11.43,8219.1,10565
0.063792,0.081946,7.8327,11.644,8307.4,10632
0.063115,0.080546,7.7812,11.405,8226.7,10512
0.062592,0.080672,7.7066,11.578,8168.3,10506
0.06251,0.080088,7.6914,11.442,8143.3,10493
0.063259,0.081752,7.8056,11.543,8239,10561
0.062395,0.082282,7.6448,11.558,8101.5,10598
0.062412,0.082373,7.6865,11.624,8130.3,10662
0.062771,0.080983,7.7236,11.397,8175.9,10454
0.063078,0.080653,7.7865,11.651,8237,10590
0.062683,0.081272,7.7012,11.623,8163.8,10637
0.062479,0.081165,7.7005,11.626,8154.8,10601
0.062639,0.081384,7.7397,11.734,8175.9,10649
0.062943,0.082046,7.7601,11.393,8212.7,10578
0.062872,0.079062,7.7755,11.284,8225.8,10324
0.062519,0.083275,7.6754,11.913,8128,10872
0.062803,0.081931,7.7177,11.482,8172.3,10574
0.062618,0.08076,7.705,11.461,8174.3,10491
0.063394,0.082366,7.8472,11.776,8285.4,10746
0.063071,0.083082,7.7797,11.885,8226.8,10824
0.062884,0.081383,7.7411,11.407,8207.5,10549
0.062914,0.080807,7.758,11.547,8212.7,10546
0.063154,0.082193,7.7779,11.529,8223.3,10652
0.06305,0.081794,7.7463,11.539,8204.5,10611
