RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.11321,0.1424,14.877,22.966,14904,19043
0.11306,0.14274,14.85,23.007,14885,19097
0.11328,0.14254,14.883,22.994,14916,19067
0.11314,0.14259,14.852,22.968,14882,19075
0.11339,0.14288,14.916,23.035,14938,19101
0.11319,0.14233,14.873,22.966,14900,19045
0.11306,0.1424,14.846,22.95,14881,19044
0.11308,0.1422,14.876,22.92,14897,19016
0.11306,0.1425,14.85,22.968,14884,19055
0.11319,0.14261,14.873,23.014,14906,19085
0.1131,0.14235,14.865,22.962,14898,19045
0.1131,0.14236,14.86,22.93,14891,19018
0.11324,0.14228,14.879,22.974,14911,19053
0.11311,0.14256,14.869,22.962,14903,19058
0.11315,0.14252,14.875,23,14903,19071
0.11333,0.14245,14.887,22.976,14922,19061
0.11322,0.14251,14.896,22.99,14923,19069
0.11324,0.14232,14.887,22.935,14925,19036
0.11302,0.14261,14.852,22.959,14876,19052
0.11316,0.14346,14.861,23.053,14895,19140
0.11312,0.14259,14.861,22.973,14892,19054
0.11309,0.14249,14.847,22.967,14884,19053
0.11302,0.14228,14.84,22.922,14878,19019
0.11313,0.14263,14.881,22.997,14906,19091
0.11322,0.14279,14.888,23.018,14920,19100
0.11302,0.14266,14.856,22.982,14882,19066
0.11316,0.14229,14.857,22.939,14901,19010
0.1131,0.14256,14.863,22.964,14897,19040
0.11314,0.14266,14.869,23.008,14899,19097
0.11329,0.14274,14.889,23.035,14922,19097
0.11318,0.14261,14.872,22.991,14906,19066
0.11312,0.14253,14.853,22.963,14886,19056
0.11301,0.14248,14.838,22.949,14872,19048
0.11316,0.14214,14.873,22.918,14904,19009
0.11304,0.14253,14.847,22.991,14882,19068
0.11313,0.14233,14.862,22.975,14892,19039
0.11318,0.14269,14.885,23.002,14909,19079
0.11316,0.14241,14.867,22.959,14902,19039
0.11316,0.14266,14.863,22.988,14901,19066
0.11321,0.14224,14.881,22.926,14917,19025
0.1132,0.14236,14.883,22.968,14909,19053
0.11303,0.14247,14.855,22.98,14891,19045
0.11324,0.14251,14.899,22.998,14924,19071
0.11318,0.14258,14.871,23.004,14907,19082
0.11305,0.14276,14.861,23.003,14886,19085
0.11311,0.14242,14.859,22.97,14888,19047
0.11312,0.14228,14.861,22.942,14893,19023
0.11308,0.14267,14.851,22.998,14880,19077
0.11317,0.14249,14.864,22.985,14900,19068
0.11303,0.14264,14.849,22.98,14876,19063
0.11304,0.14237,14.839,22.932,14881,19026
0.11313,0.1423,14.864,22.96,14896,19050
0.1132,0.14257,14.869,23.008,14904,19074
0.11315,0.14243,14.862,22.979,14896,19056
0.1131,0.14284,14.858,23.039,14885,19103
0.11328,0.14282,14.885,23.001,14913,19083
0.11314,0.14239,14.875,22.981,14908,19053
0.11312,0.14261,14.853,22.985,14893,19059
0.11305,0.14271,14.853,22.981,14882,19077
0.11323,0.14283,14.893,23.031,14921,19114
0.11316,0.14248,14.872,22.979,14898,19064
0.11315,0.14244,14.859,22.975,14898,19043
0.11315,0.14252,14.859,22.985,14893,19061
0.11314,0.14257,14.865,22.968,14889,19061
0.11313,0.1428,14.869,23.012,14897,19094
0.1131,0.14289,14.856,23.024,14888,19109
0.11312,0.14246,14.873,22.975,14902,19060
0.1132,0.14275,14.886,23.009,14914,19095
0.11312,0.14257,14.853,23.007,14893,19069
0.11312,0.14249,14.86,22.968,14898,19044
0.11318,0.14245,14.874,22.974,14903,19054
0.11303,0.14252,14.844,22.964,14879,19048
0.113,0.14244,14.839,22.939,14872,19033
0.11307,0.14225,14.864,22.944,14897,19028
0.11317,0.14265,14.871,22.992,14910,19072
0.11321,0.14268,14.873,22.99,14901,19060
0.113,0.1424,14.841,22.939,14874,19040
0.11313,0.14249,14.873,22.965,14901,19065
0.11307,0.14224,14.856,22.93,14882,19014
0.11325,0.14288,14.878,23.021,14910,19109
0.11309,0.1425,14.854,22.975,14883,19053
0.11309,0.14252,14.864,22.975,14898,19065
0.11316,0.1425,14.864,22.966,14898,19060
0.11311,0.14229,14.861,22.946,14890,19041
0.1131,0.14246,14.855,22.96,14891,19046
0.11326,0.14258,14.897,23.006,14918,19075
0.11312,0.14291,14.86,23.041,14902,19096
0.11315,0.14243,14.863,22.956,14893,19040
0.11311,0.14239,14.859,22.962,14890,19044
0.11326,0.14253,14.894,23.008,14920,19072
0.1131,0.14242,14.84,22.956,14879,19040
0.11314,0.14229,14.87,22.962,14901,19038
0.11303,0.14217,14.848,22.914,14882,19008
0.11306,0.14299,14.857,23.035,14887,19100
0.11304,0.14226,14.852,22.943,14880,19023
0.11311,0.14274,14.859,22.991,14894,19079
0.11319,0.14223,14.87,22.95,14901,19031
0.11304,0.14255,14.844,22.975,14881,19060
0.11326,0.14231,14.88,22.973,14905,19043
0.11317,0.14235,14.87,22.973,14897,19052
0.11316,0.14295,14.871,23.023,14905,19095
0.11307,0.14227,14.85,22.927,14880,19028
0.11316,0.1426,14.864,23.007,14898,19082
0.1131,0.14219,14.856,22.93,14885,19019
0.11307,0.14243,14.859,22.964,14885,19030
0.11321,0.14259,14.875,22.989,14902,19072
0.11316,0.14287,14.875,23.03,14907,19094
0.11311,0.14228,14.862,22.915,14896,19012
0.11316,0.14269,14.868,23.002,14898,19081
0.11317,0.14204,14.857,22.892,14886,18993
0.11315,0.1424,14.858,22.952,14900,19051
0.11325,0.14233,14.885,22.933,14919,19036
0.11313,0.14268,14.851,22.974,14887,19065
0.11315,0.14261,14.869,22.961,14896,19066
0.11313,0.14268,14.871,23,14893,19085
0.11309,0.14264,14.851,22.975,14886,19049
0.11316,0.14229,14.876,22.964,14912,19042
0.11321,0.14209,14.88,22.93,14910,19024
0.11313,0.14252,14.854,22.971,14892,19065
0.11317,0.14295,14.873,23.037,14898,19097
0.11301,0.14256,14.848,22.991,14877,19067
0.11312,0.14254,14.859,22.998,14892,19065
0.11317,0.14259,14.863,22.997,14893,19065
0.11318,0.14253,14.872,22.996,14905,19063
0.1132,0.14274,14.881,23.009,14904,19087
0.11307,0.14227,14.856,22.936,14889,19014
0.11319,0.14279,14.877,22.989,14904,19069
0.11315,0.14287,14.875,23.026,14905,19089
0.11326,0.14227,14.881,22.954,14914,19027
0.11319,0.14246,14.876,22.986,14913,19060
0.11303,0.14245,14.846,22.949,14876,19044
0.11325,0.14235,14.9,22.967,14924,19031
0.11303,0.14233,14.848,22.943,14879,19036
0.11322,0.14226,14.877,22.945,14913,19030
0.11316,0.14263,14.865,22.986,14894,19073
0.1132,0.1425,14.871,22.978,14907,19064
0.11304,0.14231,14.846,22.938,14878,19034
0.11318,0.14237,14.88,22.963,14906,19066
0.11299,0.14229,14.84,22.929,14875,19025
0.11328,0.14222,14.883,22.932,14916,19035
0.11308,0.14286,14.849,22.995,14886,19084
0.1132,0.14255,14.878,23.012,14903,19081
0.11312,0.14228,14.859,22.938,14897,19039
0.11329,0.14226,14.898,22.957,14925,19046
0.11321,0.14268,14.869,23.013,14904,19077
0.11318,0.14263,14.879,22.99,14911,19067
0.11312,0.1425,14.882,22.984,14912,19073
0.11313,0.14268,14.849,22.997,14880,19069
0.11325,0.14285,14.888,23.036,14916,19113
0.11325,0.14241,14.876,22.979,14907,19065
0.11292,0.14257,14.833,22.971,14868,19050
0.11313,0.14239,14.864,22.951,14895,19032
0.11314,0.14215,14.869,22.924,14897,19002
