RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.063399,0.083329,7.7909,11.601,8300.9,10780
0.063517,0.084939,7.7879,11.976,8313,11037
0.06337,0.084895,7.8191,11.923,8315,10994
0.063278,0.083836,7.8147,11.754,8313.4,10869
0.063476,0.08462,7.8326,11.896,8336.6,10972
0.063332,0.08377,7.7795,11.72,8306.4,10816
0.063189,0.082415,7.7787,11.489,8288,10627
0.063525,0.083778,7.8238,11.749,8344.8,10847
0.063494,0.086114,7.7927,11.995,8312.8,11032
0.063963,0.083976,7.8839,11.975,8397.7,10872
0.063447,0.086054,7.7966,12.231,8313.1,11167
0.063571,0.085533,7.8483,11.87,8357.6,10961
0.063522,0.084164,7.8079,11.828,8330.2,10843
0.063314,0.084701,7.7986,11.94,8304.2,11003
0.063763,0.084341,7.8494,11.834,8364.5,10946
0.063197,0.083142,7.7755,11.565,8282.8,10736
0.063468,0.086078,7.826,12.028,8332,11134
0.063216,0.085482,7.7604,11.834,8279.2,11021
0.063433,0.084276,7.7842,11.738,8300.9,10932
0.063306,0.083524,7.7831,11.742,8299.1,10808
0.063361,0.084122,7.8062,11.542,8317.4,10872
0.063214,0.083154,7.7905,11.559,8301,10665
0.063199,0.085385,7.7944,11.792,8293.7,11007
0.063565,0.083986,7.8418,11.907,8333,10940
0.063298,0.085099,7.7865,11.965,8313.7,11020
0.063104,0.08332,7.7856,11.723,8292.5,10773
0.063194,0.084605,7.7861,11.835,8293.8,10933
0.06351,0.084393,7.8433,11.758,8351.2,10915
0.063553,0.083762,7.8301,11.897,8331.7,10862
0.063502,0.084314,7.8366,11.825,8340.4,10903
0.063711,0.084481,7.8419,11.876,8366.2,10914
0.063202,0.084496,7.7992,11.725,8299.8,10918
0.063358,0.086707,7.7925,11.91,8316.3,11090
0.063198,0.083822,7.7904,11.767,8300.8,10863
0.063379,0.082798,7.8155,11.282,8320.6,10628
0.063415,0.085545,7.8127,12.361,8321.8,11167
0.063532,0.084743,7.8075,11.772,8316.1,10968
0.062609,0.083591,7.6981,11.584,8217.2,10776
0.063534,0.08474,7.8163,11.815,8316.5,10869
0.063467,0.083836,7.7833,11.748,8312.8,10879
0.063294,0.084332,7.8121,11.771,8325.8,10912
0.063541,0.083978,7.8051,11.408,8339.1,10792
0.063332,0.083813,7.7906,11.608,8298.2,10819
0.063578,0.085441,7.8125,11.832,8324.1,10989
0.063281,0.084206,7.8201,11.877,8328.6,10924
0.063056,0.08481,7.775,11.962,8284.4,10990
0.063614,0.084114,7.8382,11.902,8349.9,10940
0.063477,0.086337,7.8248,12.209,8327.4,11160
0.06359,0.08381,7.7792,11.601,8326.1,10784
0.063229,0.085609,7.7894,11.861,8299.6,10978
0.06334,0.085633,7.7851,11.787,8295.7,10949
0.063531,0.086399,7.8122,11.894,8347.7,11088
0.063405,0.084871,7.801,11.831,8303.8,10939
0.063247,0.083695,7.8054,11.823,8318.2,10876
0.063038,0.085589,7.7582,12.118,8273.4,11155
