RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.033285,0.042889,4.9354,7.8086,4255.9,5640.4
0.032915,0.043839,4.8995,7.8141,4212.2,5668.2
0.032554,0.042589,4.8178,7.6549,4154.9,5539.7
0.03304,0.043057,4.9459,7.9492,4247.3,5705.8
0.033071,0.044086,4.9151,8.1153,4241,5824.6
0.033069,0.044035,4.9299,7.9191,4249.1,5728.1
0.033085,0.043314,4.9117,7.8757,4230.3,5703.4
0.032886,0.044043,4.9068,8.0092,4237.3,5766.4
0.032871,0.042753,4.8868,7.6552,4210.9,5587.8
0.032559,0.042414,4.8271,7.6026,4168.7,5564.1
0.03279,0.042818,4.8764,7.7084,4201.9,5640.4
0.032936,0.043923,4.905,7.8684,4217.6,5701.5
0.032647,0.04361,4.8665,7.7917,4187.8,5660.2
0.032763,0.042577,4.8709,7.5938,4194.8,5557.2
0.033304,0.044186,4.9607,7.9464,4276.4,5740.2
0.033047,0.043073,4.8887,7.7689,4215.1,5644.4
0.032861,0.04395,4.8829,7.9698,4207.2,5734.2
0.032972,0.043908,4.9259,7.9182,4241,5755.7
0.032654,0.043641,4.8579,7.8735,4184.9,5747.7
0.032787,0.042164,4.8557,7.6779,4180.5,5520.4
0.032678,0.044443,4.8772,8.1215,4198,5825.1
0.03274,0.042491,4.9129,7.7493,4214,5594.9
0.032772,0.043582,4.871,7.8202,4200.6,5657.6
0.033025,0.04344,4.9089,7.7399,4228.4,5641.8
0.033191,0.042199,4.9483,7.5595,4256.9,5516.9
0.032883,0.043625,4.8574,7.8164,4199.5,5723.1
0.032883,0.042944,4.9172,7.7832,4228.5,5638.4
0.032998,0.042456,4.9071,7.7195,4230.8,5558.6
0.032841,0.042559,4.8648,7.6881,4190.1,5585.5
0.032972,0.044192,4.9277,8.1792,4238.8,5840.2
0.032878,0.044455,4.895,8.1966,4217.9,5834.9
0.032963,0.043255,4.8687,7.8685,4191.5,5650.5
0.032602,0.043305,4.8554,7.7142,4179.1,5630
0.032923,0.043439,4.8849,7.9626,4218.9,5720.5
0.032921,0.044487,4.9024,8.0192,4215.8,5804.5
0.033058,0.043951,4.9299,7.8289,4241.6,5688.1
0.033048,0.041909,4.89,7.467,4222.1,5455.7
0.032594,0.043527,4.8514,7.701,4173.5,5601
0.032733,0.043261,4.8664,7.8076,4197.4,5627.2
0.032714,0.042846,4.8553,7.7601,4192.8,5616.4
0.032847,0.043431,4.9098,7.9352,4218.9,5705.5
0.032896,0.043272,4.9183,7.8659,4227.4,5696
0.033008,0.043681,4.9181,7.8134,4240.5,5702
0.032954,0.044361,4.8811,7.9348,4216.9,5752.4
0.03291,0.043816,4.9225,8.0423,4235.1,5795.4
0.033026,0.043844,4.9118,7.9517,4231.7,5769.5
0.032507,0.043137,4.8166,7.6322,4152.7,5591.5
0.032794,0.044233,4.8857,8.0672,4206.9,5823
0.032873,0.043587,4.8548,7.6146,4193.2,5596.7
0.032979,0.042224,4.9008,7.825,4222.8,5611
0.032744,0.042172,4.8924,7.5831,4212.1,5519.5
0.032893,0.041842,4.9093,7.6041,4227.7,5492.9
0.032499,0.043797,4.8204,7.7344,4155.9,5637.2
0.032972,0.043652,4.8966,7.8597,4226.8,5691.3
0.032868,0.042043,4.9015,7.6378,4217.8,5521.7
0.033056,0.043925,4.9349,7.9528,4251.6,5758.1
0.032786,0.043839,4.8912,7.9306,4205,5708
0.032754,0.042413,4.8658,7.5967,4194.9,5507
0.032984,0.04302,4.9017,7.8005,4225.9,5645.4
0.032584,0.042716,4.8344,7.7141,4166.2,5580.7
0.032623,0.041466,4.8412,7.4633,4167,5407.7
0.032991,0.043858,4.9386,7.7997,4253.2,5684.3
0.032433,0.043033,4.8568,7.7167,4178.2,5580.9
0.032675,0.042841,4.8895,7.6435,4201.6,5563.6
0.032686,0.043203,4.8296,7.6618,4171.4,5578.6
0.032756,0.04229,4.8611,7.6202,4186.2,5501.2
0.033042,0.0428,4.9236,7.7549,4239.4,5620.9
0.032705,0.043346,4.8872,7.7054,4200.7,5607.1
0.033188,0.043141,4.9328,7.7552,4249,5637.6
0.033037,0.043477,4.9581,7.8342,4255,5704.5
0.032714,0.045268,4.8452,7.9966,4177.5,5779.3
0.032999,0.042169,4.9281,7.5618,4245.7,5505.1
0.032904,0.044134,4.908,7.9717,4224.4,5793.9
0.032875,0.043219,4.8832,7.8288,4202.1,5656.8
0.032955,0.043765,4.9483,7.7605,4249,5692
0.032883,0.043208,4.914,7.7144,4228.2,5617.5
0.032859,0.043521,4.913,7.873,4226.4,5722.3
0.032931,0.042239,4.891,7.4811,4208.1,5456.1
0.032648,0.044343,4.8745,7.8883,4194.3,5768.5
0.032902,0.043232,4.8642,7.6983,4204.4,5623.8
0.032846,0.044529,4.8816,7.9006,4214.3,5711
0.032596,0.042762,4.8236,7.9205,4166.6,5675.2
0.032553,0.042201,4.8694,7.7849,4189.9,5570.8
0.032944,0.043785,4.8645,8.0794,4195.5,5776.4
0.032663,0.042349,4.8504,7.7843,4178.8,5619.2
0.0328,0.042467,4.8936,7.6558,4208.2,5529.3
0.032825,0.043029,4.8438,7.7013,4180.4,5610.3
0.03269,0.042348,4.8521,7.7238,4182.2,5590.4
0.03267,0.043314,4.8901,7.8839,4201.7,5697
0.032956,0.042647,4.8913,7.7919,4218.7,5633.4
0.03274,0.043178,4.8838,7.6664,4204.5,5587.3
0.032757,0.042568,4.8851,7.6356,4210.6,5570.6
0.032702,0.045123,4.8776,7.926,4202.1,5694
0.032697,0.043363,4.8784,7.7784,4193.1,5678.6
0.032986,0.043907,4.9085,7.8888,4226,5725.1
0.033088,0.044003,4.9403,8.0634,4253.4,5770.4
0.032757,0.042464,4.8428,7.6045,4170.6,5497.2
0.032642,0.043006,4.8298,7.7488,4165.8,5646.2
0.032927,0.04323,4.8772,7.7444,4209.8,5627
0.033185,0.042493,4.9414,7.8018,4254.1,5603.4
0.032979,0.044715,4.891,7.9593,4218.7,5790.7
0.032691,0.042382,4.8866,7.6241,4199.7,5521.1
0.032707,0.043604,4.8648,7.9731,4192.4,5723.7
0.032918,0.044759,4.923,8.0863,4240.6,5799.6
0.032891,0.042201,4.8627,7.6406,4201.2,5523.4
0.032958,0.042973,4.9137,7.9466,4221.9,5754.4
0.03285,0.04537,4.9421,8.1921,4233.7,5889.9
0.032731,0.043414,4.8601,7.8192,4192.9,5691.8
0.032916,0.042941,4.9021,7.7559,4218.6,5645.9
0.032568,0.043255,4.8315,7.7686,4171,5638.9
0.032839,0.043506,4.8527,7.9093,4187.2,5708.1
0.032819,0.042908,4.8435,7.785,4185,5626.8
0.032918,0.041903,4.8699,7.6178,4199.9,5508.5
0.032523,0.043447,4.8551,7.7574,4180.6,5658.4
0.032614,0.042413,4.842,7.6534,4173.4,5537.3
0.032793,0.044051,4.8586,8.0395,4191.7,5800.9
0.032831,0.043044,4.8991,7.7008,4207.2,5582.5
0.03253,0.043446,4.8439,7.8319,4169.8,5684.6
0.032649,0.04256,4.8492,7.7698,4177,5583.4
0.033179,0.043946,4.91,8.2912,4238.7,5843.9
0.032971,0.043307,4.9102,7.8653,4222.7,5682
0.032887,0.043082,4.8937,7.8276,4215.9,5677.7
0.03253,0.043391,4.853,7.8297,4170.2,5696.6
0.032694,0.0432,4.8774,7.6629,4192.2,5569
0.032936,0.045025,4.915,7.9269,4223.6,5779.4
0.032772,0.043893,4.8582,7.7497,4194.2,5605.1
0.032722,0.043117,4.8771,7.8005,4200.2,5639.9
0.032809,0.043532,4.8779,7.7217,4201.4,5664
0.033057,0.042945,4.9257,7.8136,4243,5634
0.032667,0.043644,4.8775,7.885,4198.2,5690.9
0.032839,0.045992,4.8889,7.9579,4209.2,5777.4
0.03293,0.043314,4.8932,7.8586,4217,5670.1
0.032696,0.042399,4.8639,7.5395,4191.4,5482.6
0.032844,0.042895,4.9012,7.713,4219.9,5607.9
0.032681,0.042463,4.877,7.6759,4191.1,5591.5
0.032555,0.041838,4.8335,7.5879,4163.1,5520.9
0.032696,0.042837,4.8579,7.6443,4183.3,5570.8
0.032745,0.043458,4.8774,7.7435,4199.8,5653.2
0.032831,0.044346,4.8631,7.7477,4201.5,5641
0.032684,0.043054,4.8542,7.5842,4184.8,5548.1
0.033004,0.043376,4.9057,7.8134,4230.1,5650.5
0.032815,0.042651,4.8577,7.8162,4189,5626.7
0.032857,0.043261,4.8912,7.7459,4207.9,5603.1
0.032782,0.042281,4.8961,7.7506,4202.9,5589.9
0.032901,0.041569,4.8523,7.396,4194.9,5424.6
0.032657,0.042431,4.8271,7.6107,4156.9,5555.1
0.032961,0.042348,4.9288,7.6398,4235.4,5567.5
0.032553,0.042131,4.8368,7.5377,4169.2,5480.1
0.032775,0.042523,4.857,7.6758,4190.5,5591.2
0.032821,0.042487,4.8826,7.6932,4206.5,5548
0.032768,0.041283,4.8535,7.4333,4188.2,5410.3
0.032668,0.043517,4.8633,7.8538,4191.5,5679.4
0.03254,0.042618,4.8102,7.826,4151.5,5617.1
0.032666,0.044004,4.8573,8.1008,4183.2,5829.1
0.032665,0.042984,4.8259,7.7011,4161.5,5601.6
0.032559,0.043432,4.8106,7.7922,4157.4,5664.8
0.033109,0.0442,4.9238,8.0623,4245.9,5809.5
0.032714,0.042531,4.8503,7.4973,4184.8,5531.4
0.032556,0.043311,4.8376,7.8104,4173.2,5622.7
0.032793,0.043395,4.8897,7.7273,4204.7,5620
0.033067,0.043268,4.9629,7.9096,4257.6,5664.2
0.032942,0.043734,4.9234,8.0518,4230.5,5776.2
0.032776,0.042605,4.8608,7.6864,4185,5589
0.033018,0.043289,4.8825,7.7535,4218,5681.6
0.032927,0.042457,4.8955,7.569,4215.2,5521.1
0.032637,0.044615,4.9021,8.0894,4208.7,5834.1
0.033004,0.042212,4.9357,7.5026,4247.9,5489.1
0.032743,0.043187,4.8693,7.8014,4187.6,5643.9
0.032879,0.043244,4.8635,7.8254,4195,5681
0.032889,0.044339,4.9224,8.1228,4230.2,5841.9
0.032973,0.043504,4.9019,7.7723,4227.7,5688.5
0.032687,0.042665,4.8869,7.8297,4202.8,5633.1
0.033044,0.043938,4.8666,8.0024,4210.6,5779.2
0.032774,0.043324,4.8695,7.8317,4184.8,5658.2
0.032923,0.042929,4.8871,7.8002,4214.7,5649.2
0.033015,0.043224,4.9099,7.8033,4231.9,5663.5
0.032937,0.043313,4.917,7.9113,4236.9,5704.1
0.032575,0.04416,4.8204,7.9274,4155.3,5753.7
0.032913,0.042567,4.8764,7.6965,4208,5606.5
0.032686,0.042952,4.8621,7.8368,4190,5652.8
0.032609,0.043845,4.8799,7.8511,4194.2,5701.9
0.032996,0.042925,4.9042,7.8462,4224.7,5642.5
0.032417,0.043174,4.7982,7.646,4140.5,5613.9
0.032905,0.04321,4.9204,7.9035,4233.8,5721.9
0.032444,0.043606,4.8466,7.968,4169.5,5724.3
0.032961,0.044007,4.9417,8.13,4245.2,5811
0.033024,0.04314,4.9196,7.9464,4238.6,5696.9
0.032768,0.042709,4.8875,7.6555,4201.5,5556.2
0.032718,0.044956,4.8591,8.1711,4188.8,5835.8
0.033124,0.043805,4.9184,7.9996,4240.3,5740.6
0.032725,0.042612,4.8761,7.7443,4191.6,5587
0.033193,0.043393,4.9787,8.1262,4269.5,5792.4
0.032826,0.043286,4.878,7.8213,4198.2,5654
0.033178,0.043592,4.9392,8.1018,4258.5,5777.8
0.032764,0.043281,4.8585,7.8949,4193.1,5677.6
0.032649,0.044734,4.8847,7.8885,4193.8,5747.6
0.032843,0.04276,4.8924,7.6551,4211.1,5605.5
0.032699,0.043069,4.8625,7.6404,4188.2,5570.4
0.032849,0.042372,4.8978,7.6737,4215,5566.9
0.032757,0.04355,4.8554,7.7338,4190,5640.8
0.032587,0.043045,4.8212,7.7325,4152.9,5606.9
0.03287,0.043947,4.8905,7.8264,4209.2,5657.6
0.032845,0.043337,4.8672,7.7805,4194.1,5632
0.032648,0.04215,4.8629,7.4724,4187.2,5484.8
0.032904,0.042129,4.9317,7.6389,4235.1,5541.9
0.033081,0.042924,4.9178,7.7536,4235.5,5638.3
0.032733,0.043132,4.8943,7.8336,4203.6,5664.8
0.033042,0.042106,4.9178,7.7594,4239.8,5579.9
0.032721,0.043319,4.885,7.8359,4202.2,5661
0.033063,0.043888,4.9041,8.0785,4234.6,5783.5
0.032659,0.042369,4.8521,7.8226,4178.6,5603.6
0.032588,0.042279,4.8528,7.6397,4177.9,5543.4
0.032853,0.043469,4.8696,7.7212,4199.7,5632.5
0.032801,0.042889,4.8647,7.7179,4193.7,5614.9
0.032632,0.042591,4.8371,7.782,4166.6,5618.9
0.032948,0.043903,4.9604,8.0357,4256.7,5801
0.032678,0.042451,4.8943,7.6073,4202.8,5550.1
0.032912,0.043277,4.8702,7.8433,4198.4,5673.1
0.032946,0.043659,4.9229,8.0882,4222.9,5773.4
0.032922,0.0444,4.8776,8.1028,4211,5826.3
0.033016,0.042395,4.9021,7.6487,4226.2,5588.6
0.032735,0.043012,4.8694,7.7948,4189,5604
0.032877,0.042705,4.8918,7.7513,4214.7,5616.6
0.03308,0.042237,4.9217,7.5743,4243.5,5522.7
0.032595,0.04489,4.8702,8.1102,4192.1,5862.8
0.033172,0.043714,4.917,8.0548,4241.1,5771.6
0.032973,0.042105,4.9383,7.5172,4243.1,5498
0.032623,0.044355,4.8843,7.9961,4204.6,5762.7
0.032849,0.043984,4.9054,8.2059,4223,5862.5
0.032759,0.043571,4.8877,7.8792,4207.5,5666.3
0.032753,0.042742,4.9362,7.729,4236.2,5607
0.032512,0.041964,4.8573,7.7681,4170.4,5575.7
0.032412,0.04298,4.8175,7.7229,4145.9,5606.5
0.032881,0.04271,4.9099,7.5042,4227.9,5512.4
0.032614,0.041755,4.8494,7.4333,4176.7,5430
0.032999,0.043539,4.914,7.7826,4231.7,5651.2
0.032572,0.042449,4.8227,7.5742,4159.1,5540.5
0.03288,0.043477,4.8934,7.9362,4207.7,5706.5
0.032769,0.043791,4.8713,7.9477,4192.5,5745.7
0.033098,0.044308,4.9406,8.1505,4255.2,5866.1
0.032994,0.042997,4.8901,7.7364,4216.9,5609.7
0.032722,0.043135,4.8232,7.7102,4166.5,5615
0.032819,0.045068,4.8804,8.0927,4199.9,5814.3
0.032988,0.042901,4.9217,7.9197,4227.1,5724.5
0.032753,0.043639,4.8709,7.7158,4197.9,5646.1
0.032758,0.043101,4.8784,7.7021,4202.8,5620
0.032567,0.042987,4.855,7.5628,4185.1,5539.5
0.033081,0.042999,4.9326,7.717,4249.7,5610.5
0.032696,0.042275,4.8437,7.481,4183.7,5493.4
0.032661,0.042835,4.8365,7.7254,4171.3,5621.6
0.032805,0.04168,4.8644,7.6723,4198.7,5515.8
0.032762,0.043525,4.9039,7.6719,4215.6,5628.6
0.032793,0.042591,4.8933,7.7563,4204.2,5571.6
0.032568,0.043813,4.8318,7.8505,4159.2,5697.8
0.032687,0.043522,4.8463,7.8808,4186.1,5715.6
0.032965,0.044514,4.8807,7.9088,4216.1,5765.4
0.032888,0.043815,4.8937,7.9963,4209.1,5747.3
0.032676,0.043438,4.8595,7.5692,4186.7,5550.6
0.033401,0.043658,5.0067,8.0635,4309.1,5767.3
0.032714,0.043532,4.896,7.9255,4213.2,5745.1
0.032724,0.044066,4.8789,7.8761,4202.9,5746.9
0.032762,0.043152,4.8579,7.825,4181.9,5627.7
0.032606,0.042797,4.8188,7.7223,4161.8,5625.9
0.032658,0.042111,4.8585,7.5298,4183.3,5486.1
0.032908,0.043169,4.9106,7.8723,4215.4,5659
0.032642,0.04272,4.8643,7.7388,4185.5,5605.2
0.033494,0.043597,5.0031,8.0756,4297.2,5769.7
0.032721,0.042569,4.8611,7.6011,4189.8,5520.7
0.032699,0.041062,4.8415,7.3319,4177,5341.4
0.032921,0.04289,4.9009,7.9575,4218.4,5677
0.032779,0.044966,4.8787,8.3712,4200.8,5968
0.033012,0.043959,4.9187,7.9114,4244.3,5730.6
0.033019,0.043657,4.9045,7.959,4230.5,5746
0.032509,0.041785,4.8571,7.4512,4177.6,5455.7
0.033087,0.043141,4.9238,7.9216,4240.8,5669.4
0.032601,0.043689,4.8766,7.8179,4192.4,5658.7
0.032954,0.042525,4.9081,7.7112,4226.4,5620.9
0.032762,0.042283,4.8703,7.6169,4199,5509.9
0.033198,0.044857,4.9413,8.1781,4257.5,5923.6
0.032838,0.043744,4.8861,7.7525,4209.3,5649.7
0.032808,0.043053,4.8993,7.6587,4211.7,5596
0.032695,0.042884,4.8444,7.9254,4174.2,5680.4
0.032407,0.041768,4.8498,7.551,4167.4,5505.4
0.032825,0.043205,4.8735,7.7597,4209,5652.5
0.032993,0.044638,4.8926,8.2932,4221.5,5909
0.033225,0.043725,4.9098,7.9948,4243.8,5769.1
0.032643,0.042683,4.8633,7.68,4190.4,5596.6
0.03274,0.042193,4.8734,7.6367,4201.2,5527.2
0.032896,0.044015,4.8854,7.801,4206.9,5667.5
0.033161,0.04263,4.9347,7.8708,4248.9,5673.8
0.032516,0.0437,4.8473,7.7477,4175.8,5636.7
0.032731,0.043935,4.8782,7.8411,4187.2,5689
0.032591,0.043178,4.841,7.8169,4172.1,5657.1
0.032971,0.043721,4.9091,7.8011,4222.9,5709.9
0.03301,0.044325,4.8881,8.2163,4219.7,5882.1
0.032761,0.042489,4.9196,7.6594,4222.6,5549.7
0.03308,0.043749,4.9593,8.0758,4255.2,5819.9
0.032773,0.042482,4.8706,7.6285,4201.3,5569.9
0.033084,0.042755,4.9341,7.7725,4242.7,5604.6
0.032684,0.041751,4.8327,7.5056,4168.6,5462.7
0.032502,0.042686,4.8331,7.8149,4170.2,5635.9
0.032689,0.043219,4.859,7.8296,4190.9,5667.7
0.03296,0.044241,4.8998,8.0087,4220.1,5785.9
0.032842,0.043614,4.8742,7.9624,4201.9,5726.4
0.032694,0.043273,4.8534,7.6947,4190.7,5622.9
0.032781,0.042399,4.8935,7.6485,4207.8,5558.4
0.033161,0.043834,4.9517,8.2382,4258.1,5824.1
0.032895,0.043037,4.8984,7.9304,4222.3,5700.3
0.03296,0.042972,4.9621,7.7377,4255.1,5603.3
0.032883,0.043532,4.8953,7.8889,4224.9,5677.2
0.032619,0.042765,4.8511,7.7766,4176.5,5606.4
0.032775,0.04265,4.8757,7.623,4213.9,5574.9
0.032702,0.043225,4.8935,7.6104,4208.8,5562.7
0.032725,0.043261,4.8505,7.6682,4181,5620.4
0.032972,0.043579,4.8972,7.8163,4214.9,5680.6
0.033022,0.0444,4.8704,8.1405,4209.5,5828.4
0.032797,0.042356,4.8808,7.6779,4198.6,5546.8
0.032891,0.043021,4.8935,7.9273,4216.1,5691.1
0.032795,0.042971,4.8584,7.7278,4193.1,5611.4
0.032678,0.043592,4.8447,7.805,4180.1,5678.3
0.033119,0.044461,4.9017,8.0845,4230.6,5817.6
0.033009,0.045507,4.9364,8.0533,4244.8,5838.1
0.032798,0.044683,4.8712,7.9013,4192.9,5766.8
0.032828,0.044145,4.8926,8.1249,4213,5783.7
0.032856,0.043144,4.8622,7.8668,4186.3,5674.9
0.032809,0.042833,4.8551,7.7915,4189.8,5641.1
0.032664,0.043793,4.8273,7.8862,4165.8,5721.5
0.032898,0.045502,4.9188,8.0552,4225.6,5838.8
0.032838,0.04301,4.8908,7.9342,4202.7,5681.7
