ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,DayType_Idx
NSLP,VICAGL,2009.10.22,11/02/2010 22:03,64964.817,60699.18,61846.645,58894.314,56032.279,53992.591,53260.935,53479.613,55883.326,60979.917,71400.793,84867.595,98052.466,104140.402,99269.498,94389.205,95006.771,94621.197,94137.855,93194.686,92333.581,91859.918,91190.537,89652.548,88803.814,88263.115,88993.319,89180.528,87135.374,88219.094,90904.528,91893.631,94264.64,97144.297,98347.233,97852.808,100305.762,107320.208,115857.331,117520.737,113316.14,107419.425,98081.838,87913.858,77319.65,70608.309,75315.267,69707.078,4
NSLP,VICAGL,2009.10.23,11/02/2010 22:03,63932.476,60100.375,61179.888,58035.027,54524.172,52732.196,51857.388,51750.145,53584.177,58180.982,67568.693,79355.019,93433.305,102153.916,99805.987,95411.851,97533.51,97306.437,96641.255,96093.432,94730.409,95125.883,93546.493,91485.076,90061.299,88540.957,88147.176,87336.898,85885.259,85527.227,87228.788,88595.119,89828.816,91280.708,92426.195,93354.251,94802.207,99380.882,108714.563,110867.546,108090.652,103448.946,98016.206,90446.17,82856.356,77050.094,81733.243,75640.254,5
NSLP,VICAGL,2009.10.24,11/02/2010 22:03,68868.06,63724.451,64518.172,60951.824,57395.367,54806.677,53071.575,52739.178,53493.916,55384.371,59077.127,65555.051,73588.651,80927.684,84568.496,88690.001,91961.049,92014.564,91364.171,89980.354,88886.562,87753.355,86588.569,85028.942,83162.103,81438.968,80131.928,78671.037,78015.991,77995.231,78784.522,79960.773,80941.221,83099.001,86094.26,86835.91,90429.496,95272.506,101047.138,102570.609,100204.978,96963.796,92087.996,85178.773,78862.408,74200.913,80521.964,74059.273,6
NSLP,VICAGL,2009.10.25,18/02/2010 11:15,67400.203,62018.272,62470.599,58361.027,54984.011,52528.411,50654.57,49330.238,48804.003,49112.626,51761.801,54999.353,58478.124,64203.688,69975.343,76578.836,82114.525,86387.021,90500.648,90716.948,90160.848,90565.658,91216.291,88992.956,87031.669,85313.44,83799.721,82745.121,82694.853,83126.908,84898.769,87917.054,92355.401,97320.767,103196.735,107099.013,110982.568,117559.391,126790.076,129003.375,124759.291,118068.251,107319.191,94454.928,82167.291,73605.735,79585.906,74241.089,0
NSLP,VICAGL,2009.10.26,18/02/2010 11:15,68094.067,63792.154,64827.894,61342.595,58192.682,55849.274,54652.878,54883.154,58239.622,63355.865,73381.877,86775.475,99948.912,106894.197,101941.949,96325.885,96377.293,95608.315,94281.764,93606.41,92921.629,92812.724,92314.657,90866.106,89736.92,88441.164,88226.569,87947.644,86991.045,88210.845,90885.211,93121.978,95353.387,96688.112,97610.057,97102.743,98338.207,102705.982,112249.553,115278.351,111271.289,104932.774,95829.793,85224.101,75348.561,69370.072,74781.609,69515.937,1
NSLP,VICAGL,2009.10.27,18/02/2010 11:15,63582.438,59263.991,60701.195,57607.36,55003.067,52969.41,51797.459,52219.911,54761.248,60098.647,70194.695,83283.546,96432.769,101363.638,96134.314,91665.325,91857.026,91264.913,89672.332,89551.785,89286.958,89542.645,89577.903,88641.411,88673.255,88142.33,88522.043,88518.438,88207.666,89382.387,92241.488,93541.269,94773.469,95755.757,96848.114,95705.787,94587.768,98677.421,107250.088,109191.621,105533.8,100021.935,91486.795,81801.959,72650.585,66446.689,71983.504,66698.562,2
NSLP,VICAGL,2009.10.28,18/02/2010 11:15,60893.894,56576.447,57792.799,54736.749,52142.423,49607.668,48974.426,49068.921,51400.196,56038.443,66306.343,77367.329,90127.596,97921.972,95003.896,92908.19,93310.753,93214.887,92578.951,92093.462,92096.194,92154.552,91462.606,90323.836,90384.63,90490.112,91188.452,90816.859,89940.848,90635.586,93448.936,95443.944,96688.011,97797.075,99864.097,101494.405,102434.536,102804.466,110574.18,113357.408,109235.287,102289.948,93894.811,84206.457,74363.722,67990.1,73488.767,68385.088,3
NSLP,VICAGL,2009.10.29,18/02/2010 11:15,62496.406,58246.905,59623.196,56524.93,53615.032,51810.556,50692.277,50949,53305.553,58096.376,67574.917,78909.752,91451.15,97528.184,93094.798,89676.186,90177.469,89859.034,90058.73,90690.474,91903.172,93499.427,94538.464,95212.604,96719.749,98372.212,98813.002,98615.254,97593.131,100646.013,109997.154,111429.431,112410.464,113034.267,113680.178,112545.212,111324.409,114550.156,120828.738,122972.569,118524.56,111615.777,102896.882,93102.998,83301.531,76740.706,81636.371,75123.541,4
NSLP,VICAGL,2009.10.30,18/02/2010 11:15,68834.744,64429.628,64915.527,60312.104,57532.586,55588.031,54398.826,54844.249,56246.116,60298.928,68525.164,79487.916,92338.748,99174.055,98959.015,97917.546,100696.989,101825.468,102640.706,102711.659,102300.202,102838.241,102805.721,102277.046,102460.326,99821.658,99445.176,99437.323,99045.071,99875.042,102716.624,103766.019,104131.078,104351.212,104492.83,104025.809,103720.73,107670.563,111112.746,111508.593,107211.496,101904.923,96197.185,89556.385,82425.646,76295.052,81284.648,74602.111,5
NSLP,VICAGL,2009.10.31,18/02/2010 11:15,67217.517,61755.068,62475.191,58297.69,55207.478,52530.988,50815.433,50283.197,50360.529,51021.693,53454.546,56910.753,63163.855,70188.172,75851.465,82376.328,89337.84,93525.7,96833.413,99768.283,103415.386,106298.876,109184.432,112211.04,115094.732,117964.434,121511.909,124789.011,127472.229,129531.807,131047.994,132970.961,133033.887,132597.901,128230.478,120666.893,114074.383,109559.188,107474.866,105417.859,100291.548,95215.983,88506.324,82685.271,77407.303,73509.021,79895.104,73386.642,6
NSLP,VICAGL,2009.11.1,04/03/2010 22:00,66824.079,61117.234,61520.548,57726.414,54217.457,51453.692,49855.848,48502.748,48396.165,48289.878,51401.63,53274.11,55550.164,59544.12,62648.6,67797.047,73741.24,77811.281,81486.156,82878.169,83894.103,84229.713,83893.048,83464.619,82715.367,81123.471,79718.23,78915.152,78279.792,78234.007,79192.668,81543.966,83945.673,87050.223,89960.753,90584.242,92783.237,97564.729,101813.087,103449.703,100416.574,95150.827,88087.604,80401.247,73294.216,68170.518,73517.326,68345.852,0
NSLP,VICAGL,2009.11.2,04/03/2010 22:00,62402.813,57772.22,58806.015,55281.696,51969.004,49742.627,48490.62,47918.793,48504.831,50820.381,55506.64,62696.103,70570.232,77170.744,78588.281,80267.612,83119.447,84891.51,85985.979,86875.984,87319.614,88376.679,89652.469,89590.796,89256.732,89437.077,89818.942,91184.514,92631.186,95197.606,98534.972,102788.79,107062.111,108959.737,109151.533,108141.982,108152.228,109236.793,112838.367,115289.602,112189.891,107671.343,99956.854,92311.502,85004.725,79367.702,84004.814,76674.255,1
NSLP,VICAGL,2009.11.3,04/03/2010 22:00,67981.874,61484.011,61562.317,57893.42,54513.179,52348.396,50711.179,49800.663,49940.466,50238.862,53742.662,54967.972,57149.685,61058.111,64628.093,69906.808,75095.214,79334.585,83162.067,85279.31,86225.983,86664.186,86668.952,85444.748,83530.438,82235.857,80997.723,80452.7,79091.203,80082.897,81419.874,84164.191,87577.033,91570.91,95534.407,97544.334,99839.057,104088.864,106313.809,108273.74,103911.184,98053.508,89927.05,80941.07,71801.547,66421.034,72638.311,68154.446,2
NSLP,VICAGL,2009.11.4,04/03/2010 22:00,61027.392,56926.665,58145.552,55259.653,52336.277,49954.557,49112.847,49026.981,50150.299,55505.243,64257.593,74607.07,87324.802,93641.652,91511.879,89762.718,91606.45,93034.658,93640.956,94094.243,94548.536,94966.372,94955.41,94209.962,93749.232,93451.557,93418.457,93170.855,92089.442,92909.285,95746.745,97681.478,100634.05,104736.491,109334.864,112401.221,115081.768,119663.353,120300.831,119316.297,115282.669,108001.003,98887.599,88331.214,77578.994,70614.908,75763.973,70396.792,3
NSLP,VICAGL,2009.11.5,04/03/2010 22:00,64294.887,60021.313,61284.908,58265.145,55161.002,52965.873,51895.228,51788.938,53826.277,58531.991,69449.666,80822.577,95319.97,104295.82,102910.539,99619.759,100286.337,99758.309,98235.746,97520.048,96959.678,96819.097,96320.482,94470.622,93511.462,92492.801,92595.887,92186.797,91451.992,92444.13,94823.494,95914.33,96832.555,98315.698,99387.064,99221.066,101450.924,106662.429,112012.95,118126.685,114451.517,108942.234,100408.325,89766.307,79316.969,72580.179,77037.044,71868.831,4
NSLP,VICAGL,2009.11.6,04/03/2010 22:00,65760.386,61278.958,62862.018,59435.601,56074.63,54068.696,53183.345,53284.412,55258.922,59760.565,69379.375,79776.276,92228.462,99541.24,96952.646,93367.904,94308.074,93837.975,93194.34,92603.348,92117.059,92435.386,92670.471,91799.066,91884.478,92022.268,92984.083,93026.957,92274.118,93343.075,95511.506,96925.712,97835.265,98276.579,98471.657,97174.706,95618.334,96823.893,101615.731,106256.567,103510.143,98989.511,93602.498,86617.412,79367.905,73504.123,78638.618,72662.535,5
NSLP,VICAGL,2009.11.7,04/03/2010 22:00,65712.764,60594.327,61473.055,57587.492,54639.256,52152.62,50681.908,50020.182,50444.274,51186.083,54687.608,57996.034,64688.677,71292.684,76128.743,81361.824,87307.186,90486.456,92632.825,94564.789,96171.539,97963.057,99723.316,101103.603,102131.497,104348.299,106883.863,109804.197,112897.603,117031.88,121204.538,126266.239,130088.6,132315.719,133169.127,131929.998,128623.622,125704.78,123917.381,127418.121,123156.174,117382.322,109829.144,101207.356,92101.891,84851.468,89812.624,80765.173,6
NSLP,VICAGL,2009.11.8,05/03/2010 22:03,72666.08,66803.854,66767.916,61987.792,58016.792,54869.995,53077.416,51716.589,51082.43,50311.113,52096.153,53655.145,57397.985,62595.153,67151.938,73805.65,80773.121,87583.984,95498.603,102941.165,109884.013,116626.507,123037.188,128122.576,132822.559,137280.544,141607.923,146473.685,151753.644,156538.176,162148.454,170506.287,175777.106,180083.313,181725.426,180347.468,175715.9,170169.77,166505.84,170393.952,166752.016,154199.125,138540.287,121026.571,104854.048,93652.634,94820.232,86135.418,0
NSLP,VICAGL,2009.11.9,05/03/2010 22:03,77909.908,71496.879,71826.034,66857.031,63346.118,60207.01,58952.844,58079.676,59892.48,62075.685,68815.912,76723.494,88461.763,97334.428,100804.75,105962.644,115472.179,123222.488,130038.51,137270.494,144780.204,152258.693,159825.421,165430.238,171789.533,177395.173,183434.928,188329.655,192925.689,200973.99,202995.796,214778.347,219871.243,222111.768,221995.592,217474.855,210359.402,202136.139,196801.858,196721.291,188800.497,174399.902,155561.371,134527.943,115403.067,102364.992,102261.834,91751.179,1
NSLP,VICAGL,2009.11.10,05/03/2010 22:03,82515.922,76270.606,75818.281,71703.729,67095.941,64531.659,62977.66,62213.806,63230.41,65090.376,71670.501,79946.567,92030.735,101539.825,106619.459,112824.212,123293.693,132591.166,141297.541,148411.585,155897.068,163230.638,170903.423,177289.969,183095.379,188989.634,195153.64,200406.543,203811.348,211821.027,222643.598,227806.607,229691.39,229631.075,226437.075,219074.442,210578,202330.934,197900.207,197528.427,188321.88,173842.4,154725.205,134168.808,116168.069,103279.156,103084.055,92717.191,2
NSLP,VICAGL,2009.11.11,05/03/2010 22:03,83471.739,77607.042,77999.523,73361.285,69293.9,66791.24,65392.582,64793.616,65626.786,67896.041,74876.451,82814.171,95226.718,104996.085,110172.161,116415.788,125678.055,132320.867,137814.718,145195.857,151799.828,158623.822,164375.917,169436.935,174553.243,180482.423,185941.226,191047.5,195824.599,205158.556,215728.986,220499.042,221712.138,219583.822,212569.863,205929.292,194255.529,182070.111,173882.709,172657.221,164345.759,151124.768,134575.006,117424.571,102161.264,91513.545,93415.176,85148.364,3
NSLP,VICAGL,2009.11.12,05/03/2010 22:03,76257.367,70824.397,71944.643,67398.826,63673.108,61537.015,60386.878,60054.589,61452.008,63649.439,71969.529,79260.362,90289.656,98640.439,101241.937,105130.449,112972.234,117581.999,115899.12,117231.736,120030.864,123390.413,128240.648,131174.085,134693.815,139037.016,147877.907,152790.233,152243.349,155319.599,161750.982,163894.735,164168.06,163623.097,159520.214,149701.138,137096.27,126559.193,123119.652,124094.937,118295.432,110751.887,101644.787,91181.647,81533.534,74715.672,79469.667,73207.328,4
NSLP,VICAGL,2009.11.13,05/03/2010 22:03,66051.512,61471.716,63155.966,59583.084,56235.648,54089.473,53109.338,53192.482,54880.524,58411.739,67477.922,74698.616,85938.278,92935.462,93202.38,92563.667,95659.377,98287.318,99924.641,102642.077,105787.94,108674.822,111394.285,114553.809,117744.2,120283.549,123429.805,126402.904,128910.666,134294.734,141894.785,145833.475,147174.843,146067.034,143821.335,137995.006,131056.166,124386.596,121315.169,124667.831,120266.753,113936.757,107075.242,98268.269,89206.824,82377.388,86181.905,78301.831,5
NSLP,VICAGL,2009.11.14,05/03/2010 22:03,70849.317,65654.046,65474.407,61425.877,57602.781,55208.74,54024.788,53281.284,53487.77,53651.823,57348.82,60009.347,66476.044,73232.527,79574.065,87446.365,96572.628,103248.735,109698.597,117002.798,123233.105,130270.019,134646.162,136181.609,137792.658,137149.996,137287.826,138743.557,139257.642,141003.377,140980.803,141420.343,139136.949,132368.621,124378.563,115900.551,109009.76,104277.559,103453.859,106412.749,103844.268,99777.857,94458.539,88513.478,83057.476,78544.449,83619.988,77059.601,6
NSLP,VICAGL,2009.11.15,18/03/2010 22:03,70136.344,64257.896,64237.437,59763.216,55660.929,53129.164,51504.169,50303.977,50096.405,49660.198,47675.643,52831.233,56374.829,61044.882,64945.793,70085.582,75647.42,80329.567,84989.594,87307.796,88551.066,90186.74,91343.134,91721.105,91426.212,91502.367,92311.817,94004.621,96854.843,100431.755,103245.852,106830.619,111224.607,115682.618,119450.679,118804.126,116055.047,113604.708,115383.813,120120.323,117625.548,111630.093,102513.443,92497.639,82560.914,75576.655,79965.172,73926.534,0
NSLP,VICAGL,2009.11.16,18/03/2010 22:03,67852.341,62007.641,63389.972,59758.86,56267.685,54524.332,54508.49,54278.067,56492.049,59909.989,64823.76,76418.034,86476.981,92789.91,92833.399,92121.014,95243.277,97191.555,96736.071,96802.583,96991.92,97581.342,98585.735,98327.587,99373.662,100595.382,101730.899,102111.501,101287.818,102166.637,104876.028,106062.2,106208.265,105279.157,103240.297,101563.13,99305.482,99183.444,102846.524,108911.146,105611.458,100202.77,91849.332,82941.7,75031.114,69197.187,73902.195,68393.632,1
NSLP,VICAGL,2009.11.17,18/03/2010 22:03,62500.434,58281.16,59795.175,56174.482,53147.872,51253.806,50478.401,50377.437,52164.657,55795.113,65599.797,72515.548,82801.925,89550.874,88470.118,88399.212,90640.578,91967.033,91722.97,92693.999,93257.062,94462.812,95050.62,94639.024,95159.739,95985.485,96817.291,97237.125,97080.569,98618.471,101274.05,102904.539,104067.591,104148.428,102915.791,100868.11,98554.98,98446.174,101137.072,108152.75,106064.05,101247.709,92884.453,83563.192,74844.248,68956.304,74307.551,68778.604,2
NSLP,VICAGL,2009.11.18,18/03/2010 22:03,62394.625,58089.173,59659.249,56376.056,53216.096,51738.7,51199.778,51115.969,53033.823,55924.508,65202.448,76010.871,88306.345,94775.55,95144.268,94643.16,98522.152,101316.924,103253.181,105509.805,109337.476,113481.055,117748.772,120957.863,125616.666,130230.673,134553.348,136998.566,138073.296,140211.56,146533.844,153062.441,157607.635,159959.959,160780.936,159137.665,153579.99,151634.857,152536.296,155100.879,151326.554,141676.415,128113.793,113587,100046.014,91375.915,94266.843,86850.952,3
NSLP,VICAGL,2009.11.19,18/03/2010 22:03,79244.184,74743.222,76659.142,73169.616,70759.235,68841.933,67742.368,67442.385,68881.852,72700.21,81766.608,90878.284,106029.305,119047.703,128018.308,136039.32,146116.403,154056.964,159968.727,165051.137,169921.059,172991.953,175117.577,176579.911,178210.595,181301.673,184815.115,188124.168,192366.409,199802.444,210709.504,217320.099,217861.439,215071.118,211081.567,203336.922,192438.756,183044.516,177634.001,178407.966,173160.591,161120.503,145490.278,127387.307,111328.668,99272.748,99376.13,90000.212,4
NSLP,VICAGL,2009.11.20,18/03/2010 22:03,81539.685,75724.748,76829.379,72735.284,69314.09,67537.945,66624.248,66463.758,67879.535,71369.048,79814.53,86598.083,98330.119,107972.406,113412.245,119712.261,131582.363,141656.823,148022.208,155143.281,162700.139,170815.741,181266.544,189263.312,194746.325,198037.508,175477.711,161444.321,158819.113,153023.084,149558.916,144856.54,140993.379,138385.01,134796.864,129980.433,123678.79,120686.584,120511.068,120894.759,118556.304,113240.71,107502.287,99739.542,92293.442,86408.53,90193.45,82087.143,5
NSLP,VICAGL,2009.11.21,18/03/2010 22:03,74072.562,68203.642,68887.701,64464.028,60772.24,58511.39,57358.278,56600.705,56797.123,57991.297,61915.173,63753.638,69706.163,75551.856,81026.99,87086.457,92844.714,95406.922,98458.367,99059.267,98466.223,98436.201,97244.686,96443.766,95398.535,94314.725,94234.441,94876.224,94854.856,95520.179,96586.857,99308.108,102290.348,106494.678,109570.669,110080.282,109564.433,109043.172,108397.695,106044.346,103119.723,99266.962,94242.583,88981.782,83788.591,79449.704,84941.446,79177.407,6
NSLP,VICAGL,2009.11.22,18/03/2010 22:03,71775.286,65943.307,66244.279,61757.569,57229.092,54734.192,52905.163,51742.248,51634.367,52366.229,55803.531,55587.758,59166.07,63149.163,67056.771,73910.114,80116.087,85063.727,91433.985,95241.81,96479.491,96391.063,97220.613,96826.433,94358.167,90758.303,89013.063,87404.593,86898.917,89324.084,91825.841,93175.145,97921.556,103006.726,104070.25,102722.717,100913.669,102382.164,103633.128,108228.343,107305.711,102313.997,94302.303,85265.405,75189.721,67951.463,74545.975,69375.624,0
NSLP,VICAGL,2009.11.23,18/03/2010 22:03,63049.142,57963.891,59098.758,55717.773,52443.342,50140.806,49155.929,49197.517,52466.11,55309.736,63439.315,72273.196,83526.187,90606.326,89430.06,88279.183,90244.393,91115.609,91427.952,91807.41,92576.936,92936.2,93040.84,92186.632,92843.402,92836.424,92594.326,92331.245,91494.789,92869.064,95188.938,96680.708,97979.858,98784.733,99823.225,99045.946,98151.34,99486.414,102025.783,105582.559,104472.401,99472.033,91667.856,82982.675,74429.644,67464.918,72530.589,67042.285,1
NSLP,VICAGL,2009.11.24,18/03/2010 22:03,60913.311,56198.045,57622.677,54089.693,51765.718,49800.569,48915.589,49036.399,50831.796,54349.581,63379.324,71911.884,82617.723,88916.375,87944.805,86695.49,88671.402,89662.192,90273.795,91190.637,92047.419,93244.807,93745.255,92658.069,93619.361,94900.782,96540.051,97569.676,97090.201,99123.398,102559.383,104019.306,105425.093,105780.39,105075.719,103675.813,100355.184,99175.181,99692.277,104813.448,105454.29,101584.396,94101.942,84132.522,75566.809,69245.243,73804.913,67883.125,2
NSLP,VICAGL,2009.11.25,18/03/2010 22:03,60962.299,56768.061,58437.668,55267.785,52177.317,50230.397,49485.065,49602.329,51741.675,54835.136,62839.093,71535.824,82013.522,88650.03,88493.16,89145.087,92728.998,95033.314,96272.947,97622.765,99029.803,99784.118,100695.628,101533.813,103154.951,105168.659,109596.641,115560.341,116824.151,119523.268,120607.924,121840.015,122503.78,121726.202,119383.299,116910.936,113070.865,111636.376,112297.13,115104.966,114311.186,108583.577,99931.609,89567.645,79923.687,73218.363,77662.861,71426.115,3
NSLP,VICAGL,2009.11.26,18/03/2010 22:03,65279.086,60509.585,62093.497,58482.574,55653.147,53910.735,52835.505,53077.076,54891.232,59238.564,68674.859,77950.864,89844.485,96231.113,95393.438,94971.278,97264.414,99841.013,101594.447,103579.212,105193.548,107394.615,110324.268,113378.67,116482.591,119510.333,119995.817,118335.287,116809.607,115576.567,118555.93,118293.4,116729.537,115511.884,114920.808,113620.523,113095.888,113867.466,115465.435,116631.921,114006.947,109088.426,101686.782,92431.009,82734.503,75471.927,79676.911,73492.8,4
NSLP,VICAGL,2009.11.27,18/03/2010 22:03,66235.107,61196.23,63402.137,59878.689,56568.416,54514.199,53620.1,53512.506,55373.263,59449.736,66837.377,74580.064,85314.064,93435.685,94511.85,95706.083,99316.015,100732.365,102620.898,104717.195,104311.07,104160.567,103643.53,104583.696,105728.411,107376.037,109465.442,110582.716,111054.902,113198.437,118776.764,122411.668,124347.749,126217.769,126861.638,125143.856,120930.637,118653.079,118659.274,120900.757,121333.078,116365.838,109931.392,102525.085,94848.127,87840.144,91085.244,82588.646,5
NSLP,VICAGL,2009.11.28,18/03/2010 22:03,74896.361,69237.937,69593.646,65037.769,60882.59,58095.875,56372.157,55310.356,55405.671,55984.846,58688.72,61278.53,66896.984,72789.422,77836.109,84005.702,90031.406,92660.738,93953.741,96561.961,96954.565,97266.981,96737.915,95521.578,94004.834,93122.226,92132.24,91596.597,90980.182,91206.142,93629.634,95776.574,95889.621,98761.138,102662.362,103187.695,100817.383,102007.742,103423.593,100015.944,97791.198,94560.232,89479.691,84249.087,79326.046,75241.411,80624.884,75223.269,6
NSLP,VICAGL,2009.11.29,30/03/2010 22:03,68736.853,63465.008,63779.443,59211.353,55221.231,52718.576,50950.38,49907.194,49461.674,50290.435,52561.733,53055.536,56469.393,61065.193,65054.46,70841.245,77800.141,82803.602,86889.534,87331.491,88429.359,89198.387,89971.164,91596.401,90357.624,88145.488,86975.883,85834.076,85571.268,85982.575,86568.169,88939.063,92678.541,95556.246,97784.452,99151.781,99059.05,99642.643,101763.24,105776.15,106352.574,101373.155,93989.48,85614.502,76827.997,70837.487,76047.183,70805.891,0
NSLP,VICAGL,2009.11.30,30/03/2010 22:03,65126.617,60703.851,61921.697,57512.608,54616.683,52864.731,52521.408,52518.764,53814.266,57844.532,65594.868,73196.099,84537.333,91503.164,91454.34,90271.969,92000.886,93263.679,94058.223,95005.769,95848.227,96538.799,96991.962,96183.863,96349.066,96133.956,95931.55,95537.839,94620.101,95839.926,98407.804,100162.327,102172.135,102974.81,103254.061,101887.361,100510.523,100121.753,101956.13,106045.533,106720.78,102153.077,94068.881,84041.354,74961.873,69374.135,74532.175,69521.075,1
NSLP,VICAGL,2009.12.1,30/03/2010 22:03,63669.025,59364.999,60732.883,57148.733,54017.42,51858.646,50797.729,51041.734,52994.564,56679.353,65130.666,73993.013,85009.309,91424.732,89715.359,88509.371,91245.415,92060.779,92723.398,93369.904,93895.381,94349.749,94545.844,93672.924,93746.807,93675.14,94430.337,94770.413,94477.375,95819.292,98358.172,99906.753,100907.429,101310.295,100614.256,99124.171,97377.004,96052.53,97408.797,102535.43,105777.659,102153.222,94271.638,84950.178,75401.288,69446.171,74745.584,69198.388,2
NSLP,VICAGL,2009.12.2,30/03/2010 22:03,62538.973,58455.958,60207.036,57187.112,53777.975,52057.212,51411.822,51640.003,53576.66,56669.367,65207.538,73726.411,84782.786,91560.523,90272.118,88996.518,92141.978,93344.088,94196.964,95355.476,96748.08,98403.822,99890.94,99784.344,101258.806,102266.098,104833.429,106544.49,107260.085,110625.204,115665.194,119283.982,121538.741,122491.639,122256.768,121034.602,118582.825,116052.942,115115.07,117378.368,119418.494,114210.676,104372.759,93387.866,83616.744,76315.69,80567.673,73439.75,3
NSLP,VICAGL,2009.12.3,30/03/2010 22:03,66421.382,61846.445,63299.332,59879.964,56699.623,54784.124,53846.327,53921.92,55233.639,57273.959,65204.884,73126.679,83846.79,91534.68,92722.219,94324.128,98778.068,101934.495,104983.146,106471.309,106906.521,107305.915,107367.723,109213.42,112277.638,115288.291,119999.29,123294.801,120655.312,117988.318,116586.927,114260.449,115399.981,114951.107,112397.639,109184.629,104816.458,102082.806,102401.853,104782.687,107285.467,102982.988,95954.922,86959.237,78509.683,72344.644,77202.452,71451.477,4
NSLP,VICAGL,2009.12.4,30/03/2010 22:03,64485.763,60117.768,61802.153,58422.945,55092.219,53091.607,52371.347,52463.576,54537.665,57334.194,65481.105,73643.537,84533.425,91493.004,90716.533,90251.044,92414.813,93306.962,94092.389,94414.755,95144.815,96043.525,96161.483,95799.737,97152.162,94846.531,94606.972,94275.877,93312.928,93519.826,95574.605,96863.486,97245.578,97388.277,96526.756,94991.95,93734.912,92091.314,95415.355,99187.484,101449.047,98517.487,93504.649,87165.419,80847.114,75494.524,80681.842,74442.195,5
NSLP,VICAGL,2009.12.5,30/03/2010 22:03,67815.182,62746.218,63573.013,59649.421,56597.628,54373.908,53088.94,52251.582,52630.527,53109.852,56232.438,59486.62,65869.991,72361.253,77043.072,82265.499,88007.061,90839.959,92694.635,94346.519,95093.238,95194.578,94698.16,92985.715,91652.842,90172.843,89268.249,88271.266,87778.267,87890.062,88643.571,89929.312,91481.068,92362.698,93174.322,92272.262,90648.531,90328.039,88776.177,96991.937,98781.251,96235.064,92062.929,86864.673,81705.358,77844.796,83705.172,77357.143,6
NSLP,VICAGL,2009.12.6,01/04/2010 22:03,69973.613,63391.61,63743.251,59750.136,56123.621,53299.154,51311.491,50345.586,49839.731,49574.385,51322.588,52962.052,56701.439,61329.889,65042.485,70007.398,75148.418,78979.91,83590.823,85098.799,86007.908,86404.339,86440.486,85748.164,85036.822,84371.094,84156.848,84846.107,85828.673,87484.337,90358.913,94261.523,98002.248,101163.951,103033.236,102761.937,100372.241,98992.881,100063.145,102819.319,106993.687,103150.491,96211.381,87134.479,77655.999,70712.842,77191.413,71210.142,0
NSLP,VICAGL,2009.12.7,01/04/2010 22:03,64207.609,59513.559,60759.804,57651.481,54153.495,52159.489,51699.016,52149.393,53791.199,57047.857,64495.096,71349.702,81226.253,88615.726,89322.152,89484.935,92723.103,95033.008,96843.942,98341.428,99482.817,101107.898,101600.094,101068.781,101846.887,101859.952,102423.692,103169.867,102503.446,103376.612,104444.218,105071.213,107284.608,108368.767,107622.42,105872.803,103044.868,101341.253,104796.233,107852.8,108585.681,104261.711,96466.219,87273.126,77760.645,71803.293,76666.715,70958.431,1
NSLP,VICAGL,2009.12.8,01/04/2010 22:03,64497.829,60037.994,61569.111,58222.008,55304.04,53038.576,52170.225,52426.815,54199.653,58651.82,68013.879,78221.417,90253.57,97278.033,97933.889,99123.019,101741.991,103300.747,105241.318,106207.359,107286.019,108549.34,108995.817,107980.458,107184.214,106043.896,105273.785,104401.869,103146.529,104514.83,108312.628,109908.807,109114.804,109342.958,111443.016,113436.453,110949.407,107089.724,108347.282,109795.067,111766.331,107583.211,99217.077,89458.004,79460.805,72953.023,77656.315,72041.154,2
NSLP,VICAGL,2009.12.9,01/04/2010 22:03,65904.475,61227.759,62590.927,59086.497,55530.935,53726.394,52775.446,52927.341,55051.865,58703.767,67360.624,76451.244,87414.37,94652.984,93422.488,92076.026,93627.21,94036.547,94622.609,94514.231,95311.739,96259.568,96237.788,95320.799,95257.018,95322.289,96051.851,96779.324,97050.026,97895.735,100691.889,102745.826,103876.597,103490.36,102986.559,100898.022,98758.427,97731.988,100127.307,102583.083,107041.047,103586.856,96437.784,87217.911,78534.274,72368.9,77062.304,70563.16,3
NSLP,VICAGL,2009.12.10,01/04/2010 22:03,63446.958,59077.91,60669.607,57051.591,54067.434,52222.872,51308.935,51426.691,53172.318,56248.129,63045.955,73722.383,85178.67,92590.875,93402.072,93463.13,96173.906,97860.767,99076.043,100211.955,100977.436,101494.747,101975.178,101379.949,101606.821,101893.35,103099.933,104132.445,103019.134,104258.739,107283.577,111041.166,109712.567,108478.776,107404.754,112374.255,111312.572,105323.029,109444.766,110387.194,108818.492,104433.061,96819.078,87641.756,78649.9,72113.304,76812.183,71279.692,4
