Product code,Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),DayTyep_Idx,,,,interpolation rule: follow previous data
IDCJAC0016,66006,2014,8,14,13.7,4,,,,
IDCJAC0016,66006,2014,8,15,13.3,5,,,,
IDCJAC0016,66006,2014,8,16,6.9,6,,,,
IDCJAC0016,66006,2014,8,17,5.4,0,,,,
IDCJAC0016,66006,2014,8,18,4.4,1,,,,
IDCJAC0016,66006,2014,8,19,7.6,2,,,,
IDCJAC0016,66006,2014,8,20,11.6,3,,,,
IDCJAC0016,66006,2014,8,21,12.8,4,,,,
IDCJAC0016,66006,2014,8,22,13,5,,,,
IDCJAC0016,66006,2014,8,23,9.9,6,,,,
IDCJAC0016,66006,2014,8,24,14.1,0,,,,
IDCJAC0016,66006,2014,8,25,14.1,1,,,,
IDCJAC0016,66006,2014,8,26,5.3,2,,,,
IDCJAC0016,66006,2014,8,27,8.3,3,,,,
IDCJAC0016,66006,2014,8,28,12.3,4,,,,
IDCJAC0016,66006,2014,8,29,11.5,5,,,,
IDCJAC0016,66006,2014,8,30,7.2,6,,,,
IDCJAC0016,66006,2014,8,31,16,0,,,,
IDCJAC0016,66006,2014,9,1,16.1,1,,,,
IDCJAC0016,66006,2014,9,2,6.5,2,,,,
IDCJAC0016,66006,2014,9,3,13.1,3,,,,
IDCJAC0016,66006,2014,9,4,13.9,4,,,,
IDCJAC0016,66006,2014,9,5,15.6,5,,,,
IDCJAC0016,66006,2014,9,6,10.1,6,,,,
IDCJAC0016,66006,2014,9,7,12.5,0,,,,
IDCJAC0016,66006,2014,9,8,16.6,1,,,,
IDCJAC0016,66006,2014,9,9,16.9,2,,,,
IDCJAC0016,66006,2014,9,10,16.2,3,,,,
IDCJAC0016,66006,2014,9,11,19.3,4,,,,
IDCJAC0016,66006,2014,9,12,7.6,5,,,,
IDCJAC0016,66006,2014,9,13,11.8,6,,,,
IDCJAC0016,66006,2014,9,14,19.4,0,,,,
IDCJAC0016,66006,2014,9,15,18.4,1,,,,
IDCJAC0016,66006,2014,9,16,10.3,2,,,,
IDCJAC0016,66006,2014,9,17,19.8,3,,,,
IDCJAC0016,66006,2014,9,18,20.5,4,,,,
IDCJAC0016,66006,2014,9,19,19.9,5,,,,
IDCJAC0016,66006,2014,9,20,19.4,6,,,,
IDCJAC0016,66006,2014,9,21,17.1,0,,,,
IDCJAC0016,66006,2014,9,22,18.5,1,,,,
IDCJAC0016,66006,2014,9,23,20,2,,,,
IDCJAC0016,66006,2014,9,24,20.1,3,,,,
IDCJAC0016,66006,2014,9,25,9.7,4,,,,
IDCJAC0016,66006,2014,9,26,18.9,5,,,,
IDCJAC0016,66006,2014,9,27,19.3,6,,,,
IDCJAC0016,66006,2014,9,28,20.9,0,,,,
IDCJAC0016,66006,2014,9,29,21.4,1,,,,
IDCJAC0016,66006,2014,9,30,14.3,2,,,,
IDCJAC0016,66006,2014,10,1,21.9,3,,,,
IDCJAC0016,66006,2014,10,2,22,4,,,,
IDCJAC0016,66006,2014,10,3,14.3,5,,,,
IDCJAC0016,66006,2014,10,4,19.7,6,,,,
IDCJAC0016,66006,2014,10,5,22.5,0,,,,
IDCJAC0016,66006,2014,10,6,22.3,1,,,,
IDCJAC0016,66006,2014,10,7,18.7,2,,,,
IDCJAC0016,66006,2014,10,8,13.8,3,,,,
IDCJAC0016,66006,2014,10,9,19.1,4,,,,
IDCJAC0016,66006,2014,10,10,19.9,5,,,,
IDCJAC0016,66006,2014,10,11,23.8,6,,,,
IDCJAC0016,66006,2014,10,12,23.9,0,,,,
IDCJAC0016,66006,2014,10,13,9.5,1,,,,
IDCJAC0016,66006,2014,10,14,10.7,2,,,,
IDCJAC0016,66006,2014,10,15,8.8,3,,,,
IDCJAC0016,66006,2014,10,16,24.2,4,,,,
IDCJAC0016,66006,2014,10,17,22,5,,,,
IDCJAC0016,66006,2014,10,18,20.6,6,,,,
IDCJAC0016,66006,2014,10,19,25.8,0,,,,
IDCJAC0016,66006,2014,10,20,13.3,1,,,,
IDCJAC0016,66006,2014,10,21,8.9,2,,,,
IDCJAC0016,66006,2014,10,22,22.8,3,,,,
IDCJAC0016,66006,2014,10,23,26.1,4,,,,
IDCJAC0016,66006,2014,10,24,21.1,5,,,,
IDCJAC0016,66006,2014,10,25,23.8,6,,,,
IDCJAC0016,66006,2014,10,26,26.2,0,,,,
IDCJAC0016,66006,2014,10,27,13.7,1,,,,
IDCJAC0016,66006,2014,10,28,21.7,2,,,,
IDCJAC0016,66006,2014,10,29,26.4,3,,,,
IDCJAC0016,66006,2014,10,30,26.7,4,,,,
IDCJAC0016,66006,2014,10,31,26,5,,,,
IDCJAC0016,66006,2014,11,1,20.9,6,,,,
IDCJAC0016,66006,2014,11,2,27.5,0,,,,
IDCJAC0016,66006,2014,11,3,21.7,1,,,,
IDCJAC0016,66006,2014,11,4,23.4,2,,,,
IDCJAC0016,66006,2014,11,5,11.8,3,,,,
IDCJAC0016,66006,2014,11,6,23.2,4,,,,
IDCJAC0016,66006,2014,11,7,28.5,5,,,,
IDCJAC0016,66006,2014,11,8,29.5,6,,,,
IDCJAC0016,66006,2014,11,9,28.2,0,,,,
IDCJAC0016,66006,2014,11,10,14.3,1,,,,
IDCJAC0016,66006,2014,11,11,9.2,2,,,,
IDCJAC0016,66006,2014,11,12,18.9,3,,,,
IDCJAC0016,66006,2014,11,13,22.5,4,,,,
IDCJAC0016,66006,2014,11,14,27,5,,,,
IDCJAC0016,66006,2014,11,15,10.2,6,,,,
IDCJAC0016,66006,2014,11,16,17.6,0,,,,
IDCJAC0016,66006,2014,11,17,30.2,1,,,,
IDCJAC0016,66006,2014,11,18,28.5,2,,,,
IDCJAC0016,66006,2014,11,19,23.2,3,,,,
IDCJAC0016,66006,2014,11,20,25.3,4,,,,
IDCJAC0016,66006,2014,11,21,27.1,5,,,,
IDCJAC0016,66006,2014,11,22,27.1,6,,,,
IDCJAC0016,66006,2014,11,23,27.5,0,,,,
IDCJAC0016,66006,2014,11,24,13.7,1,,,,
IDCJAC0016,66006,2014,11,25,14.5,2,,,,
IDCJAC0016,66006,2014,11,26,13.2,3,,,,
IDCJAC0016,66006,2014,11,27,3.8,4,,,,
IDCJAC0016,66006,2014,11,28,29.3,5,,,,
IDCJAC0016,66006,2014,11,29,31.2,6,,,,
IDCJAC0016,66006,2014,11,30,22.9,0,,,,
IDCJAC0016,66006,2014,12,1,21.4,1,,,,
IDCJAC0016,66006,2014,12,2,28.8,2,,,,
IDCJAC0016,66006,2014,12,3,22,3,,,,
IDCJAC0016,66006,2014,12,4,11.2,4,,,,
IDCJAC0016,66006,2014,12,5,23.9,5,,,,
IDCJAC0016,66006,2014,12,6,23.8,6,,,,
IDCJAC0016,66006,2014,12,7,23.3,0,,,,
IDCJAC0016,66006,2014,12,8,20.6,1,,,,
IDCJAC0016,66006,2014,12,9,13.1,2,,,,
IDCJAC0016,66006,2014,12,10,15,3,,,,
IDCJAC0016,66006,2014,12,11,4.9,4,,,,
IDCJAC0016,66006,2014,12,12,21.3,5,,,,
IDCJAC0016,66006,2014,12,13,23.6,6,,,,
IDCJAC0016,66006,2014,12,14,29.5,0,,,,
IDCJAC0016,66006,2014,12,15,31.9,1,,,,
IDCJAC0016,66006,2014,12,16,19,2,,,,
IDCJAC0016,66006,2014,12,17,20.1,3,,,,
IDCJAC0016,66006,2014,12,18,20.4,4,,,,
IDCJAC0016,66006,2014,12,19,27.3,5,,,,
IDCJAC0016,66006,2014,12,20,30.5,6,,,,
IDCJAC0016,66006,2014,12,21,30.1,0,,,,
IDCJAC0016,66006,2014,12,22,25.4,1,,,,
IDCJAC0016,66006,2014,12,23,17.4,2,,,,
IDCJAC0016,66006,2014,12,24,20.1,3,,,,
IDCJAC0016,66006,2014,12,25,20.1,4,,,,
IDCJAC0016,66006,2014,12,26,26.7,5,,,,
IDCJAC0016,66006,2014,12,27,8.9,6,,,,
IDCJAC0016,66006,2014,12,28,13.6,0,,,,
IDCJAC0016,66006,2014,12,29,31.6,1,,,,
IDCJAC0016,66006,2014,12,30,33.2,2,,,,
IDCJAC0016,66006,2014,12,31,27.4,3,,,,
IDCJAC0016,66006,2015,1,1,30.7,4,,,,
IDCJAC0016,66006,2015,1,2,19.5,5,,,,
IDCJAC0016,66006,2015,1,3,31.3,6,,,,
IDCJAC0016,66006,2015,1,4,24.6,0,,,,
IDCJAC0016,66006,2015,1,5,15.5,1,,,,
IDCJAC0016,66006,2015,1,6,26.4,2,,,,
IDCJAC0016,66006,2015,1,7,31.1,3,,,,
IDCJAC0016,66006,2015,1,8,31.9,4,,,,
IDCJAC0016,66006,2015,1,9,26.1,5,,,,
IDCJAC0016,66006,2015,1,10,15.3,6,,,,
IDCJAC0016,66006,2015,1,11,3.1,0,,,,
IDCJAC0016,66006,2015,1,12,14.8,1,,,,
IDCJAC0016,66006,2015,1,13,21.2,2,,,,
IDCJAC0016,66006,2015,1,14,29.7,3,,,,
IDCJAC0016,66006,2015,1,15,29.7,4,,,,
IDCJAC0016,66006,2015,1,16,29,5,,,,
IDCJAC0016,66006,2015,1,17,32.1,6,,,,
IDCJAC0016,66006,2015,1,18,28.8,0,,,,
IDCJAC0016,66006,2015,1,19,4.7,1,,,,
IDCJAC0016,66006,2015,1,20,20,2,,,,
IDCJAC0016,66006,2015,1,21,29.1,3,,,,
IDCJAC0016,66006,2015,1,22,28.8,4,,,,
IDCJAC0016,66006,2015,1,23,29,5,,,,
IDCJAC0016,66006,2015,1,24,27.8,6,,,,
IDCJAC0016,66006,2015,1,25,26.7,0,,,,
IDCJAC0016,66006,2015,1,26,3.3,1,,,,
IDCJAC0016,66006,2015,1,27,3.1,2,,,,
IDCJAC0016,66006,2015,1,28,5.2,3,,,,
IDCJAC0016,66006,2015,1,29,28.8,4,,,,
IDCJAC0016,66006,2015,1,30,28.6,5,,,,
IDCJAC0016,66006,2015,1,31,28.5,6,,,,
IDCJAC0016,66006,2015,2,1,17.2,0,,,,
IDCJAC0016,66006,2015,2,2,25.5,1,,,,
IDCJAC0016,66006,2015,2,3,24.3,2,,,,
IDCJAC0016,66006,2015,2,4,18.2,3,,,,
IDCJAC0016,66006,2015,2,5,9.5,4,,,,
IDCJAC0016,66006,2015,2,6,16.6,5,,,,
IDCJAC0016,66006,2015,2,7,22,6,,,,
IDCJAC0016,66006,2015,2,8,27.6,0,,,,
IDCJAC0016,66006,2015,2,9,8.6,1,,,,
IDCJAC0016,66006,2015,2,10,22.5,2,,,,
IDCJAC0016,66006,2015,2,11,23.8,3,,,,
IDCJAC0016,66006,2015,2,12,24.8,4,,,,
IDCJAC0016,66006,2015,2,13,15.5,5,,,,
IDCJAC0016,66006,2015,2,14,17.9,6,,,,
IDCJAC0016,66006,2015,2,15,23.7,0,,,,
IDCJAC0016,66006,2015,2,16,25.2,1,,,,
IDCJAC0016,66006,2015,2,17,26.9,2,,,,
IDCJAC0016,66006,2015,2,18,26.4,3,,,,
IDCJAC0016,66006,2015,2,19,19.7,4,,,,
IDCJAC0016,66006,2015,2,20,13.2,5,,,,
IDCJAC0016,66006,2015,2,21,12.2,6,,,,
IDCJAC0016,66006,2015,2,22,19.6,0,,,,
IDCJAC0016,66006,2015,2,23,17.5,1,,,,
IDCJAC0016,66006,2015,2,24,17.7,2,,,,
IDCJAC0016,66006,2015,2,25,10.3,3,,,,
IDCJAC0016,66006,2015,2,26,16.2,4,,,,
IDCJAC0016,66006,2015,2,27,16.2,5,,,,
IDCJAC0016,66006,2015,2,28,21.4,6,,,,
IDCJAC0016,66006,2015,3,1,17.1,0,,,,
IDCJAC0016,66006,2015,3,2,12.9,1,,,,
IDCJAC0016,66006,2015,3,3,20.3,2,,,,
IDCJAC0016,66006,2015,3,4,18.4,3,,,,
IDCJAC0016,66006,2015,3,5,23.2,4,,,,
IDCJAC0016,66006,2015,3,6,24,5,,,,
IDCJAC0016,66006,2015,3,7,15.4,6,,,,
IDCJAC0016,66006,2015,3,8,18.5,0,,,,
IDCJAC0016,66006,2015,3,9,23.8,1,,,,
IDCJAC0016,66006,2015,3,10,7.1,2,,,,
IDCJAC0016,66006,2015,3,11,18,3,,,,
IDCJAC0016,66006,2015,3,12,18.7,4,,,,
IDCJAC0016,66006,2015,3,13,3.3,5,,,,
IDCJAC0016,66006,2015,3,14,19.2,6,,,,
IDCJAC0016,66006,2015,3,15,15.7,0,,,,
IDCJAC0016,66006,2015,3,16,10.8,1,,,,
IDCJAC0016,66006,2015,3,17,12.6,2,,,,
IDCJAC0016,66006,2015,3,18,15.5,3,,,,
IDCJAC0016,66006,2015,3,19,21.5,4,,,,
IDCJAC0016,66006,2015,3,20,18.4,5,,,,
IDCJAC0016,66006,2015,3,21,5.8,6,,,,
IDCJAC0016,66006,2015,3,22,7.5,0,,,,
IDCJAC0016,66006,2015,3,23,18.3,1,,,,
IDCJAC0016,66006,2015,3,24,5.8,2,,,,
IDCJAC0016,66006,2015,3,25,15.7,3,,,,
IDCJAC0016,66006,2015,3,26,20.2,4,,,,
IDCJAC0016,66006,2015,3,27,21.2,5,,,,
IDCJAC0016,66006,2015,3,28,18.6,6,,,,
IDCJAC0016,66006,2015,3,29,16.2,0,,,,
IDCJAC0016,66006,2015,3,30,9.6,1,,,,
IDCJAC0016,66006,2015,3,31,9.8,2,,,,
IDCJAC0016,66006,2015,4,1,14,3,,,,
IDCJAC0016,66006,2015,4,2,14.2,4,,,,
IDCJAC0016,66006,2015,4,3,3.5,5,,,,
IDCJAC0016,66006,2015,4,4,3.1,6,,,,
IDCJAC0016,66006,2015,4,5,16.5,0,,,,
IDCJAC0016,66006,2015,4,6,14.4,1,,,,
IDCJAC0016,66006,2015,4,7,15.5,2,,,,
IDCJAC0016,66006,2015,4,8,12.1,3,,,,
IDCJAC0016,66006,2015,4,9,12.3,4,,,,
IDCJAC0016,66006,2015,4,10,12.6,5,,,,
IDCJAC0016,66006,2015,4,11,11.1,6,,,,
IDCJAC0016,66006,2015,4,12,12.7,0,,,,
IDCJAC0016,66006,2015,4,13,15.3,1,,,,
IDCJAC0016,66006,2015,4,14,16.1,2,,,,
IDCJAC0016,66006,2015,4,15,16,3,,,,
IDCJAC0016,66006,2015,4,16,14.6,4,,,,
IDCJAC0016,66006,2015,4,17,3.8,5,,,,
IDCJAC0016,66006,2015,4,18,12.4,6,,,,
IDCJAC0016,66006,2015,4,19,11.4,0,,,,
IDCJAC0016,66006,2015,4,20,3.1,1,,,,
IDCJAC0016,66006,2015,4,21,3.6,2,,,,
IDCJAC0016,66006,2015,4,22,3.4,3,,,,
IDCJAC0016,66006,2015,4,23,13.3,4,,,,
IDCJAC0016,66006,2015,4,24,14,5,,,,
IDCJAC0016,66006,2015,4,25,13.9,6,,,,
IDCJAC0016,66006,2015,4,26,3.9,0,,,,
IDCJAC0016,66006,2015,4,27,14.9,1,,,,
IDCJAC0016,66006,2015,4,28,15,2,,,,
IDCJAC0016,66006,2015,4,29,6.5,3,,,,
IDCJAC0016,66006,2015,4,30,7.8,4,,,,
IDCJAC0016,66006,2015,5,1,8,5,,,,
IDCJAC0016,66006,2015,5,2,8.7,6,,,,
IDCJAC0016,66006,2015,5,3,4.6,0,,,,
IDCJAC0016,66006,2015,5,4,6,1,,,,
IDCJAC0016,66006,2015,5,5,13.5,2,,,,
IDCJAC0016,66006,2015,5,6,14,3,,,,
IDCJAC0016,66006,2015,5,7,13.8,4,,,,
IDCJAC0016,66006,2015,5,8,13.7,5,,,,
IDCJAC0016,66006,2015,5,9,13.4,6,,,,
IDCJAC0016,66006,2015,5,10,10.9,0,,,,
IDCJAC0016,66006,2015,5,11,12.8,1,,,,
IDCJAC0016,66006,2015,5,12,13.2,2,,,,
IDCJAC0016,66006,2015,5,13,11.8,3,,,,
IDCJAC0016,66006,2015,5,14,12.9,4,,,,
IDCJAC0016,66006,2015,5,15,10.5,5,,,,
IDCJAC0016,66006,2015,5,16,11.8,6,,,,
IDCJAC0016,66006,2015,5,17,9.2,0,,,,
IDCJAC0016,66006,2015,5,18,6.5,1,,,,
IDCJAC0016,66006,2015,5,19,7.1,2,,,,
IDCJAC0016,66006,2015,5,20,11,3,,,,
IDCJAC0016,66006,2015,5,21,9.9,4,,,,
IDCJAC0016,66006,2015,5,22,5.4,5,,,,
IDCJAC0016,66006,2015,5,23,11.6,6,,,,
IDCJAC0016,66006,2015,5,24,11.5,0,,,,
IDCJAC0016,66006,2015,5,25,10,1,,,,
IDCJAC0016,66006,2015,5,26,10.5,2,,,,
IDCJAC0016,66006,2015,5,27,10.4,3,,,,
IDCJAC0016,66006,2015,5,28,10.6,4,,,,
IDCJAC0016,66006,2015,5,29,3.9,5,,,,
IDCJAC0016,66006,2015,5,30,6,6,,,,
IDCJAC0016,66006,2015,5,31,4.5,0,,,,
IDCJAC0016,66006,2015,6,1,11.2,1,,,,
IDCJAC0016,66006,2015,6,2,11.1,2,,,,
IDCJAC0016,66006,2015,6,3,10.8,3,,,,
IDCJAC0016,66006,2015,6,4,10.9,4,,,,
IDCJAC0016,66006,2015,6,5,10.1,5,,,,
IDCJAC0016,66006,2015,6,6,8.4,6,,,,
IDCJAC0016,66006,2015,6,7,10.8,0,,,,
IDCJAC0016,66006,2015,6,8,11,1,,,,
IDCJAC0016,66006,2015,6,9,9.5,2,,,,
IDCJAC0016,66006,2015,6,10,3.8,3,,,,
IDCJAC0016,66006,2015,6,11,6.5,4,,,,
IDCJAC0016,66006,2015,6,12,7.5,5,,,,
IDCJAC0016,66006,2015,6,13,9.1,6,,,,
IDCJAC0016,66006,2015,6,14,9.5,0,,,,
IDCJAC0016,66006,2015,6,15,5.7,1,,,,
IDCJAC0016,66006,2015,6,16,3.2,2,,,,
IDCJAC0016,66006,2015,6,17,4.5,3,,,,
IDCJAC0016,66006,2015,6,18,6.8,4,,,,
IDCJAC0016,66006,2015,6,19,7.1,5,,,,
IDCJAC0016,66006,2015,6,20,9.7,6,,,,
IDCJAC0016,66006,2015,6,21,5.4,0,,,,
IDCJAC0016,66006,2015,6,22,10.5,1,,,,
IDCJAC0016,66006,2015,6,23,10.1,2,,,,
IDCJAC0016,66006,2015,6,24,8.5,3,,,,
IDCJAC0016,66006,2015,6,25,6.3,4,,,,
IDCJAC0016,66006,2015,6,26,10.1,5,,,,
IDCJAC0016,66006,2015,6,27,10.6,6,,,,
IDCJAC0016,66006,2015,6,28,10.2,0,,,,
IDCJAC0016,66006,2015,6,29,9.7,1,,,,
IDCJAC0016,66006,2015,6,30,7.5,2,,,,
IDCJAC0016,66006,2015,7,1,10.1,3,,,,
IDCJAC0016,66006,2015,7,2,10.4,4,,,,
IDCJAC0016,66006,2015,7,3,10.7,5,,,,
IDCJAC0016,66006,2015,7,4,10.4,6,,,,
IDCJAC0016,66006,2015,7,5,10.8,0,,,,
IDCJAC0016,66006,2015,7,6,10.9,1,,,,
IDCJAC0016,66006,2015,7,7,7.2,2,,,,
IDCJAC0016,66006,2015,7,8,8.8,3,,,,
IDCJAC0016,66006,2015,7,9,10.8,4,,,,
IDCJAC0016,66006,2015,7,10,7.3,5,,,,
IDCJAC0016,66006,2015,7,11,10.7,6,,,,
IDCJAC0016,66006,2015,7,12,10.2,0,,,,
IDCJAC0016,66006,2015,7,13,8.7,1,,,,
IDCJAC0016,66006,2015,7,14,11.3,2,,,,
IDCJAC0016,66006,2015,7,15,11.3,3,,,,
IDCJAC0016,66006,2015,7,16,6.2,4,,,,
IDCJAC0016,66006,2015,7,17,4.2,5,,,,
IDCJAC0016,66006,2015,7,18,8.7,6,,,,
IDCJAC0016,66006,2015,7,19,11.1,0,,,,
IDCJAC0016,66006,2015,7,20,9.1,1,,,,
IDCJAC0016,66006,2015,7,21,11.5,2,,,,
IDCJAC0016,66006,2015,7,22,6.6,3,,,,
IDCJAC0016,66006,2015,7,23,7.6,4,,,,
IDCJAC0016,66006,2015,7,24,8.4,5,,,,
IDCJAC0016,66006,2015,7,25,12.2,6,,,,
IDCJAC0016,66006,2015,7,26,11.9,0,,,,
IDCJAC0016,66006,2015,7,27,12.6,1,,,,
IDCJAC0016,66006,2015,7,28,12,2,,,,
IDCJAC0016,66006,2015,7,29,12.1,3,,,,
IDCJAC0016,66006,2015,7,30,12.3,4,,,,
IDCJAC0016,66006,2015,7,31,12.6,5,,,,
IDCJAC0016,66006,2015,8,1,10.9,6,,,,
IDCJAC0016,66006,2015,8,2,10.6,0,,,,
IDCJAC0016,66006,2015,8,3,13.2,1,,,,
IDCJAC0016,66006,2015,8,4,9.4,2,,,,
IDCJAC0016,66006,2015,8,5,8.5,3,,,,
IDCJAC0016,66006,2015,8,6,11.7,4,,,,
IDCJAC0016,66006,2015,8,7,13.3,5,,,,
IDCJAC0016,66006,2015,8,8,13,6,,,,
IDCJAC0016,66006,2015,8,9,13.4,0,,,,
IDCJAC0016,66006,2015,8,10,13.9,1,,,,
IDCJAC0016,66006,2015,8,11,13.6,2,,,,
IDCJAC0016,66006,2015,8,12,11.5,3,,,,
IDCJAC0016,66006,2015,8,13,14.5,4,,,,
IDCJAC0016,66006,2015,8,14,14.5,5,,,,
IDCJAC0016,66006,2015,8,15,10.1,6,,,,
IDCJAC0016,66006,2015,8,16,12.3,0,,,,
IDCJAC0016,66006,2015,8,17,14.9,1,,,,
IDCJAC0016,66006,2015,8,18,14.2,2,,,,
IDCJAC0016,66006,2015,8,19,12.8,3,,,,
IDCJAC0016,66006,2015,8,20,14.7,4,,,,
IDCJAC0016,66006,2015,8,21,15,5,,,,
IDCJAC0016,66006,2015,8,22,13.5,6,,,,
IDCJAC0016,66006,2015,8,23,4.8,0,,,,
IDCJAC0016,66006,2015,8,24,3.9,1,,,,
IDCJAC0016,66006,2015,8,25,10.7,2,,,,
IDCJAC0016,66006,2015,8,26,10.9,3,,,,
IDCJAC0016,66006,2015,8,27,9.9,4,,,,
IDCJAC0016,66006,2015,8,28,12.8,5,,,,
IDCJAC0016,66006,2015,8,29,16.8,6,,,,
IDCJAC0016,66006,2015,8,30,16.5,0,,,,
IDCJAC0016,66006,2015,8,31,16.6,1,,,,
IDCJAC0016,66006,2015,9,1,17.5,2,,,,
IDCJAC0016,66006,2015,9,2,15.2,3,,,,
IDCJAC0016,66006,2015,9,3,15,4,,,,
IDCJAC0016,66006,2015,9,4,11.9,5,,,,
IDCJAC0016,66006,2015,9,5,15.8,6,,,,
IDCJAC0016,66006,2015,9,6,9.1,0,,,,
IDCJAC0016,66006,2015,9,7,16.8,1,,,,
IDCJAC0016,66006,2015,9,8,18.3,2,,,,
IDCJAC0016,66006,2015,9,9,18.3,3,,,,
IDCJAC0016,66006,2015,9,10,14.7,4,,,,
IDCJAC0016,66006,2015,9,11,18.7,5,,,,
IDCJAC0016,66006,2015,9,12,19.2,6,,,,
IDCJAC0016,66006,2015,9,13,18.9,0,,,,
IDCJAC0016,66006,2015,9,14,19.3,1,,,,
IDCJAC0016,66006,2015,9,15,17,2,,,,
IDCJAC0016,66006,2015,9,16,19.2,3,,,,
IDCJAC0016,66006,2015,9,17,15.2,4,,,,
IDCJAC0016,66006,2015,9,18,18.8,5,,,,
IDCJAC0016,66006,2015,9,19,14.5,6,,,,
IDCJAC0016,66006,2015,9,20,11.2,0,,,,
IDCJAC0016,66006,2015,9,21,18,1,,,,
IDCJAC0016,66006,2015,9,22,18.7,2,,,,
IDCJAC0016,66006,2015,9,23,16.8,3,,,,
IDCJAC0016,66006,2015,9,24,14.7,4,,,,
IDCJAC0016,66006,2015,9,25,11.2,5,,,,
IDCJAC0016,66006,2015,9,26,15.3,6,,,,
IDCJAC0016,66006,2015,9,27,14.5,0,,,,
IDCJAC0016,66006,2015,9,28,22.3,1,,,,
IDCJAC0016,66006,2015,9,29,21.2,2,,,,
IDCJAC0016,66006,2015,9,30,15.1,3,,,,
IDCJAC0016,66006,2015,10,1,21.3,4,,,,
IDCJAC0016,66006,2015,10,2,22.2,5,,,,
IDCJAC0016,66006,2015,10,3,23.7,6,,,,
IDCJAC0016,66006,2015,10,4,20.7,0,,,,
IDCJAC0016,66006,2015,10,5,22.6,1,,,,
IDCJAC0016,66006,2015,10,6,24,2,,,,
IDCJAC0016,66006,2015,10,7,8.9,3,,,,
IDCJAC0016,66006,2015,10,8,12.9,4,,,,
IDCJAC0016,66006,2015,10,9,23.1,5,,,,
IDCJAC0016,66006,2015,10,10,20.5,6,,,,
IDCJAC0016,66006,2015,10,11,15.7,0,,,,
IDCJAC0016,66006,2015,10,12,19.3,1,,,,
IDCJAC0016,66006,2015,10,13,4,2,,,,
IDCJAC0016,66006,2015,10,14,22.7,3,,,,
IDCJAC0016,66006,2015,10,15,25.4,4,,,,
IDCJAC0016,66006,2015,10,16,25.4,5,,,,
IDCJAC0016,66006,2015,10,17,23,6,,,,
IDCJAC0016,66006,2015,10,18,14.7,0,,,,
IDCJAC0016,66006,2015,10,19,22.1,1,,,,
IDCJAC0016,66006,2015,10,20,22.8,2,,,,
IDCJAC0016,66006,2015,10,21,8.7,3,,,,
IDCJAC0016,66006,2015,10,22,5.9,4,,,,
IDCJAC0016,66006,2015,10,23,13.9,5,,,,
IDCJAC0016,66006,2015,10,24,25.4,6,,,,
IDCJAC0016,66006,2015,10,25,23.4,0,,,,
IDCJAC0016,66006,2015,10,26,15.8,1,,,,
IDCJAC0016,66006,2015,10,27,10.4,2,,,,
IDCJAC0016,66006,2015,10,28,20.5,3,,,,
IDCJAC0016,66006,2015,10,29,26.7,4,,,,
IDCJAC0016,66006,2015,10,30,24.6,5,,,,
IDCJAC0016,66006,2015,10,31,18.4,6,,,,
IDCJAC0016,66006,2015,11,1,23.8,0,,,,
IDCJAC0016,66006,2015,11,2,23.9,1,,,,
IDCJAC0016,66006,2015,11,3,4.2,2,,,,
IDCJAC0016,66006,2015,11,4,4.3,3,,,,
IDCJAC0016,66006,2015,11,5,6.5,4,,,,
IDCJAC0016,66006,2015,11,6,14.7,5,,,,
IDCJAC0016,66006,2015,11,7,16.4,6,,,,
IDCJAC0016,66006,2015,11,8,15.7,0,,,,
IDCJAC0016,66006,2015,11,9,28.6,1,,,,
IDCJAC0016,66006,2015,11,10,29.2,2,,,,
IDCJAC0016,66006,2015,11,11,8.7,3,,,,
IDCJAC0016,66006,2015,11,12,15.6,4,,,,
IDCJAC0016,66006,2015,11,13,18.1,5,,,,
IDCJAC0016,66006,2015,11,14,6.9,6,,,,
IDCJAC0016,66006,2015,11,15,12,0,,,,
IDCJAC0016,66006,2015,11,16,30.2,1,,,,
IDCJAC0016,66006,2015,11,17,30.7,2,,,,
IDCJAC0016,66006,2015,11,18,30.3,3,,,,
IDCJAC0016,66006,2015,11,19,29.4,4,,,,
IDCJAC0016,66006,2015,11,20,30.7,5,,,,
IDCJAC0016,66006,2015,11,21,9.2,6,,,,
IDCJAC0016,66006,2015,11,22,8.7,0,,,,
IDCJAC0016,66006,2015,11,23,29.7,1,,,,
IDCJAC0016,66006,2015,11,24,29.6,2,,,,
IDCJAC0016,66006,2015,11,25,31.9,3,,,,
IDCJAC0016,66006,2015,11,26,27.2,4,,,,
IDCJAC0016,66006,2015,11,27,23,5,,,,
IDCJAC0016,66006,2015,11,28,11.6,6,,,,
IDCJAC0016,66006,2015,11,29,20.9,0,,,,
IDCJAC0016,66006,2015,11,30,30,1,,,,
IDCJAC0016,66006,2015,12,1,29.7,2,,,,
IDCJAC0016,66006,2015,12,2,15.4,3,,,,
IDCJAC0016,66006,2015,12,3,12.5,4,,,,
IDCJAC0016,66006,2015,12,4,23.6,5,,,,
IDCJAC0016,66006,2015,12,5,32.1,6,,,,
IDCJAC0016,66006,2015,12,6,31.3,0,,,,
IDCJAC0016,66006,2015,12,7,26.1,1,,,,
IDCJAC0016,66006,2015,12,8,11.6,2,,,,
IDCJAC0016,66006,2015,12,9,24.8,3,,,,
