ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,SeqNo,Locked,SettlementCase
CLOADNSWCE,COUNTRYENERGY,03/02/2009,04/06/2009 22:19,75.773,58.994,53.151,50.702,43.915,25.565,21.954,21.298,19.792,18.96,26.533,37.251,20.937,12.4,3.753,4.25,7.963,9.302,16.006,16.489,14.439,12.39,11.9,9.563,13.235,14.517,4.27,4.181,8.887,3.933,9.17,6.677,6.315,6.136,7.034,8.35,9.086,5.856,8.067,13.439,22.045,25.094,40.838,49.961,63.225,69.183,70.253,73.839,3,N,2361
CLOADNSWCE,COUNTRYENERGY,04/02/2009,04/06/2009 22:19,78.045,63.75,52.43,47.633,47.077,31.559,17.019,17.115,24.649,20.614,30.913,44.442,13.478,11.747,5.901,3.574,10.015,9.069,15.952,15.794,14.496,10.357,8.354,11.323,15.542,7.792,5.567,3.892,6.854,6.274,12.058,5.398,3.265,4.458,3.069,8.253,6.095,5.441,9.928,12.884,18.252,20.896,43.363,51.985,61.903,61.304,67.683,69.46,4,N,2361
CLOADNSWCE,COUNTRYENERGY,05/02/2009,04/06/2009 22:19,73.614,55.664,46.314,51.941,43.436,26.859,20.661,20.466,21.536,20.795,26.849,32.372,18.128,10.046,9.284,5.304,7.786,9.934,18.969,16.69,17.431,11.283,8.13,9.699,18.902,11.208,6.942,6.619,5.612,7.113,13.032,9.841,4.387,6.203,4.437,4.715,4.738,6.675,8.337,13.274,16.817,17.196,36.476,48.354,52.011,52.651,59.739,72.67,5,N,2361
CLOADNSWCE,COUNTRYENERGY,06/02/2009,04/06/2009 22:19,74.829,57.463,52.329,52.274,43.386,20.577,19.178,16.697,22.429,22.451,25.024,29.19,19.209,11.93,5.718,5.761,8.477,10.233,17.883,17.974,15.235,13.781,12.421,9.12,12.97,6.698,7.507,10.342,6.581,11.688,13.642,6.459,5.33,8.97,6.845,9.281,5.84,6.132,13.778,14.72,15.121,21.029,37.1,52.922,58.425,57.829,60.486,69.886,6,N,2361
CLOADNSWCE,COUNTRYENERGY,07/02/2009,04/06/2009 22:19,70.274,58.785,46.506,46.937,38.052,24.436,20.481,19.303,21.979,17.415,20.164,27.308,33.438,34.389,41.77,35.11,29.696,35.358,33.628,32.207,27.016,28.895,21.093,22.682,25.028,26.212,18.56,10.497,19.788,20.802,17.253,14.5,11.021,12.75,8.365,16.286,9.342,11.254,14.116,16.899,16.595,22.385,30.949,30.941,25.69,18.73,29.224,32.688,7,N,2361
CLOADNSWCE,COUNTRYENERGY,08/02/2009,17/06/2009 22:15,38.399,36.05,29.425,27.386,23.573,19.69,14.54,15.534,13.011,15.355,24.752,18.1,18.858,28.882,36.811,39.346,34.228,35.491,37.25,22.55,35.901,29.494,35.486,21.87,21.584,17.273,23.819,20.258,22.534,20.304,19.61,13.017,9.291,10.416,14.156,15.338,12.805,13.251,20.469,24.173,23.657,24.647,35.287,44.191,28.608,27.104,34.83,40.024,1,N,2369
CLOADNSWCE,COUNTRYENERGY,09/02/2009,17/06/2009 22:15,40.238,33.21,33.389,28.643,21.465,14.616,19.058,19.737,18.502,21.029,26.103,30.169,13.087,11.387,6.106,2.819,8.11,11.934,14.954,18.737,17.456,11.813,15.782,10.366,16.546,10.869,8.502,6.158,7.249,6.192,11.515,5.438,4.004,6.218,5.075,12.208,7.344,7.063,15.139,18.785,15.277,16.874,35.054,48.973,56.39,60.935,66.899,71.854,2,N,2369
CLOADNSWCE,COUNTRYENERGY,10/02/2009,17/06/2009 22:15,82.02,62.079,61.021,51.048,44.855,28.485,20.839,23.806,23.881,22.761,32.842,35.087,20.669,12.726,7.663,9.163,7.649,10.82,13.622,15.289,14.342,16.495,10.616,10.949,18.08,13.751,8.124,9.004,8.901,7.019,12.939,8.655,8.073,6.414,7.041,8.386,9.359,11.393,12.981,29.544,18.176,18.215,40.361,50.903,64.954,69.982,69.769,87.204,3,N,2369
CLOADNSWCE,COUNTRYENERGY,11/02/2009,17/06/2009 22:15,82.73,64.097,55.363,48.513,39.705,28.336,28.323,20.752,29.271,30.702,22.837,24.189,14.133,10.549,8.027,5.212,7.11,10.894,20.951,16.802,15.781,15.473,12.971,7.217,14.158,12.52,12.092,7.481,13.549,7.616,14.306,13.128,7.098,6.625,7.564,5.719,5.202,6.946,8.973,13.95,16.825,24.702,41.252,59.356,68.1,74.05,73.538,87.83,4,N,2369
CLOADNSWCE,COUNTRYENERGY,12/02/2009,17/06/2009 22:15,87.619,71.12,57.991,63.238,57.618,37.487,21.451,23.44,23.766,31.559,32.508,37.905,23.509,16.391,8.96,4.145,5.939,9.491,17.244,19.847,16.309,10.762,11.916,8.556,18.937,15.374,8.022,6.832,8.979,7.587,15.818,12.271,5.453,6.599,5.701,4.833,9.407,6.288,8.123,12.268,15.354,24.581,45.411,54.964,65.135,78.623,81.479,85.974,5,N,2369
CLOADNSWCE,COUNTRYENERGY,13/02/2009,17/06/2009 22:15,90.841,76.234,61.797,65.932,59.451,39.522,23.98,17.63,20.822,22.933,21.143,27.011,17.396,13.286,9.557,7.083,9.789,13.289,15.832,18.785,24.661,16.381,12.513,12.029,19.136,13.757,13.884,9.38,7.896,9.783,18.416,7.999,7.707,6.934,10.094,8.634,5.349,5.798,8.75,12.909,14.147,23.13,38.163,52.342,70.09,79.882,81.738,97.693,6,N,2369
CLOADNSWCE,COUNTRYENERGY,14/02/2009,17/06/2009 22:15,92.967,83.275,68.427,57.885,58.367,49.517,35.912,21.041,19.662,18.047,16.87,27.014,29.385,39.588,47.478,49.363,45.285,42.503,52.51,52.807,47.97,38.868,34.948,32.555,39.988,39.097,29.663,38.254,27.535,24.188,14.519,19.83,12.386,18.468,18.923,18.98,18.112,14.476,15.561,24.28,24.322,25.721,43.404,37.039,28.711,29.875,39.463,49.386,7,N,2369
CLOADNSWCE,COUNTRYENERGY,15/02/2009,18/06/2009 22:17,61.272,39.066,36.651,37.364,27.252,19.539,17.344,17.334,18.065,18.718,18.419,21.26,20.426,25.183,39.921,35.629,45.944,51.93,47.479,39.907,46.679,32.841,35.767,33.663,30.815,41.645,28.438,21.945,31.199,30.827,20.845,16.929,16.375,14.327,10.938,14.705,14.723,16.778,28.555,29.356,26.717,31.352,39.455,43.021,39.275,30.343,47.111,57.815,1,N,2370
CLOADNSWCE,COUNTRYENERGY,16/02/2009,18/06/2009 22:17,65.416,53.343,40.069,36.605,35.423,24.084,30.127,23.391,16.422,19.835,23.25,28.385,16.773,11.199,16.423,9.911,12.149,12.733,19.416,21.218,16.181,12.373,6.611,6.08,13.147,15.227,10.133,8.762,6.706,7.28,20.149,16.661,5.456,10.843,8.037,11.931,9.027,6.231,7.437,21.342,23.856,30.628,53.067,63.255,77.542,90.134,78.039,93.48,2,N,2370
CLOADNSWCE,COUNTRYENERGY,17/02/2009,18/06/2009 22:17,95.426,86.086,71.929,70.476,59.87,44.544,30.535,24.354,21.333,28.51,29.106,39.622,15.166,12.268,5.493,6.077,7.84,12.445,20.966,19.603,20.56,15.139,10.037,9.321,17.036,16.935,7.767,10.902,7.731,10.617,12.238,13.649,9.107,9.724,7.772,8.257,7.626,6.566,15.482,14.362,20.564,25.69,46.721,57.239,68.033,81.193,84.132,104.176,3,N,2370
CLOADNSWCE,COUNTRYENERGY,18/02/2009,18/06/2009 22:17,110.217,75.817,65.901,67.662,59.385,23.803,23.655,21.338,22.956,21.053,28.399,31.09,16.017,19.121,11.249,6.689,10.643,10.749,17.85,15.938,19.563,13.489,11.163,8.719,15.781,12.528,13.631,10.125,13.068,11.135,18.005,10.45,7.133,7.459,11.185,7.382,8.14,7.28,13.246,10.585,18.944,25.722,40.924,58.98,68.642,86.326,80.161,98.386,4,N,2370
CLOADNSWCE,COUNTRYENERGY,19/02/2009,18/06/2009 22:17,101.086,86.707,61.532,64.522,62.117,34.537,27.948,26.31,24.726,26.761,30.294,32.645,16.678,17.926,12.436,7.156,9.245,13.391,17.783,22.092,20.483,18.753,16.855,13.847,17.56,13.308,8.226,9.741,13.982,10.135,18.311,11.609,7.233,9.858,11.645,13.4,12.048,10.21,9.349,17.779,16.357,24.329,46.32,60.688,73.321,72.486,75.919,93.247,5,N,2370
CLOADNSWCE,COUNTRYENERGY,20/02/2009,18/06/2009 22:17,89.225,84.134,73.594,69.211,64.238,29.212,19.587,22.626,22.971,25.371,26.882,36.73,22.209,14.18,9.797,9.747,10.335,15.684,20.526,24.316,21.352,12.828,8.856,10.595,17.797,19.064,13.578,12.031,7.411,9.69,18.462,12.549,9.638,8.873,9.57,11.234,10.518,12.006,13.137,13.94,23.853,29.574,46.404,60.722,70.506,82.759,78.904,100.153,6,N,2370
CLOADNSWCE,COUNTRYENERGY,21/02/2009,18/06/2009 22:17,97.741,68.18,62.884,56.734,45.094,30.298,25.535,17.444,23.247,18.4,15.303,36.564,40.758,40.3,45.091,48.877,48.121,44.172,44.688,40.278,29.454,34.35,23.279,28.993,19.228,27.971,29.652,33.971,21.786,21.199,21.69,16.696,10.208,10.611,12.918,14.499,15.195,18.762,16.995,18.828,21.639,27.495,35.151,39.785,36.46,36.945,41.552,51.992,7,N,2370
CLOADNSWCE,COUNTRYENERGY,22/02/2009,18/06/2009 22:17,44.656,36.992,31.172,37.193,27.541,24.065,18.772,26.162,18.387,18.558,19.848,19.224,21.758,29.511,44.907,48.814,40.9,42.405,36.888,39.248,46.428,39.365,31.328,22.676,31.86,28.943,21.73,21.191,31.346,18.519,29.309,19.199,15.745,12.152,14.333,16.471,21.401,23.108,23.861,27.427,33.658,35.572,43.889,43.858,34.211,32.939,40.142,53.091,1,N,2370
CLOADNSWCE,COUNTRYENERGY,23/02/2009,18/06/2009 22:17,54.248,49.083,46.251,39.859,31.653,28.149,16.128,17.686,19.788,21.135,25.381,30.894,12.688,12.852,11.264,3.531,6.63,11.313,14.259,19.083,21.554,9.056,12.27,7.748,12.885,11.215,9.059,10.197,10.724,11.488,17.803,8.33,7.266,7.903,3.86,6.908,10.427,11.518,9.688,14.72,25.107,21.163,42.172,58.759,65.186,74.039,83.567,91.651,2,N,2370
CLOADNSWCE,COUNTRYENERGY,24/02/2009,18/06/2009 22:17,86.235,68.772,69.206,55.751,46.704,33.556,23.275,19.77,26.112,24.074,25.542,26.89,17.997,11.541,7.736,8.255,11.679,11.129,21.616,22.39,25.822,15.203,13.461,11.74,18.091,16.622,9.066,9.988,10.267,12.97,12.629,6.168,7.326,7.086,8.407,5.183,7.202,13.597,14.087,18.652,19.91,26.219,45.531,62.731,62.317,68.314,70.941,77.164,3,N,2370
