ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,
CLOADNSWAI,AUSTINLANDEW,01/03/2006,22/06/2006 09:26,72.858,39.572,44.961,29.902,38.614,46.816,39.232,18.474,11.807,14.962,19.131,28.657,39.431,36.279,3.382,3.63,4.057,2.223,1.072,1.774,3.295,5.869,3.781,2.391,1.791,1.362,6.43,3.753,1.272,10.208,8.695,8.482,6.024,4.85,3.685,3.66,2.262,2.932,0.158,0.247,0.437,0.77,1.041,0,0.378,9.657,165.515,111.983,
CLOADNSWAI,AUSTINLANDEW,02/03/2006,22/06/2006 09:26,72.172,51.18,35.315,30.095,47.952,41.395,28.367,30.845,14.929,17.399,23.175,34.848,35.757,35.623,4.685,0.685,0.868,0.727,0.069,1.803,3.032,6.782,2.393,0.675,0.442,1.526,8.783,3.307,2.78,10.616,6.406,6.399,2.969,4.014,0.809,1.18,0.778,1.662,2.401,2.243,3.215,0.301,0.096,0,0.375,9.422,158.918,107.884,
CLOADNSWAI,AUSTINLANDEW,03/03/2006,22/06/2006 09:26,65.932,38.768,28.6,29.501,36.179,40.001,33.81,25.13,14.169,16.546,25.563,28.184,28.261,34.77,3.827,2.878,2.973,1.919,0.968,2.275,2.703,4.509,3.146,3.644,1.545,1.508,7.58,3.987,1.41,10.135,9.247,7.85,8.594,8.551,4.039,3.62,2.614,0.452,1.625,1.007,1.441,1.318,0.036,1.312,0.8,9.494,154.499,99.705,
CLOADNSWAI,AUSTINLANDEW,04/03/2006,22/06/2006 09:26,62.363,39.533,32.928,28.28,35.084,48.956,28.462,23.162,16.372,10.757,18.466,11.339,23.025,23.287,29.445,29.596,29.743,27.052,30.785,33.411,29.655,24.84,24.146,14.013,16.482,16.356,12.777,16.755,19.838,12.193,11.895,15.687,16.895,19.305,27.512,17.305,21.696,26.174,26.863,14.403,23.321,12.865,23.82,17.42,11.913,10.574,10.299,15.029,
CLOADNSWAI,AUSTINLANDEW,05/03/2006,30/06/2006 22:02,11.867,13.849,8.849,8.26,8.528,12.98,9.166,10.168,11.137,9.307,9.624,6.991,10.15,19.651,29.566,19.895,25.356,23.016,34.759,26.94,26.155,17.913,18.982,17.71,18.452,23.327,25.33,14.828,16.621,13.52,15.26,15.482,12.899,24.016,24.396,23.591,24.068,25.661,28.367,24.817,22.531,14.614,18.595,21.573,14.079,8.76,11.155,13.197,
CLOADNSWAI,AUSTINLANDEW,06/03/2006,30/06/2006 22:02,14.032,14.517,7.504,10.988,11.084,9.391,8.083,12.056,12.807,11.149,12.946,24.037,32.484,31.308,4.543,2.466,1.669,1.661,2.146,2.571,2.772,6.415,5.365,6.909,2.17,1.211,8.615,4.846,3.317,8.575,5.312,3.826,5.508,6.614,4.966,2.587,5.903,1.186,1.378,0.129,0.325,1.564,0.855,0,0.299,7.604,164.718,113.234,
CLOADNSWAI,AUSTINLANDEW,07/03/2006,30/06/2006 22:02,70.425,43.1,38.912,30.192,47.006,45.836,35.807,25.324,21.195,17.323,22.599,24.371,45.736,37.441,2.433,4.208,1.033,0.957,0.894,1.928,4.014,6.591,4.175,4.596,3.173,1.478,6.179,2.308,1.22,9.133,5.514,3.781,4.687,4.548,3.262,1.825,0.704,1.21,0.562,3.371,0.885,0.029,0.881,0.116,0.308,8.244,163.921,121.888,
CLOADNSWAI,AUSTINLANDEW,08/03/2006,30/06/2006 22:02,78.652,54.143,42.855,32.435,45.48,53.703,33.765,21.636,22.093,22.859,16.739,25.619,35.501,40.353,3.891,2.496,0.575,1.319,0.957,1.963,2.816,7.665,6.685,3.261,4.593,2.833,10.006,2.849,1.608,7.636,7.114,5.81,4.503,3,3.723,4.111,1.547,0.704,3.323,2.661,0.439,0.18,0.826,0,0.305,8.742,163.354,122.748,
CLOADNSWAI,AUSTINLANDEW,09/03/2006,30/06/2006 22:02,87.113,59.259,43.802,27.825,50.999,50.425,35.704,27.174,16.78,15.753,23.46,31.864,36.217,37.475,2.874,0.928,0.868,0.727,0.289,0.141,2.003,9.521,4.231,1.986,1.976,0.19,5.117,3.349,1.758,8.893,5.96,4.9,4.868,5.656,3.654,4.613,4.987,3.137,6.285,4.485,0.397,0.154,1.669,0,0.295,8.077,159.044,109.159,
CLOADNSWAI,AUSTINLANDEW,10/03/2006,30/06/2006 22:02,66.947,54.261,38.945,29.487,48.085,44.698,27.605,21.199,15.295,21.7,19.919,28.697,32.417,31.085,5.07,2.563,0.628,1.137,2.263,4.443,3.774,6.007,6.057,3.911,2.009,0.592,5.359,4.861,4.044,7.866,7.275,8.117,7.314,7.115,4.962,5.469,4.561,1.89,3.686,1.253,1.881,0,0.083,2.992,2.845,5.517,155.644,114.666,
CLOADNSWAI,AUSTINLANDEW,11/03/2006,30/06/2006 22:02,73.748,43.121,42.244,30.271,39.725,40.536,31.071,23.911,17.705,15.438,11.923,13.602,16.552,27.936,21.433,28.39,34.504,33.766,24.315,34.356,39.104,28.426,23.972,23.538,15.672,18.33,11.588,17.365,16.779,13.503,8.973,14.356,15.313,22.374,22.111,16.594,27.305,22.206,21.378,33.83,21.879,19.279,23.386,20.625,11.446,10.631,13.607,11.55,
CLOADNSWAI,AUSTINLANDEW,12/03/2006,05/07/2006 22:03,8.178,7.504,12.711,9.258,7.705,11.863,8.752,8.928,10.21,9.739,15.972,9.719,9.177,16.344,21.09,27.122,21.565,19.26,31.445,29.294,18.477,23.791,16.713,17.757,15.473,18.68,16.033,20.861,17.419,9.089,8.789,14.108,8.903,16.802,21.096,23.124,17.341,20.848,23.944,24.367,19.066,22.734,17.956,20.012,15.681,13.818,12.9,8.536,
CLOADNSWAI,AUSTINLANDEW,13/03/2006,05/07/2006 22:03,10.322,11.515,5.382,8.023,12.344,8.414,12.519,7.541,6.917,8.443,14.022,12.42,18.547,29.536,0.852,1.951,1.774,3.365,3.833,2.29,2.172,7.965,3.26,3.313,1.502,0.542,4.624,3.117,1.917,6.866,5.994,5.851,4.166,3.896,0.849,3.744,3.198,4.103,0.637,0.134,1.358,0.257,0,0.976,0.722,6.847,165.982,122.595,
CLOADNSWAI,AUSTINLANDEW,14/03/2006,05/07/2006 22:03,89.344,58.947,40.743,36.783,48.282,49.506,34.734,20.797,18.391,15.619,19.32,25.026,35.06,42.802,4.972,1.962,1.095,0.954,0.898,1.973,3.435,5.371,5.684,4.679,0.976,1.334,7.054,1.98,0.732,8.25,6.011,3.926,2.695,4.062,5.823,2.627,0,0.535,1.336,1.995,0.537,0.029,0.847,0.789,1.157,7.242,163.279,123.279,
CLOADNSWAI,AUSTINLANDEW,15/03/2006,05/07/2006 22:03,89.542,59.937,50.701,35.448,49.462,46.255,38.176,21.124,14.605,14.454,18.66,24.174,28.678,29.135,7.256,2.412,1.295,1.841,2.551,1.994,3.499,7.499,3.839,2.23,0.329,1.092,7.684,3.114,2.353,7.212,6.877,4.637,3.556,3.609,2.368,1.097,3.592,3.34,3.953,3.669,1.686,0.18,0.808,0,0.236,7.205,168.839,133.424,
CLOADNSWAI,AUSTINLANDEW,16/03/2006,05/07/2006 22:03,95.8,71.212,56.155,34.563,55.907,51.569,34.013,27.365,18.015,20.924,25.243,24.566,36.949,30.921,5.556,0.423,2.016,0.727,1.623,3.954,5.487,8.435,6.774,3.535,2.157,2.387,9.361,2.454,0.932,7.473,7.001,5.507,1.329,1.581,4.342,4.283,2.015,0.128,0.225,3.66,1.939,0.022,0.096,0.246,0.773,6.985,165.147,122.953,
CLOADNSWAI,AUSTINLANDEW,17/03/2006,05/07/2006 22:03,88.723,67.998,53.115,36.503,48.422,59.356,38.43,30.798,17.938,21.927,20.492,22.587,37.815,44.694,3.555,1.682,1.139,0.551,2.198,4.872,4.266,7.208,2.411,2.678,3.479,4.338,10.991,4.753,2.013,7.567,7.778,7.239,4.053,4.651,3.172,4.068,2.533,2.457,0,1.327,1.599,1.132,0.036,0.473,1.506,4.968,157.634,118.301,
CLOADNSWAI,AUSTINLANDEW,18/03/2006,05/07/2006 22:03,93.105,61.273,48.129,35.114,45.902,52.923,42.204,25.954,28.69,16.973,16.807,16.609,23.365,29.175,26.432,35.156,50.742,43.734,36.445,27.42,29.076,29.508,29.792,24.314,26.558,19.177,19.838,19.435,23.856,22.002,26.748,29.546,19.225,19.945,20.506,27.79,20.418,29.486,25.553,22.467,29.395,29.501,21.587,21.462,17.341,13.527,11.367,11.133,
CLOADNSWAI,AUSTINLANDEW,19/03/2006,16/07/2006 22:02,17.197,13.818,11.362,8.452,13.518,15.268,16.461,8.749,13.375,9.744,12.527,6.553,19.288,19.098,29.163,30.075,31.057,40.965,38.435,42.559,40.82,31.679,23.546,33.622,28.66,27.158,21.129,20.42,21.222,14.184,20.564,25.918,27.478,19.589,21.924,29.283,29.548,28.901,27.422,29.836,35.17,29.459,27.774,32.153,14.312,16.131,14.897,17.766,
CLOADNSWAI,AUSTINLANDEW,20/03/2006,16/07/2006 22:02,13.49,16.027,10.794,10.835,11.589,10.479,10.453,11.012,14.635,10.021,18.309,25.954,31.839,33.998,3.348,1.93,0.027,0.94,1.934,3.117,3.002,8.498,4.274,3.232,0.585,1.288,8.096,7.587,2.647,7.211,7.161,4.87,3.015,4.391,0.755,4.045,5.096,2.369,0.332,0,0.42,0.857,2.643,2.973,2.523,8.597,164.748,122.875,
CLOADNSWAI,AUSTINLANDEW,21/03/2006,16/07/2006 22:02,92.688,65.33,55.27,39.463,53.779,52.824,34.184,30.296,26.976,18.535,19.416,19.115,30.794,34.956,7.443,0.541,1.712,2.411,0.9,2.865,1.996,6.887,6.026,2.313,3.008,2.988,9.027,6.477,1.896,7.589,5.628,4.497,3.24,0.711,2.609,1.567,1.106,1.15,0.395,1.204,0.537,2.836,0.71,0.51,0.58,8.342,158.891,112.224,
CLOADNSWAI,AUSTINLANDEW,22/03/2006,16/07/2006 22:02,77.467,57.877,51.305,32.949,49.523,50.178,40.286,34.986,17.882,16.114,16.955,18.69,25.957,37.311,7.852,4.267,3.941,4.574,2.896,3.615,4.982,8.068,5.378,2.566,0.77,1.95,6.992,3.703,3.122,10.669,8.135,5.932,10.595,6.449,6.116,1.282,2.076,3.618,4.42,2.152,2.352,1.856,0,0.001,0.314,7.889,161.065,113.47,
CLOADNSWAI,AUSTINLANDEW,23/03/2006,16/07/2006 22:02,81.253,55.953,46.651,39.612,51.586,51.037,34.851,22.027,21.952,12.609,19.808,24.772,34.057,35.051,3.35,1.913,0.868,2.093,0.075,1.536,2.014,6.992,1.98,1.791,4.611,2.672,11.981,6.474,2.85,8.966,5.836,5.4,3.281,5.334,1.407,0.9,0.972,1.016,3.068,0.889,0.341,0.754,1.291,0.172,1.211,7.286,160.888,111.548,
CLOADNSWAI,AUSTINLANDEW,24/03/2006,16/07/2006 22:02,78.891,64.053,42.966,30.546,49.549,51.572,43.074,29.906,22.996,16.25,14.208,21.68,29.719,39.58,3.968,1.415,0.013,0.55,0.975,2.421,2.533,8.18,7.229,6.047,4.108,2.494,9.72,5.545,4.117,9.365,8.052,6.532,8.132,4.533,3.966,5.248,1.909,0.377,2.267,2.047,1.086,0,0.151,0.473,1.009,7.309,153.248,107.979,
CLOADNSWAI,AUSTINLANDEW,25/03/2006,16/07/2006 22:02,71.308,52.665,46.815,33.041,44.772,41.325,31.479,28.461,28.063,20.513,17.158,16.659,21.595,28.486,27.044,29.538,33.058,36.785,32.013,27.66,23.341,29.259,33.665,24.191,21.449,18.494,12.47,17.861,18.93,22.53,19.336,21.676,23.056,23.547,30.123,26.731,19.14,21.193,27.279,14.212,16.668,21.276,18.079,16.941,18.031,14.683,18.798,15.067,
CLOADNSWAI,AUSTINLANDEW,26/03/2006,20/07/2006 05:03,12.551,11.9,13.15,8.514,17.883,9.036,8.825,13.106,10.483,8.325,10.986,11.953,13.957,18.067,22.392,23.176,29.678,32.016,28.056,32.76,24.947,24.709,31.618,24.451,24.233,23.339,18.49,20.096,10.162,14.305,14.977,21.908,17.932,21.222,25.881,29.582,26.257,31.784,28.538,25.819,21.951,30.748,23.466,22.101,16.996,19.589,15.402,12.05,
CLOADNSWAI,AUSTINLANDEW,27/03/2006,20/07/2006 05:03,12.482,9.79,5.812,7.216,10.869,12.695,11.232,14.441,13.615,9.29,10.942,23.787,31.207,37.076,6.356,2.517,0,1.087,2.098,2.089,3.072,9.519,4.889,3.523,3.235,1.406,7.668,4.975,1.409,9.894,7.282,7.429,4.66,4.384,2.391,4.459,1.318,1.072,1.293,0.183,0.325,0.538,0.806,0.833,0.487,7.77,170.902,131.275,
CLOADNSWAI,AUSTINLANDEW,28/03/2006,20/07/2006 05:03,89.296,68.788,59.192,39.349,55.813,52.789,33.721,31.335,18.35,19.437,14.862,30.917,41.966,36.89,27.311,23.06,18.77,13.803,13.786,14.802,12.577,8.004,3.803,4.685,6.7,8.191,6.021,11.13,6.927,7.567,5.934,3.684,6.298,10.032,6.012,11.038,11.002,7.497,7.732,12.134,10.388,6.598,6.088,12.276,10.87,6.059,156.122,108.737,
CLOADNSWAI,AUSTINLANDEW,29/03/2006,20/07/2006 05:03,77.785,46.806,39.936,29.236,16.522,19.328,19.37,14.868,16.015,19.509,16.228,23.143,36.217,39.493,8.23,3.365,0.576,0.563,1.785,3.525,3.575,5.538,4.403,2.79,4.232,3.762,9.65,5.708,4.353,9.989,7.146,6.05,4.465,5.626,2.369,1.464,0.347,1.308,0.158,1.784,2.849,0.256,1.463,0.483,0.327,8.109,160.989,117.517,
CLOADNSWAI,AUSTINLANDEW,30/03/2006,20/07/2006 05:03,87.072,61.357,42.385,35.071,49.667,58.274,36.385,33.106,22.216,16.496,26.939,33.397,41.832,39.963,9.155,1.009,2.304,1.792,0.619,2.968,3.798,8.089,3.811,1.754,2.531,1.327,9.951,6.082,3.502,11.635,5.333,4.052,4.124,2.694,1.578,2.411,0.849,4.038,0.504,1.134,1.488,0.023,0.334,0.783,0.237,5.64,160.272,118.01,
CLOADNSWAI,AUSTINLANDEW,31/03/2006,20/07/2006 05:03,83.499,61.528,48.275,37.447,51.71,53.988,39.861,35.258,27.989,14.957,24.088,32.307,43.499,37.821,6.054,1.678,1.288,0.611,1.854,4.689,3.972,7.726,4.465,7.121,4.763,3.392,12.04,9.055,4.849,13.067,8.603,8.938,9.677,6.226,4.873,3.882,3.273,1.755,1.659,0.572,2.429,0,0.036,1.319,0.753,7.461,165.447,123.76,
CLOADNSWAI,AUSTINLANDEW,01/04/2006,20/07/2006 05:03,90.159,66.781,45.806,35.599,43.903,49.432,53.872,40.531,28.054,27.673,23.146,18.085,25.045,33.288,29.767,41.512,42.308,39.477,40.791,46.403,42.013,37.421,34.91,30.75,26.405,25.18,26.608,24.27,19.676,27.686,15.054,19.524,18.637,30.355,42.158,38.207,38.006,30.971,25.828,34.46,26.407,26.442,22.888,19.973,14.723,15.296,19.833,13.877,
CLOADNSWAI,AUSTINLANDEW,02/04/2006,26/07/2006 22:02,18.453,14.773,11.97,12.091,17.406,14.014,8.405,9.624,10.153,7.013,11.191,14.188,18.485,28.847,28.151,29.313,37.04,42.875,37.185,41.136,39.094,37.923,35.319,36.579,29.66,29.459,24.564,21.96,27.963,22.991,20.643,22.934,23.919,30.845,31.385,31.629,46.082,45.035,43.971,45.739,40.458,29.292,30.344,26.901,21.3,19.547,24.696,18.152,
CLOADNSWAI,AUSTINLANDEW,03/04/2006,26/07/2006 22:02,17.612,17.532,11.791,14.368,11.005,11.952,14.291,11.664,8.012,12.575,17.381,15.978,20.919,37.754,4.145,3.955,1.266,0.9,3.462,4.338,3.71,9.083,7.144,6.41,2.832,0.729,10.332,7.475,3.819,10.746,6.374,6.122,4.772,5.069,1.846,2.788,3.692,1.986,2.046,2.064,2.277,4.142,1.965,3.157,0.35,7.995,168.7,133.328,
CLOADNSWAI,AUSTINLANDEW,04/04/2006,26/07/2006 22:02,98.145,84.534,69.214,49.129,61.491,59.876,49.297,32.943,36.614,23.729,12,22.444,23.649,34.183,2.775,4.78,3.549,2.003,0.902,2.256,3.749,6.879,6.4,4.355,3.892,1.19,9.611,7.349,1.393,10.285,5.837,4.916,3.145,3.542,3.483,3.941,3.48,5.342,3.354,1.767,2.326,0.03,0.206,0,0.336,8.513,165.478,128.606,
CLOADNSWAI,AUSTINLANDEW,05/04/2006,26/07/2006 22:02,94.837,73.386,61.264,43.061,62.681,58.876,45.278,41.591,29.684,22.982,20.871,20.335,19.482,28.877,4.62,3.017,2.537,1.609,0.966,2.217,2.913,8.162,5.443,3.705,5.09,3.064,9.558,2.795,0.576,11.001,6.571,6.574,6.519,5.092,3.586,1.067,3.837,4.074,2.667,1.184,1.317,0.825,2.353,2.405,2.683,10.245,168.585,138.912,
CLOADNSWAI,AUSTINLANDEW,06/04/2006,26/07/2006 22:02,102.127,81.446,68.144,56.848,69.744,65.637,51.462,42.071,28.534,28.694,26.399,19.856,22.083,31.106,1.852,2.474,3.244,0.727,0.883,1.911,5.096,9.157,4.707,4.375,4.065,2.514,11.106,5.339,0.81,10.033,8.507,5.618,3.931,1.249,1.323,3.143,3.031,1.648,1.232,0.889,0.222,2.685,1.46,0,0.351,8.064,170.054,147.549,
CLOADNSWAI,AUSTINLANDEW,07/04/2006,26/07/2006 22:02,110.723,92.812,79.258,55.692,70.351,61.82,54.71,39.428,32.404,28.161,17.599,17.347,18.866,35.066,5.963,3.209,2.213,0.991,3.556,3.436,5.85,9.208,4.661,2.978,4.523,6.517,11.026,6.025,4.165,11.962,7.598,7.154,6.318,7.048,3.718,4.482,4.249,4.656,0.395,1.518,3.64,0.233,0.036,0.473,0.988,8.532,168.808,136.987,
CLOADNSWAI,AUSTINLANDEW,08/04/2006,26/07/2006 22:02,108.112,82.313,62.571,51.642,63.568,67.808,49.677,43.927,31.028,24.422,22.371,17.342,14.87,25.394,36.692,40.966,36.686,45.211,48.734,49.814,50.559,52.308,53.199,29.819,26.215,22.6,27.895,27.355,29.806,25.693,19.949,24.257,19.993,23.767,28.84,33.455,35.311,40.471,51.246,50.501,38.41,20.448,24.707,19.227,24.294,21.875,17.829,18.746,
CLOADNSWAI,AUSTINLANDEW,09/04/2006,02/08/2006 22:02,19.859,22.165,11.552,11.239,11.362,17.974,12.27,10.495,11.656,13.902,13.17,12.426,15.737,22.946,28.191,33.977,34.89,41.602,44.416,49.142,42.893,35.526,33.991,30.453,34.085,19.618,18.434,28.364,25.207,23.466,21.384,20.431,18.675,28.958,30.645,18.319,37.789,37.504,49.064,38.994,40.987,32.509,29.083,34.218,25.326,29.277,23.847,20.424,
CLOADNSWAI,AUSTINLANDEW,10/04/2006,02/08/2006 22:02,25.726,10.343,8.208,12.222,11.771,10.584,14.394,11.565,12.682,5.43,15.009,19.912,23.465,30.347,2.662,2.315,2.465,1.87,3.106,2.504,4.29,7.117,4.308,5.476,3.337,3.427,8.09,3.406,1.336,8.836,6.95,7.762,7.53,5.566,2.935,4.246,4.398,3.159,2.239,2.063,3.433,3.136,3.254,1.945,2.782,10.203,170.01,138.183,
CLOADNSWAI,AUSTINLANDEW,11/04/2006,02/08/2006 22:02,110.903,81.76,78.184,60.436,74.295,66.636,47.243,34.314,27.604,15.155,18.153,21.35,27.57,34.601,2.648,1.714,0.949,2.861,1.371,3.537,4.307,6.171,4.233,2.997,2.341,1.557,9.82,3.211,1.449,9.825,6.223,6.428,6.032,4.266,3.823,3.526,4.09,3.224,2.823,2.7,4.332,2.611,1.818,1.829,2.165,9.265,164.696,128.89,
CLOADNSWAI,AUSTINLANDEW,12/04/2006,02/08/2006 22:02,100.04,76.493,67.324,47.611,56.146,63.883,56.699,42.022,31.917,20.741,24.197,21.049,17.576,26.846,2.897,4.094,4.264,1.405,1.784,1.824,3.348,9.14,7.049,7.498,1.823,1.792,8.492,4.274,0.135,9.122,6.827,6.372,7.586,6.555,2.368,2.635,1.974,2.991,2.69,1.565,1.8,0.804,0,0,0.414,7.464,169.356,144.76,
CLOADNSWAI,AUSTINLANDEW,13/04/2006,02/08/2006 22:02,110.694,86.698,65.329,53.911,60.63,51.265,44.78,37.986,31.838,19.053,16.185,19.371,25.647,28.378,2.47,0.951,2.891,1.428,2.137,3.508,3.645,6.699,5.031,3.217,4.52,1.869,8.862,5.765,3.251,6.397,5.015,3.772,4.506,5.248,1.674,0.898,2.809,1.58,4.106,4.954,3.312,3.514,2.878,1.368,1.027,5.489,165.275,129.785,
CLOADNSWAI,AUSTINLANDEW,14/04/2006,02/08/2006 22:02,93.246,78.682,66.335,48.214,51.871,51.472,41.892,31.067,21.236,14.567,15.89,13.16,17.774,18.147,3.984,2.987,2.881,2.213,1.2,2.544,5.072,9.538,6.843,5.891,5.577,7.501,10.427,6.404,3.578,8.177,6.936,5.781,9.009,6.279,3.017,2.728,3.472,0.549,0.969,4.906,4.737,2.197,1.433,0.473,2.051,6.39,161.698,129.24,
CLOADNSWAI,AUSTINLANDEW,15/04/2006,02/08/2006 22:02,103.413,71.774,64.066,49.608,57.898,55.968,44.252,33.361,25.048,18.972,19.366,23.815,22.38,16.747,25.207,30.703,40.452,52.006,53.862,54.334,48.212,42.162,43.292,32.588,32.413,36.045,23.187,25.023,28.998,26.244,21.902,17.748,19.471,24.75,27.243,26.905,24.58,25.172,37.653,38.125,39.13,34.017,25.14,25.651,21.651,18.341,18.689,13.703,
CLOADNSWAI,AUSTINLANDEW,16/04/2006,09/08/2006 22:02,16.364,13.893,16.27,14.605,17.693,15.028,7.381,13.909,16.548,7.865,14.409,16.145,14.248,15.701,18.57,26.647,40.324,36.419,39.542,43.893,46.792,39.561,41.691,38.482,47.147,42.367,30.469,27.365,30.623,21.563,25.665,18.749,18.449,18.481,29.763,25.292,26.196,34.312,28.941,32.626,22.406,25.641,26.961,20.947,32.521,21.13,13.756,15.347,
CLOADNSWAI,AUSTINLANDEW,17/04/2006,09/08/2006 22:02,16.739,12.431,22.043,12.33,15.025,16.674,13.571,13.037,11.615,13.571,15.71,20.181,12.525,14.599,2.713,2.219,0.347,3.681,7.082,7.305,10.38,10.841,5.36,5.436,4.176,3.47,10.401,6.646,3.76,7.868,5.304,6.168,6.477,5.603,2.073,1.793,1.493,1.139,0.511,2.008,0.847,0.257,0.314,0,3.144,8.104,170.407,142.499,
CLOADNSWAI,AUSTINLANDEW,18/04/2006,09/08/2006 22:02,116.411,95.075,76.36,63.082,67.307,63.573,53.405,43.413,35.291,21.539,20.013,19.285,25.704,25.893,1.979,0.45,2.009,5.346,2.773,1.919,3.676,6.981,3.307,3.24,4.44,1.747,9.2,6.256,0.504,8.387,5.359,1.988,2.399,4.274,3.626,5.8,4.907,6.288,4.241,3.786,4.95,1.935,0.964,0.801,0.339,7.487,164.403,134.431,
CLOADNSWAI,AUSTINLANDEW,19/04/2006,09/08/2006 22:02,115.575,95.811,86.553,66.968,75.66,69.233,50.226,46.33,33.542,26.26,31.426,28.82,24.488,33.888,1.477,2.481,1.295,1.743,4.199,2.909,2.367,6.508,3.612,2.652,3.753,5.681,11.692,5.634,3.094,9.482,5.096,4.675,3.119,4.557,2.468,0.757,2.079,3.369,1.693,1.239,0.53,1.135,0.867,1.523,0.87,4.418,165.023,133.45,
CLOADNSWAI,AUSTINLANDEW,20/04/2006,09/08/2006 22:02,106.814,84.795,79.693,55.909,73.047,66.889,52.533,36.217,30.464,23.21,22.896,19.86,21.504,33.729,1.08,0.6,2.984,3.072,3.432,4.248,3.919,6.848,3.16,3.15,2.436,1.933,9.429,4.299,3.202,8.4,5.335,2.458,3.03,1.183,0.806,3.34,1.169,1.921,0.666,0.889,0.351,0.821,0.528,2.014,4.79,7.78,156.44,127.599,
CLOADNSWAI,AUSTINLANDEW,21/04/2006,09/08/2006 22:02,94.603,78.982,66.709,48.15,69.979,62.021,50.971,43.431,32.637,33.184,19.535,20.375,19.382,27.981,3.112,2.691,0.601,2.849,2.14,2.405,5.014,9.667,8.07,5.079,3.251,2.302,10.31,6.569,2.833,8.003,1.883,2.59,3.648,6.823,4.641,5.77,1.727,0.496,0.629,2.006,2.17,2.054,0.781,1.138,0.592,4.632,160.584,135.877,
CLOADNSWAI,AUSTINLANDEW,22/04/2006,09/08/2006 22:02,107.01,88.629,72.845,63.322,74.03,70.307,58.294,43.779,36.804,32.79,26.704,22.924,24.28,24.357,44.191,41.649,46.817,38.769,46.396,58.58,57.265,46.784,36.029,34.276,30.28,32.077,25.702,24.182,28.153,30.939,27.39,32.046,32.922,30.295,51.312,45.997,32.768,26.936,42.028,39.744,39.114,32.444,23.312,25.658,28.398,23.95,15.976,14.152,
CLOADNSWAI,AUSTINLANDEW,23/04/2006,16/08/2006 22:02,18.936,14.435,18.73,17.084,17.802,17.425,14.24,14.625,14.499,15.981,9.759,17.63,15.537,23.767,20.074,28.497,36.045,53.877,44.296,58.693,38.108,30.69,38.321,46.357,42.272,27.878,29.482,22.153,30.467,26.264,23.609,21.762,26.196,33.348,23.091,28.706,30.442,28.277,50.541,34.253,36.642,31.746,31.079,34.376,28.645,14.333,14.88,19.494,
CLOADNSWAI,AUSTINLANDEW,24/04/2006,16/08/2006 22:02,19.627,17.505,20.106,15.65,20.867,9.977,13.8,12.181,13.699,8.488,16.207,14.922,26.558,34.435,3.611,3.286,3.842,3.057,5.024,4.566,5.718,9.02,2.369,4.565,4.727,3.488,9.755,5.127,3.617,7.04,1.506,1.322,4.515,6.715,3.032,4.457,3.753,5.845,7.131,7.119,7.488,5.915,3.753,4.165,2.166,7.373,170.785,142.885,
CLOADNSWAI,AUSTINLANDEW,25/04/2006,16/08/2006 22:02,124.914,102.538,90.356,73.445,79.561,70.852,55.795,46.061,38.338,20.681,22.378,23.637,26.987,21.514,7.91,17.221,15.122,14.507,15.13,16.059,23.889,21.359,16.914,15.162,12.588,9.275,8.716,13.987,11.498,7.016,9.601,9.168,9.965,12.593,12.769,10.665,14.856,11.627,11.543,9.856,10.458,12.691,6.932,9.96,11.655,12.485,166.869,143.503,
CLOADNSWAI,AUSTINLANDEW,26/04/2006,16/08/2006 22:02,120.086,89.192,73.558,53.268,41.844,36.783,27.622,24.608,21.484,18.246,19.847,16.764,22.163,35.151,5.468,2.656,2.527,0.3,3.595,3.566,3.029,8.248,6.548,4.087,2.485,3.444,10.758,3.903,2.079,7.231,6.167,4.931,3.521,2.006,4.482,1.503,1.971,1.179,3.692,1.877,2.667,1.552,0,0.915,2.331,6.182,169.599,143.375,
CLOADNSWAI,AUSTINLANDEW,27/04/2006,16/08/2006 22:02,115.961,93.395,72.041,60.604,71.538,70.519,60.583,47.003,33.566,27.554,21.672,20.573,25.31,36.185,4.149,1.335,3.09,3.724,3.62,6.295,5.191,7.744,4.927,4.407,4.43,3.224,8.431,3.726,1.591,7.991,5.11,5.498,4.561,2.662,2.026,1.92,1.38,2.504,0.225,0.889,0.321,0.435,4.117,2.361,0.264,7.404,166.647,134.115,
CLOADNSWAI,AUSTINLANDEW,28/04/2006,16/08/2006 22:02,106.501,88.373,71.424,57.361,69.61,67.518,57.33,44.039,35.548,37.778,25.236,20.808,29.307,32.15,2.102,1.975,1.926,0.55,2.503,5.267,4.335,8.988,6.333,3.24,3.903,4.731,10.395,7.893,2.568,7.295,6.98,5.001,3.668,2.843,3.017,4.14,4.4,1.487,3.755,0.665,1.412,0,1.736,0.473,1.621,5.478,166.19,140.3,
