ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,SeqNo,Locked,SettlementCase
NSLP,ACTEWAGL,2008/01/21,2008/05/26 10:46:39,42277.654,39034.907,37348.135,36437.113,35849.076,35518.953,35656.075,36250.352,37264.320,39648.492,43439.755,57091.036,66791.830,70648.145,70582.547,70892.872,70813.974,70809.090,74031.238,74831.835,79004.157,79960.926,76923.707,76067.814,76502.211,73678.464,71313.125,70780.380,70805.469,70721.444,71138.763,72420.272,73983.151,78147.760,81013.026,82709.951,81561.547,81235.194,80546.317,80359.523,75484.362,70789.297,65796.705,60591.402,63990.941,65024.751,58587.098,47736.193,37,Y,2103
NSLP,ACTEWAGL,2008/01/22,2008/05/26 10:46:39,41653.358,37941.124,36271.768,35704.901,35548.298,35228.492,35413.308,35902.419,37195.670,39599.742,43876.340,58383.833,68965.802,72852.535,71873.543,70825.387,70166.620,69307.725,72338.600,72282.759,76196.046,77806.791,75572.900,74318.416,75479.432,72521.027,71072.583,70473.836,70735.095,70968.415,71065.417,71789.479,73337.640,75552.029,77706.606,77837.032,75329.469,75480.534,75662.631,76435.776,74134.153,71034.462,65807.245,60596.523,64396.336,64718.342,57735.628,47803.440,38,Y,2103
NSLP,ACTEWAGL,2008/01/23,2008/05/26 10:46:39,41513.704,38093.689,36415.273,35695.300,35535.617,35224.093,35289.059,35432.986,37360.590,39753.378,43528.827,57737.323,68349.793,71727.571,71539.006,70400.262,70268.095,70385.103,73468.056,73544.040,77968.758,79706.492,76788.152,75549.867,76539.798,74110.253,73088.091,72803.103,73034.856,73062.694,73923.966,74495.035,75524.935,77623.983,78109.923,78274.960,76231.373,75504.731,75199.400,76463.551,75050.824,71834.488,66577.292,61406.685,64261.026,64979.042,57580.253,47742.703,39,Y,2103
NSLP,ACTEWAGL,2008/01/24,2008/05/26 10:46:39,41454.574,38669.666,37111.551,36294.425,35970.859,35653.303,35508.565,35933.578,37531.522,39976.053,43522.345,57766.652,67809.590,71588.544,70999.085,70709.796,71115.566,70967.070,72706.525,73529.532,78545.736,80666.443,78660.009,78120.586,79658.506,77650.855,77552.251,77943.743,78676.383,80063.193,80444.464,81295.905,81911.613,81341.903,82642.044,82653.932,80808.953,79081.273,77284.032,77340.965,74828.998,71783.386,67984.734,62544.927,66203.754,66107.987,58110.034,48299.656,40,Y,2103
NSLP,ACTEWAGL,2008/01/25,2008/05/26 10:46:39,42223.712,39179.119,37784.546,36351.018,36483.180,36032.484,36235.077,36519.643,37969.195,40506.266,45234.059,56486.404,66451.873,70623.774,71325.950,70826.037,71692.748,71226.840,75124.764,75480.562,80100.658,82222.550,80356.918,79469.499,79869.763,78218.099,77393.451,76744.187,76645.342,77603.098,77901.308,77750.007,78547.026,79054.693,77426.391,76501.390,73599.912,72443.878,71704.735,73331.274,70533.608,67495.338,64868.389,62741.786,67620.361,67130.814,59597.068,49115.598,41,Y,2103
NSLP,ACTEWAGL,2008/01/26,2008/05/26 10:46:39,43235.658,40217.651,38338.636,37503.158,37121.726,36803.783,36637.751,36917.192,37083.890,37534.785,35818.903,42143.333,46405.970,50491.986,55620.675,60790.709,65409.058,67728.874,71988.612,72731.681,77121.366,79183.453,76551.374,75961.763,76879.149,76006.429,74981.446,75449.772,75982.465,76562.075,76109.178,76053.915,75322.341,75672.361,75732.940,74617.201,72051.930,70402.194,70582.362,70963.660,68271.678,65633.113,64290.181,61186.255,66571.726,67176.978,60142.549,50069.207,42,Y,2103
NSLP,ACTEWAGL,2008/01/27,2008/05/30 22:00:39,44377.219,41465.605,39276.228,38201.874,37535.144,37019.906,36886.903,36175.325,36648.846,36669.692,34219.018,39126.570,42182.744,45298.888,49725.846,54474.138,58861.666,62766.509,68441.171,70026.953,74700.659,78009.129,77324.349,77848.408,79455.572,78690.408,79349.007,80017.805,81507.821,83425.295,83195.274,83533.290,85583.806,87746.154,88407.809,87839.048,85042.846,82876.824,81267.979,81712.732,79412.549,76181.130,72576.991,67681.668,72903.078,71987.329,63541.669,53020.905,36,Y,2108
NSLP,ACTEWAGL,2008/01/28,2008/05/30 22:00:39,46883.065,43627.341,41534.388,40170.014,38745.160,38030.679,37884.370,37335.394,37930.635,37942.580,35432.449,40373.079,44098.946,47550.145,52297.907,58265.291,63551.729,68569.853,75230.668,79417.924,85138.744,89180.291,89764.294,91629.434,94376.590,93907.263,95072.332,96795.457,99119.785,101528.461,103235.182,105353.558,109153.082,112622.425,113027.789,111839.143,107596.333,103536.144,98434.913,96729.514,92440.970,85488.701,77902.830,70203.987,71438.250,70135.956,61902.176,51465.997,37,Y,2108
NSLP,ACTEWAGL,2008/01/29,2008/05/30 22:00:39,45458.361,42044.912,40606.500,39420.848,38640.477,38324.121,38413.203,38490.889,39900.521,42444.793,46838.195,57674.615,68057.478,72305.546,72656.209,73728.234,76546.308,78091.914,82976.280,86031.117,92027.707,95560.614,96013.242,97886.147,101341.307,101294.802,103985.652,106325.324,108647.558,111402.463,114453.154,117825.359,121131.701,124304.824,126161.013,124947.075,117865.786,110027.001,103206.716,100432.212,94420.797,87147.256,78793.394,70870.176,72338.378,70344.104,61953.425,51199.414,38,Y,2108
NSLP,ACTEWAGL,2008/01/30,2008/05/30 22:00:39,45318.080,42866.995,41062.789,40344.015,39713.540,39385.272,39226.970,39784.195,41294.818,43556.645,48814.794,59160.427,70307.103,73946.050,75420.158,76931.390,79577.948,82109.907,86718.373,90126.157,96853.406,101733.870,101910.947,103455.323,107419.132,107905.118,110830.583,113568.470,116344.368,118746.242,121694.930,122785.508,124128.567,124853.973,124848.975,121619.922,111847.866,104451.484,97999.026,90579.619,86937.994,81404.606,75102.427,69080.226,71944.859,70317.318,61513.408,51326.561,39,Y,2108
