ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48
NSLP,VICAGL,06/05/2006,23/08/2006 22:02,96053.117,88344.118,85923.235,80231.969,75036.892,71107.987,68095.468,65159.151,63912.651,63470.254,64300.36,65632.708,69272.021,73556.312,79507.589,88708.407,98021.662,104762.742,108709.176,109060.242,108611.66,108845.414,108916.276,110336.826,110361.038,108535.501,106957.748,104838.685,103666.736,103074.255,101919.099,102860.324,104966.68,110882.552,121721.805,136537.786,144041.282,142237.999,137436.513,132354.078,128279.073,124203.598,119985.227,115071.557,109952.887,104784.058,110964.286,104478.916
NSLP,VICAGL,07/05/2006,31/08/2006 09:25,96718.113,88857.938,86734.867,80659.952,74667.067,70102.817,66236.517,63560.257,61687.989,60590.089,60131.156,61175.18,62836.608,64530.17,69234.015,75940.387,83329.902,91696.364,99426.817,108991.757,111704.128,108804.224,109119.15,107538.051,107087.22,105998.633,107227.258,106031.723,107031.363,104489.111,110374.993,120723.699,117459.799,122726.239,132769.049,149903.739,162619.608,163648.572,160981.255,157350.177,153678.133,150600.459,144437.717,136587.654,127015.588,116008.071,118485.566,109683.242
NSLP,VICAGL,08/05/2006,31/08/2006 09:25,99824.784,91489.362,90163.103,84486.069,79633.285,75271.987,72358.623,70398.74,69024.557,68915.682,71609.632,76487.981,88816.28,104253.033,118014.647,127996.859,129155.953,124282.871,124729.006,123126.151,120366.975,117875.405,116280.13,116943.727,118274.264,118378.044,120306.968,120127.555,120175.297,119317.293,119755.134,120881.321,125454.105,134520.716,148876.503,162629.853,169585.866,168954.328,165429.274,162489.691,157965.86,152443.387,144620.476,135377.058,123778.993,111699.148,111233.962,100255.943
NSLP,VICAGL,09/05/2006,31/08/2006 09:25,92794.865,85487.675,84547.868,80128.748,75528.171,71653.877,68268.036,66206.394,65045.853,65046.222,67784.94,73121.746,84181.869,100153.437,112601.941,122211.6,124113.435,117510.454,117312.112,113855.44,111391.657,110483.574,109509.643,109047.138,108699.74,107844.275,108619.034,108527.806,107249.764,106619.506,108840.638,112203.443,114885.282,117214.891,129590.375,142162.963,149969.253,150951.544,148335.524,147200.891,144395.978,140735.613,135600.729,128804.222,119230.43,107383.274,107953.307,97177.038
NSLP,VICAGL,10/05/2006,31/08/2006 09:25,89747.861,83361.372,82781.463,78294.08,73746.056,70748.511,67627.861,66014.481,65075.565,65711.193,68532.372,73027.032,84652.823,99523.021,112610.717,120729.043,120449.911,115997.648,116847.126,116801.994,115322.964,113368.741,113534.212,113342.251,112376.996,113491.541,117124.483,116904.849,115590.221,114436.288,115806.554,121337.684,128397.857,136623.846,148028.996,159152.566,165790.57,164974.375,162804.888,159729.637,155034.787,149172.309,141931.927,133466.288,121233.004,109340.179,110172.75,100965.474
NSLP,VICAGL,11/05/2006,31/08/2006 09:25,92803.444,86200.296,85481.572,80747.627,76001.246,72489.76,69660.895,67361.784,66745.906,66997.234,69742.053,74925.981,86438.639,101883.86,115194.483,124684.092,125367.194,120548.657,121257.018,120426.595,117812.763,115177.755,114378.481,114272.579,113737.082,112724.04,113648.391,113034.386,113860.089,114180.935,113870.828,117011.857,122904.338,130461.075,142858.16,156601.701,164065.262,164671.883,161486.859,158846.033,154823.998,149983.026,142630.297,133823.326,124297.461,113026.458,113595.898,102967.946
NSLP,VICAGL,12/05/2006,31/08/2006 09:25,94243.544,86729.984,85509.471,80590.68,76292.932,72274.247,69394.822,67646.494,66431.939,66663.08,69116.088,74249.162,84853.908,98603.129,111706.933,122131.112,123404.008,120125.878,121102.79,120138.756,118269.448,116585.963,113919.309,111914.424,112116.241,111931.649,113227.787,112410.871,111140.642,110357.995,109737.718,111485.4,114979.806,119552.971,130519.299,144337.749,151528.325,151056.734,147427.821,143981.619,140245.81,135984.811,130751.956,125070.533,117751.493,111006.202,116056.655,105949.408
NSLP,VICAGL,13/05/2006,31/08/2006 09:25,97415.281,89523.039,87386.857,81538.975,76414.151,72057.981,68500.167,66236.54,64909.252,64221.114,64623.459,65709.506,69062.556,72901.056,80530.628,91878.808,101266.471,108049.409,114343.508,116828.434,117377.078,116325.064,116428.248,117681.648,118588.562,117560.899,116696.021,114180.631,112481.605,112020.571,114053.639,114636.859,113687.727,121879.163,133237.757,144562.4,149938.412,147413.871,142000.134,137237.294,132964.274,129450.233,125046.684,120144.456,114914.949,108849.263,114976.345,108233.113
NSLP,VICAGL,14/05/2006,06/09/2006 22:01,101286.835,93307.545,91430.106,85310.177,79696.197,74671.407,69874.585,66162.515,64536.689,63008.496,62626.05,63148.146,64629.543,66422.346,69682.438,76021.965,83918.245,91386.989,98008.214,103174.986,108281.379,109239.782,109702.946,108906.744,106920.257,104499.031,104171.892,102905.487,100355.563,100401.744,100712.542,102998.584,105975.786,113687.934,124790.465,135438.744,141778.802,142529.883,140834.588,138938.353,137058.215,135037.384,129055.152,122471.974,113877.339,104584.937,107824.02,96695.786
NSLP,VICAGL,15/05/2006,06/09/2006 22:01,88706.653,82012.576,81309.831,76362.331,71947.203,67748.215,65108.8,63062.773,61908.644,62116.715,64113.72,68574.339,78447.161,91453.641,105178.285,116258.64,117853.711,115936.118,117767.002,118090.532,117208.231,116451.042,115567.867,115183.181,115228.388,114174.207,114708.083,114478.148,115192.621,115193.91,114671.282,117880.195,123645.845,131489.318,144056.753,156041.445,161069.741,159521.419,155269.902,151228.454,146996.513,141557.396,133480.975,125772.531,115164.073,104016.413,104548.564,94790.828
NSLP,VICAGL,16/05/2006,06/09/2006 22:01,87231.112,80628.227,80186.524,75971.611,71476.252,68430.232,66239.136,64884.655,64021.381,64537.995,67269.527,72879.526,84617.221,99602.826,112061.37,121307.664,121201.764,115751.521,115345.928,112919.858,109361.829,107562.799,105321.614,104307.274,102251.044,100075.271,100135.406,98669.08,97605.703,96900.485,96089.952,97275.535,100849.393,107395.198,121029.719,138211.692,146224.196,146060.863,144268.643,141259.014,138080.94,134426.709,128040.382,120430.32,110819.635,100569.2,103035.187,93136.89
NSLP,VICAGL,17/05/2006,06/09/2006 22:01,85670.747,79113.847,78774.76,74440.944,70000.642,66610.862,63901.416,62299.705,61702.965,62119.712,64545.063,69855.975,81199.456,96046.507,107189.895,116285.022,115095.602,110209.465,110628.39,108501.241,105456.037,103297.775,102514.751,102220.96,101401.519,99210.719,99260.084,97904.608,97520.585,96781.736,96641.354,98804.442,105295.388,112759.238,126248.218,139852.988,145672.457,144869.702,143343.743,140204.427,137352.774,133095.519,126581.495,119882.41,110135.283,100759.146,103560.529,95314.967
NSLP,VICAGL,18/05/2006,06/09/2006 22:01,87229.481,80026.504,79020.874,74537.76,70060.407,67250.492,65642.902,64169.32,63672.987,64748.113,67419.797,72481.15,82617.38,96860.293,109411.817,117676.569,116915.688,112585.943,113799.704,112838.451,110591.255,107953.69,105496.25,104125.292,102122.405,99916.035,99993.027,99575.261,99280.255,98064.266,98350.952,100460.82,106077.856,113131.584,126080.517,142580.104,149676.124,149998.603,148270.02,145911.071,142515.139,138334.163,131745.169,124394.691,115053.391,105486.26,107414.447,97010.253
NSLP,VICAGL,19/05/2006,06/09/2006 22:01,88948.389,82186.563,81652.641,76974.538,72436.173,68767.272,66869.54,65186.556,64102.471,64557.576,67380.839,72338.955,82607.324,96856.392,110145.952,119696.43,119668.655,114301.683,113936.797,111000.61,107736.126,104925.976,102885.54,101497.195,100684.503,99069.459,98722.707,97831.079,96715.496,95627.231,94746.726,96521.261,102803.997,108475.484,119470.752,134359.743,139995.89,139540.036,136779.964,134918.999,131993.549,129000.029,124116.109,119274.426,113104.763,106885.655,111145.888,101946.495
NSLP,VICAGL,20/05/2006,06/09/2006 22:01,93662.115,85786.612,83867.377,78562.331,73155.68,69264.001,66668.371,64753.462,63994.762,63469.878,64214.659,65492.164,68623.187,72685.589,77474.068,87703.265,96451.232,103576.521,108881.759,109090.037,110397.891,110108.656,110122.548,109051.948,106841.826,104381.126,104291.511,103486.732,101724.879,100385.112,99662.16,100384.723,103294.282,111902.947,126843.279,145863.391,152566.112,150820.083,145741.1,141374.695,137873.076,134820.395,130410.213,125120.55,119304.949,113406.342,119536.718,112733.764
NSLP,VICAGL,21/05/2006,13/09/2006 22:03,105365.357,97831.528,96047.149,90101.418,83926.614,79410.864,75737.279,72864.067,70954.652,69886.812,69425.413,70203.148,72339.221,74293.912,77220.024,90498.347,100197.899,109407.857,113847.952,114780.256,114152.418,112649.065,112173.998,112455.766,112909.653,114462.197,117815.678,117382.726,115550.047,114614.66,114449.074,115680.996,120676.322,133825.318,145042.931,156193.733,161562.637,160276.666,156712.854,153739.94,149629.057,145687.682,138883.435,131367.495,122845.134,111169.8,110455.441,101203.215
NSLP,VICAGL,22/05/2006,13/09/2006 22:03,94051.973,87292.452,86155.829,81177.396,76095.066,72826.064,70287.018,68257.815,67364.106,67242.549,69519.512,73926.18,85099.179,99973.457,114457.411,126235.232,127924.134,126938.422,129290.099,128822.894,127857.616,128877.949,127454.152,128513.977,129583.788,129694.944,131412.346,130472.14,130518.563,130685.669,129599.573,134411.436,143369.086,151709.488,164105.152,175595.74,180562.4,179454.049,175816.618,171615.873,166405.714,160359.039,151210.22,141012.5,128515.33,115563.467,114464.517,104059.155
NSLP,VICAGL,23/05/2006,13/09/2006 22:03,96709.595,90647.69,90053.397,85426.947,80989.112,77175.433,74246.813,72226.849,71363.098,71706.477,74987.502,81084.755,92978.457,109599.384,124778.581,136561.015,136565.7,132680.594,133808.517,133854.425,129533.598,126145.096,124270.607,120768.544,122999.323,121496.52,121719.689,120650.077,121443.604,120621.246,119900.754,130913.762,141414.403,150433.84,157847.576,170148.094,174361.248,173583.846,169847.807,166064.867,162142.267,156485.904,148591.126,138396.057,125895.983,113102.603,113005.208,103151.265
NSLP,VICAGL,24/05/2006,13/09/2006 22:03,95344.422,88297.099,87541.832,82873.492,77772.036,74012.692,71103.958,68749.847,67783.049,68086.93,70720.26,76305.016,88743.93,104427.698,118447.767,129706.26,129536.474,125801.738,124909.537,122777.022,121203.186,118953.056,116747.764,114864.49,113369.093,110210.199,110134.146,108940.876,108285.083,107221.012,107395.582,111233.824,116876.08,123175.345,138080.879,156471.4,163994.313,163836.716,160453.074,158033.873,155151.109,150660.707,144026.012,135293.492,123297.636,111537.867,112230.874,103754.881
NSLP,VICAGL,25/05/2006,13/09/2006 22:03,95650.632,89253.076,88548.325,83947.018,79820.807,75978.023,73158.749,71469.569,70674.596,71265.193,74110.419,80663.692,94044.359,111420.707,125404.066,135723.881,135249.294,130753.136,130486.312,127948.732,125073.423,121052.411,118033.665,115939.25,114780.607,114297.171,117484.591,118755.835,118969.16,118803.599,119008.635,122110.736,128953.646,136235.17,148594.147,162626.539,167327.896,165526.195,163154.63,158964.201,155507.229,150469.182,142795.379,134903.291,124520.391,113459.106,114539.391,104107.125
NSLP,VICAGL,26/05/2006,13/09/2006 22:03,96374.741,89570.47,88556.5,84004.226,79260.3,75713.133,73041.847,71455.306,70521.335,70738.015,73793.088,79759.133,92362.51,107571.324,121830.164,135113.675,137496.333,134982.147,137529.92,136228.511,133033.265,131074.955,128141.846,124684.093,121762.938,118016.387,116943.962,114594.225,112309.823,110500.816,109504.874,112364.454,117226.815,123979.903,138150.988,156774.941,162550.791,161506.058,157960.538,155161.763,151394.02,147706.547,142518.279,137185.78,130389.941,123461.627,127324.17,117516.095
NSLP,VICAGL,27/05/2006,13/09/2006 22:03,108221.424,99612.815,96721.501,90312.481,84779.854,79935.52,76371.745,73914.261,72189.19,71248.273,71651.049,72749.394,76702.09,81339.469,85741.386,98063.109,109437.457,118511.464,124320.207,125214.028,126166.311,126344.439,126189.57,123146.117,119615.433,116802.021,116915.011,116327.964,112826.184,110698.867,110502.301,110885.457,113571.459,123938.052,139007.433,155856.962,159517.125,156786.561,151188.134,146773.253,142539.725,138272.175,133088.489,127827.226,121099.202,114762.352,120118.446,112941.001
NSLP,VICAGL,28/05/2006,25/09/2006 10:36,105224.34,97860.294,95324.564,89309.484,83187.985,78053.898,74674.271,71823.945,69594.713,68022.941,67631.414,68000.717,69689.091,71244.472,72370.228,81539.924,90270.244,97877.978,104487.507,108295.293,112536.089,113189.967,113149.127,113215.943,110780.731,106193.33,105268.353,103949.138,103378.333,104435.655,103980.496,109253.224,116084.395,121021.54,132845.086,153304.153,159452.149,158710.682,156038.257,153296.147,150025.942,145885.915,138902.672,129806.908,119735.586,108237.943,109728.975,101185.815
NSLP,VICAGL,29/05/2006,25/09/2006 10:36,93926.289,87073.249,85880.838,81110.099,76570.585,72828.183,70344.298,68183.581,67027.952,66947.679,69576.887,74757.954,86561.252,100796.202,114448.329,128754.849,131492.166,129113.189,131249.551,132720.876,132019.279,132256.829,131377.766,131264.262,131366.181,130515.087,131846.808,131291.755,129906.623,128073.911,125775.402,128454.201,134608.693,143508.493,156180.926,173000.73,178820.346,178040.693,174980.625,171938.692,168519.684,165490.29,157201.882,146345.023,133763.701,121126.501,120328.482,108680.006
NSLP,VICAGL,30/05/2006,25/09/2006 10:36,100011.405,93658.01,92778.236,87808.372,83377.861,79942.294,76985.331,75146.704,74209.486,74570.52,77553.3,83762.972,97339.959,115340.957,130740.708,143790.871,143807.007,139151.134,140409.388,137656.196,134230.359,130729.158,127100.573,124783.749,122755.417,119615.795,119448.341,116787.895,114559.367,112598.157,111322.855,113193.793,118845.814,127857.081,145388.242,167016.619,174450.119,175353.303,172526.929,169309.458,165707.413,161187.671,153383.462,144580.282,131661.463,118480.526,118656.109,108175.268
NSLP,VICAGL,31/05/2006,25/09/2006 10:36,100200.082,93106.687,92334.907,87790.05,83651.93,79554.871,76790.049,74917.749,73969.313,74380.379,77437.981,83755.501,97523.543,114003.376,127772.659,140542.253,140033.187,135349.074,135487.564,132644.201,128510.531,123901.079,120684.879,117687.437,116558.721,115028.384,115185.661,115776.118,114364.54,112695.583,112024.779,114987.723,121302.546,131851.691,149051.366,165252.351,171002.724,170377.986,168099.945,165226.893,161489.163,157075.805,149875.5,140919.684,128732.436,116347.98,116161.785,106302.158
NSLP,VICAGL,01/06/2006,25/09/2006 10:36,98737.332,91574.175,90761.548,86248.495,81333.565,77837.862,75695.9,73424.274,72746.151,73395.465,76517.891,82561.003,95854.644,111780.968,125937.03,138956.086,138760.465,133591.13,135072.639,131884.901,127907.282,124630.348,122326.167,120514.758,119858.515,117860.089,118491.354,116823.965,115507.652,113955.847,113039.733,115753.529,120869.997,129786.494,146501.264,165389.833,172068.374,172336.123,170913.156,167876.967,164667.647,160414.579,153004.627,144349.042,133816.818,121736.581,121026.186,110222.003
NSLP,VICAGL,02/06/2006,25/09/2006 10:36,101077.915,93428.589,93042.759,88081.235,83246.487,79382.9,76366.368,74573.186,73647.925,74129.347,77121.567,82695.493,94664.021,109635.479,123900.039,140085.649,143356.672,140487.269,141374.541,138520.267,134219.423,132630.522,132386.498,132083.21,128372.763,124584.092,125346.885,124273.897,122538.176,120944.33,120357.056,121713.591,126789.239,135559.226,149212.37,162185.203,165766.132,164372.807,159873.534,156441.164,152513.668,148891.05,143496.103,136955.726,129727.714,122531.772,125340.248,115217.809
NSLP,VICAGL,03/06/2006,25/09/2006 10:36,105620.301,96639.268,93676.249,87744.478,82314.837,77957.616,74478.728,71666.095,70254.478,69610.76,69718.015,70782.049,74211.903,78602.967,83435.598,95527.322,105308.411,112384.045,118136.897,118416.465,118876.255,119867.599,120971.714,120339.408,117502.695,113327.415,110825.864,108066.332,105368.3,104205.067,104201.709,105908.329,109633.306,119846.622,138365.242,154685.116,157437.53,154797.115,149893.175,144799.721,140449.596,137057.118,133169.603,128690.55,122861.222,115977.748,121227.017,114919.49
NSLP,VICAGL,04/06/2006,28/09/2006 22:03,107088.076,99457.622,97607.022,91781.21,86456.25,81874.853,78280.394,75286.305,73557.515,72504.309,72212.414,72668.576,74291.952,76227.056,76952.113,86294.763,95404.391,103486.487,109406.722,111479.871,113627.055,112276.095,110353.998,108021.409,107282.743,106420.496,107220.501,106159.31,106985.697,107077.177,106631.032,108672.208,112683.715,124884.584,142877.422,160863.713,166985.33,165999.932,162672.504,159858.848,156840.476,152932.309,146922.091,138097.125,128982.474,118746.997,119101.381,109937.156
NSLP,VICAGL,05/06/2006,28/09/2006 22:03,102642.629,96042.121,93316.018,87940.405,83480.279,79095.154,76764.053,74882.731,73848.258,74029.008,76787.859,82793.757,95529.889,111227.421,124922.816,140710.78,144075.522,142652.475,147221.458,147988.829,147595.403,147279.902,146794.017,146650.587,146735.233,145641.966,146891.347,144968.199,143585.013,142324.279,141830.081,144246.449,150418.853,158738.689,172840.127,183777.223,186546.691,185083.879,180851.321,177005.372,172344.004,166973.51,158489.677,148495.654,135319.081,122470.065,121469.82,111527.035
NSLP,VICAGL,06/06/2006,28/09/2006 22:03,103129.919,96146.132,94938.505,90038.078,85289.359,81926.748,79043.872,76762.915,75515.341,75636.585,78705.737,84748.7,98214.05,113733.008,127264.77,142265.941,144927.423,141511.136,143719.194,142615.191,140264.478,136360.839,132968.181,129449.193,127109.228,123504.598,123904.506,122523.989,121574.167,121538.304,121254.194,123999.94,130462.45,139216.501,155926.431,173973.418,179583.234,178738.755,176207.046,173043.89,168570.223,162875.211,155468.365,146403.056,135206.616,121999.437,120854.999,110864.504
NSLP,VICAGL,07/06/2006,28/09/2006 22:03,102095.361,94832.744,94003.643,89635.618,84800.824,81046.75,77844.983,75687.305,74763.967,74968.112,78053.694,84898.439,97678.379,113358.035,126740.597,141643.093,144369.839,140551.257,142010.039,139346.219,135217.588,130388.992,127250.227,124333.253,121978.417,119088.157,119001.847,117597.767,116429.976,116201.276,116104.045,117803.791,123380.849,133481.823,150554.552,169984.02,177068.175,176797.086,174903.022,171314.833,168005.971,163902.789,157126.2,147741.805,135526.175,122516.959,122568.275,112514.918
NSLP,VICAGL,08/06/2006,28/09/2006 22:03,104342.377,97058.147,96405.59,91412.492,87439.043,83352.859,80870.334,78623.35,78016.791,78789.049,81880.464,88394.628,101548.442,118078.963,132247.562,147451.642,149000.545,144618.555,147294.742,145320.645,142416.461,139360.664,137276.369,134511.065,132121.464,128882.151,128201.945,125082.383,122995.15,123824.346,125972.777,129801.521,137000.452,147295.137,162036.944,176749.71,181364.021,181225.131,178435.275,175589.639,172603.553,167881.078,159147.016,150061.733,138968.444,127869.003,128070.906,116336.219
NSLP,VICAGL,09/06/2006,28/09/2006 22:03,106271.085,98789.882,97767.523,92654.413,88115.62,84313.465,81305.077,78892.406,77608.235,77940.251,81003.962,86763.43,99316.113,114105.416,127778.12,143471.8,145431.945,143128.226,144676.153,143226.281,140000.831,138325.366,137368.94,136872.354,135230.904,131254.091,128675.513,124481.744,121456.296,118693.004,118532.385,120496.229,124412.74,133416.751,147479.552,164764.587,169944.836,169667.354,166125.652,163131.445,159533.891,156147.616,150432.839,145329.385,137961.464,131112.909,135333.11,125367.687
NSLP,VICAGL,10/06/2006,28/09/2006 22:03,115502.097,107231.186,104620.925,97945.47,92600.744,87347.967,83943.694,81055.67,78863.724,77691.255,77939.818,78946.203,82804.6,86523.457,89536.761,101430.691,112943.05,123207.172,132955.382,136838.451,138972.966,138680.862,137460.01,137215.844,137601.822,137242.256,137035.156,135482.377,134228.694,133922.476,135324.757,137829.866,140943.733,149786.46,159497.263,169165.703,169382.889,165802.114,160664.804,155593.121,150618.002,147121.769,142996.503,137677.266,131537.581,125565.01,132597.24,126548.564
NSLP,VICAGL,11/06/2006,04/10/2006 22:00,119399.711,111251.461,106514.678,99306.427,93567.84,88509.529,85181.715,82339.528,79526.688,78378.799,77952.47,78266.843,79850.749,81284.882,80424.578,89218.857,97220.883,105740.679,112144.943,116923.43,120886.505,121479.595,122283.441,123307.335,123586.742,121341.636,122539.285,123218.329,123089.972,124667.37,126159.705,128358.333,131089.718,138355.194,149509.609,161317.663,164344.381,162548.845,158588.421,156170.9,152346.715,148479.066,143614.171,137896.972,130992.785,123948.004,128034.605,121406.671
NSLP,VICAGL,12/06/2006,04/10/2006 22:00,114258.878,105874.588,102478.812,95619.079,90560.182,85962.181,82083.141,79256.234,77398.116,76083.574,76021.817,76773.624,79188.638,81618,81610.284,90437.584,98147.538,107295.922,115550.09,121856.221,127361.868,128509.645,127349.41,126098.683,124980.827,123948.501,125504.71,124940.3,124391.167,124363.339,125830.334,129197.343,133463.579,144357.917,157471.726,171952.18,176560.969,175372.672,171890.18,168700.537,164764.268,159313.244,152876.49,145005.112,135190.184,126393.901,128918.467,122212.57
NSLP,VICAGL,13/06/2006,04/10/2006 22:00,113960.102,107666.325,102298.754,94261.04,88701.517,84396.647,81003.067,78637.309,76989.199,77018.874,79822.679,85314.248,97075.986,112326.254,124617.571,139514.655,142515.803,140022.019,143480.37,143547.686,141737.821,139637.65,138368.35,135747.004,133582.834,133391.015,136619.184,136234.109,135881.706,136493.032,137138.724,141291.942,146675.971,152786.158,165827.49,181297.518,185175.536,185551.473,181903.012,178298.794,174314.5,169372.099,161717.632,151576.644,138741.414,125691.105,124974.081,115735.373
NSLP,VICAGL,14/06/2006,04/10/2006 22:00,107302.572,100517.389,98876.863,94279.767,89746.207,86026.086,82947.866,80574.358,79519.894,80255.655,83763.347,90392.307,103520.922,117602.621,130314.351,144670.816,145930.08,142070.88,142757.263,140534.625,136457.637,131412.363,127968.861,125679.231,123215.052,122551.258,127197.269,131229.315,130340.697,130893.015,127632.306,130287.887,136599.099,145233.599,159394.205,171316.491,175429.463,174278.059,170411.935,167236.226,163484.324,158463.997,152155.799,144339.853,132631.6,121571.707,121434.292,111142.704
NSLP,VICAGL,15/06/2006,04/10/2006 22:00,102197.582,94812.132,92527.461,88133.677,83306.112,80096.982,76925.354,74987.362,73645.844,74382.533,77799.217,83508.443,96628.414,111274.15,124404.126,138303.806,140694.224,138593.402,140138.472,138226.32,134807.833,131407.101,126245.702,123010.974,122577.605,123465.458,126173.283,126783.426,126547.907,123945.85,124419.081,125381.029,127911.559,135275.651,150962.031,166540.933,171527.963,170560.466,167190.699,165084.933,161311.939,156350.557,149288.978,141608.793,130359.783,119139.494,119789.322,109471.723
NSLP,VICAGL,16/06/2006,04/10/2006 22:00,100210.511,92895.187,91733.365,86387.879,82147.668,78217.879,75368.329,73547.648,72014.847,72432.999,74898.16,80301.227,92159.226,105716.995,118255.299,132588.839,134054.518,131890.513,134874.299,134135.75,133165.589,132270.018,131227.725,131246.717,130500.8,129534.679,131322.206,130277.197,130757.694,130924.566,132459.061,134106.54,137135.107,145195.046,156575.541,167011.118,170011.242,168309.828,163553.671,160181.381,156400.197,151919.777,145978.144,139849.523,132519.497,125244.503,128961.246,119967.441
NSLP,VICAGL,17/06/2006,04/10/2006 22:00,110664.23,101752.447,98844.195,92051.86,86351.683,81795.687,77943.932,75572.207,73262.252,72269.398,72628.679,73837.989,77046.168,80689.002,83919.41,95582.551,106854.464,115663.587,123967.897,126667.648,127211.639,126109.463,124035.261,122017.213,120852.847,120682.39,122340.555,121845.272,121630.981,121499.173,122561.593,124703.208,127705.702,137539.664,148894.136,160956.566,162052.705,158784.454,153044.526,147844.777,143107.885,139599.827,134846.916,129202.613,123552.196,117599.165,123854.592,117227.568
NSLP,VICAGL,18/06/2006,11/10/2006 22:02,110511.472,102937.637,99650.872,92884.236,86855.781,81644.32,78039.965,74992.61,72664.219,71557.078,71718.525,72444.018,73974.451,75346.087,74955.072,81859.413,89608.776,96931.568,103478.309,107394.742,109511.284,110021.071,110189.964,110150.397,111115.932,112060.863,113410.262,113281.611,113033.542,112849.659,112750.842,112497.305,115018.009,125810.98,142336.504,159469.582,165017.258,165419.835,163175.107,160062.575,156822.133,153864.698,149061.176,142054.58,134273.378,125586.982,127765.956,118328.208
NSLP,VICAGL,19/06/2006,11/10/2006 22:02,110922.626,104620.33,104496.899,101588.784,99357.889,96812.284,93738.648,90073.968,81294.058,79701.154,81965.362,86669.036,97070.49,108140.063,116688.879,128807.123,136171.377,141137.406,145460.691,144704.221,141272.436,137715.693,134497.638,130314.085,128181.501,125166.118,124322.46,122007.189,120234.466,118751.215,118866.254,120213.907,123868.076,133989.502,151347.599,170776.364,177190.241,176860.706,174016.966,170615.108,167637.456,163800.253,154587.752,146470.351,135397.675,124534.732,124595.679,115196.739
NSLP,VICAGL,20/06/2006,11/10/2006 22:02,106812.136,99701.838,98796.012,93728.191,88451.182,84697.872,81625.575,79934.118,79095.395,79539.644,82596.252,88187.514,100458.748,112697.561,122282.302,135522.361,142444.263,146194.91,150034.128,149481.604,145437.103,140381.357,136353.442,132608.719,130073.421,127307.977,126790.314,124581.351,123204.647,121835.662,122192.824,124540.331,128236.847,138508.923,156532.377,174435.351,181380.512,180545.586,178256.772,174935.471,171395.868,166828.839,160212.602,152089.223,140366.453,129100.793,129105.49,118959.875
NSLP,VICAGL,21/06/2006,11/10/2006 22:02,110125.444,102682.303,100646.002,95389.279,89415.412,85222.735,82341.806,80103.166,78938.502,79023.622,82517.99,88727.535,100241.177,112227.355,121003.049,133262.286,140041.523,142893.861,146461.041,144383.48,139716.508,135472.864,132949.475,131980.262,131149.916,129275.969,129662.428,128683.964,128224.507,127708.206,127343.901,128458.515,131642.776,140509.761,154861.573,166321.144,171076.267,169168.122,165876.012,162289.18,159470.727,154791.394,148839.125,141826.08,130765.095,120081.556,121836.565,112395.332
NSLP,VICAGL,22/06/2006,11/10/2006 22:02,103122.166,95642.546,93994.992,88700.693,83186.54,79150.986,75407.136,73310.044,72654.854,73002.711,75747.813,80655.346,91650.537,103322.589,112374.845,123355.04,128348.348,131531.234,134487.188,133562.327,131635.942,130132.13,128514.309,128374.14,128773.113,128846.856,132164.262,133718.892,134069.582,134104.599,134190.333,134260.036,134508.9,141430.357,155089.577,166518.477,170951.506,170176.378,166959.519,163893.368,160432.735,155724.445,148490.233,140054.959,129743.412,119970.348,121760.685,111676.587
NSLP,VICAGL,23/06/2006,11/10/2006 22:02,102954.387,95274.841,94080.63,88864.086,83070.148,79070.801,76099.413,74487.014,74335.306,78266.321,85931.565,93024.442,102717.936,110136.22,116712.08,126022.413,128277.965,126762.124,128875.055,129665.377,128744.263,127378.796,129313.727,130135.857,129367.746,126595.637,125274.067,121716.849,120388.643,121237.215,123008.315,121859.705,121030.41,126353.099,138627.557,154637.229,158936.264,159422.05,155713.046,153253.652,150020.871,146055.167,140042.244,134298.362,127131.791,120419.74,125881.637,117179.29
NSLP,VICAGL,24/06/2006,11/10/2006 22:02,109170.339,101438.719,98933.398,93335.817,87223.18,82537.791,78957.214,76958.892,75591.908,74655.099,75421.015,76775.219,80316.398,83787.016,86173.774,97495.955,108346.282,116975.731,124908.007,128393.538,129135.556,129794.778,127787.431,125416.549,126371.204,126223.695,124838.691,122005.572,119358.282,117560.777,119882.753,123982.252,126379.589,134290.707,148943.316,162443.047,164983.231,161990.229,157155.587,151773.069,146765.592,142999.775,137611.232,132199.504,126278.947,119933.103,125260.98,119374.017
NSLP,VICAGL,25/06/2006,18/10/2006 22:04,112913.962,105783.947,104017.485,97562.476,91443.363,86070.965,81532.739,77738.886,75608.898,74383.072,75248.095,75411.662,76982.483,78430.82,78533.858,85803.017,93914.263,101986.253,107748.381,111979.056,114597.126,114453.444,112409.854,110716.264,109951.811,110438.866,112986.291,113590.71,113474.205,114302.232,114073.82,113950.372,114835.34,123116.689,138556.582,158185.806,164617.931,164327.556,161796.941,158870.49,156553.404,153578.853,147864.692,139975.895,130919.687,121259.41,122765.875,113157.491
