RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.14151,0.1605,18.853,26.878,18999,21624
0.14172,0.1604,18.898,26.894,19042,21617
0.14171,0.16056,18.887,26.908,19035,21626
0.14162,0.16035,18.884,26.856,19028,21616
0.14167,0.16042,18.89,26.887,19035,21626
0.14152,0.16046,18.864,26.894,19010,21625
0.14156,0.16043,18.865,26.888,19011,21615
0.14156,0.16057,18.861,26.903,19006,21630
0.14164,0.16047,18.878,26.887,19026,21617
0.14161,0.16041,18.869,26.872,19017,21617
0.14185,0.16073,18.922,26.966,19067,21650
0.14149,0.16045,18.859,26.88,19001,21624
0.14147,0.16036,18.854,26.858,18997,21602
0.14147,0.16043,18.849,26.877,18992,21620
0.14145,0.16043,18.847,26.872,18993,21618
0.14183,0.16057,18.915,26.943,19061,21643
0.14159,0.1605,18.873,26.909,19019,21627
0.14153,0.16029,18.86,26.859,19003,21607
0.14143,0.16064,18.842,26.881,18987,21636
0.14188,0.16068,18.927,26.963,19072,21655
0.14141,0.16058,18.839,26.887,18983,21635
0.14152,0.16061,18.858,26.908,19005,21635
0.14152,0.16054,18.858,26.895,19005,21622
0.14145,0.1608,18.842,26.926,18987,21657
0.14174,0.16053,18.895,26.93,19044,21632
0.14172,0.16052,18.888,26.917,19037,21629
0.14171,0.16073,18.895,26.937,19040,21643
0.14154,0.16044,18.863,26.886,19008,21614
0.14164,0.16041,18.883,26.895,19028,21619
0.14159,0.1605,18.87,26.899,19015,21615
0.14177,0.16045,18.906,26.915,19052,21628
0.14142,0.16041,18.839,26.854,18984,21618
0.14156,0.16055,18.865,26.906,19011,21636
0.14156,0.1606,18.868,26.915,19014,21636
0.14148,0.16034,18.852,26.852,18996,21610
0.14146,0.16033,18.855,26.853,18996,21598
0.14139,0.16052,18.838,26.865,18982,21626
0.14162,0.16053,18.878,26.907,19023,21629
0.14167,0.16039,18.885,26.892,19031,21621
0.14166,0.16042,18.88,26.895,19028,21618
0.14167,0.16052,18.883,26.906,19031,21627
0.14156,0.16043,18.864,26.876,19010,21616
0.14162,0.16043,18.875,26.896,19022,21619
0.14163,0.16041,18.877,26.883,19025,21610
0.14144,0.16039,18.847,26.864,18990,21606
0.14159,0.16065,18.87,26.917,19017,21643
0.14135,0.16074,18.831,26.893,18971,21648
0.14138,0.16048,18.835,26.871,18979,21613
0.14133,0.1606,18.83,26.861,18969,21614
0.14153,0.16065,18.862,26.908,19007,21634
0.14171,0.16047,18.895,26.908,19040,21636
0.14159,0.16069,18.869,26.921,19015,21647
0.14176,0.1603,18.912,26.891,19054,21615
0.14148,0.16049,18.852,26.881,18996,21619
0.14136,0.16025,18.833,26.81,18975,21594
0.14151,0.16042,18.859,26.877,19002,21614
0.14129,0.1604,18.829,26.84,18970,21607
0.14163,0.16043,18.877,26.903,19023,21621
0.14142,0.16076,18.841,26.914,18985,21654
0.14204,0.16061,18.959,26.975,19102,21663
0.14143,0.16045,18.842,26.852,18985,21616
0.14148,0.16033,18.854,26.856,18998,21613
0.14152,0.16062,18.857,26.92,19003,21638
0.14134,0.16059,18.833,26.862,18974,21627
0.1414,0.16049,18.835,26.852,18982,21609
0.14178,0.16044,18.909,26.932,19056,21632
0.14148,0.16048,18.853,26.864,18999,21616
0.14146,0.16034,18.85,26.86,18991,21608
0.14169,0.16051,18.892,26.911,19038,21627
0.14163,0.16049,18.873,26.896,19021,21620
0.14173,0.16069,18.891,26.939,19039,21646
0.14149,0.1606,18.851,26.887,18997,21617
0.14154,0.16053,18.862,26.882,19007,21615
0.14171,0.16051,18.895,26.904,19041,21619
0.14163,0.16067,18.874,26.925,19022,21637
0.14155,0.16051,18.867,26.907,19012,21629
0.14149,0.16061,18.85,26.882,18996,21622
0.14153,0.16036,18.862,26.851,19006,21607
0.14138,0.16076,18.835,26.917,18978,21648
0.14164,0.16042,18.876,26.88,19024,21614
0.14172,0.16051,18.894,26.919,19041,21634
0.14173,0.16057,18.901,26.942,19043,21652
0.14134,0.16074,18.827,26.892,18970,21649
0.14149,0.16061,18.856,26.892,19002,21620
0.14154,0.16052,18.859,26.882,19007,21622
0.14143,0.16066,18.841,26.902,18985,21637
0.14151,0.16043,18.856,26.884,19001,21619
0.14158,0.16051,18.869,26.901,19015,21628
0.14171,0.16055,18.887,26.92,19035,21635
0.14152,0.16036,18.86,26.872,19003,21600
0.14172,0.16046,18.899,26.911,19043,21623
0.14156,0.16042,18.864,26.877,19011,21617
0.14158,0.16052,18.867,26.897,19014,21626
0.14177,0.1607,18.903,26.942,19048,21644
0.14175,0.1607,18.901,26.943,19044,21645
0.14151,0.16043,18.859,26.856,19004,21604
0.1415,0.16045,18.854,26.872,19000,21612
0.1414,0.16062,18.841,26.884,18983,21639
0.14161,0.16074,18.873,26.939,19021,21637
0.14127,0.16053,18.818,26.85,18962,21617
0.14158,0.16041,18.87,26.888,19015,21619
0.14161,0.16037,18.871,26.886,19019,21608
0.14175,0.16057,18.902,26.921,19047,21634
0.1414,0.16031,18.838,26.832,18981,21606
0.14151,0.1605,18.856,26.89,19002,21624
0.14148,0.16039,18.851,26.849,19001,21611
0.14171,0.16054,18.898,26.912,19041,21630
0.14151,0.16047,18.855,26.88,19002,21621
0.14158,0.16041,18.866,26.885,19014,21616
0.14162,0.16064,18.868,26.928,19017,21638
0.14148,0.16056,18.855,26.889,18999,21615
0.14145,0.16065,18.848,26.897,18993,21631
0.14137,0.16054,18.832,26.849,18977,21616
0.14185,0.16073,18.917,26.971,19064,21659
0.14146,0.16063,18.852,26.896,18995,21618
0.14164,0.16075,18.882,26.946,19031,21643
0.14148,0.16042,18.85,26.856,18995,21605
0.14138,0.16047,18.836,26.875,18980,21618
0.14149,0.16043,18.853,26.855,18997,21622
0.14139,0.16033,18.838,26.832,18979,21602
0.14183,0.16058,18.915,26.945,19058,21650
0.14159,0.16049,18.866,26.898,19013,21625
0.14155,0.1603,18.865,26.854,19009,21598
0.14164,0.16046,18.874,26.902,19022,21625
0.14136,0.16058,18.836,26.874,18979,21631
0.14177,0.16044,18.913,26.91,19052,21633
0.14139,0.16049,18.838,26.858,18981,21624
0.14163,0.16071,18.876,26.921,19023,21630
0.1417,0.16066,18.892,26.935,19038,21642
0.14145,0.16058,18.846,26.895,18993,21629
0.14162,0.16054,18.874,26.9,19021,21627
0.1416,0.16038,18.872,26.888,19018,21612
0.14157,0.1606,18.869,26.913,19015,21636
0.14145,0.16045,18.848,26.862,18992,21610
0.14163,0.16052,18.868,26.907,19019,21628
0.1416,0.16058,18.869,26.91,19017,21629
0.14155,0.16047,18.863,26.897,19009,21625
0.14143,0.16059,18.843,26.893,18988,21634
0.14173,0.16051,18.893,26.924,19041,21635
0.14154,0.16044,18.862,26.877,19009,21617
0.14137,0.1606,18.833,26.888,18976,21634
0.14161,0.1608,18.872,26.923,19020,21633
0.14145,0.16057,18.847,26.884,18992,21626
0.14165,0.16054,18.884,26.905,19030,21621
0.14164,0.16065,18.881,26.921,19029,21636
