RMSE_Train,RMSE_Test,MAPE_Train,MAPE_Test,MAE_Train,MAE_Test
0.062548,0.079631,7.7,11.432,8151.3,10396
0.062409,0.080473,7.6607,11.466,8107,10429
0.06235,0.079564,7.6671,11.257,8118.9,10312
0.062647,0.08094,7.697,11.455,8143.7,10434
0.062851,0.080019,7.7199,11.432,8156.5,10381
0.062825,0.080292,7.7482,11.463,8164.7,10405
0.062638,0.080647,7.7112,11.474,8158,10382
0.062706,0.080284,7.696,11.304,8136.7,10347
0.062821,0.079847,7.7149,11.249,8151.1,10341
0.062605,0.079629,7.7036,11.366,8140.8,10342
0.062998,0.080856,7.7608,11.549,8193.5,10475
0.062969,0.07932,7.7618,11.406,8194.1,10332
0.062938,0.080316,7.7364,11.289,8182.2,10390
0.063156,0.079091,7.7646,11.35,8209,10277
0.062664,0.079611,7.7081,11.421,8154.9,10348
0.06267,0.079535,7.6802,11.198,8128.3,10298
0.062752,0.080161,7.7096,11.463,8160.9,10433
0.062895,0.080145,7.7214,11.418,8170.1,10297
0.062809,0.080185,7.7095,11.467,8163.6,10351
0.062534,0.079933,7.6855,11.4,8122.9,10387
0.062695,0.079029,7.723,11.228,8151.3,10270
0.062999,0.08102,7.7694,11.548,8192.1,10506
0.062729,0.080048,7.6962,11.325,8132.6,10339
0.062649,0.080326,7.6955,11.382,8142,10423
0.06255,0.080184,7.693,11.471,8131,10396
0.062567,0.080279,7.6979,11.522,8139.8,10457
0.062756,0.080696,7.7397,11.468,8171.4,10471
0.062476,0.079751,7.6939,11.334,8128.8,10336
0.062832,0.079875,7.7216,11.421,8170,10334
0.062596,0.079541,7.684,11.352,8149.2,10345
0.062859,0.079595,7.7183,11.408,8169.8,10360
0.062892,0.079374,7.747,11.35,8193.7,10319
0.062627,0.081356,7.7051,11.605,8147.3,10523
0.062624,0.080765,7.6778,11.396,8124.8,10452
0.062813,0.080276,7.7488,11.358,8173.9,10387
0.062792,0.080408,7.6849,11.309,8140.5,10361
0.062643,0.080301,7.7028,11.287,8139.1,10365
0.062721,0.080137,7.7143,11.401,8159.2,10439
0.06266,0.078973,7.6928,11.281,8136.2,10338
0.062466,0.080604,7.6938,11.376,8140.9,10464
0.062761,0.080859,7.7103,11.475,8155.2,10453
0.062979,0.079633,7.7605,11.32,8196.4,10344
0.062644,0.079994,7.7088,11.336,8136,10322
0.06281,0.080682,7.7037,11.491,8158.5,10482
0.062735,0.080129,7.7038,11.419,8156,10398
0.062981,0.080051,7.7664,11.436,8185.5,10412
0.062498,0.079588,7.6757,11.34,8120.2,10333
0.062408,0.080048,7.6533,11.232,8107.6,10332
0.062574,0.080477,7.6841,11.371,8128.1,10443
0.062837,0.079386,7.7283,11.258,8168.6,10256
0.062573,0.079858,7.6797,11.269,8133.4,10291
0.062649,0.07949,7.6907,11.326,8134.2,10347
0.062814,0.080237,7.7185,11.395,8156.8,10396
0.062548,0.079559,7.6976,11.346,8134,10371
0.062807,0.079677,7.7247,11.359,8153,10369
0.062357,0.080313,7.6505,11.393,8103.4,10410
0.062787,0.080435,7.719,11.448,8165.9,10466
0.062784,0.080044,7.7163,11.337,8148.4,10373
0.062837,0.080116,7.7328,11.355,8163.8,10365
0.062723,0.080667,7.7252,11.468,8163.1,10464
0.062721,0.078644,7.7195,11.019,8155.7,10164
0.062865,0.080702,7.7267,11.597,8162.4,10461
0.062739,0.079565,7.6964,11.332,8146.4,10329
0.062595,0.081409,7.6863,11.532,8142.1,10516
0.06282,0.080232,7.7377,11.528,8164.4,10471
0.062595,0.080661,7.6843,11.437,8140.2,10460
0.062959,0.080998,7.7486,11.544,8169.3,10505
0.062429,0.078788,7.6499,11.269,8099.5,10217
0.062801,0.080013,7.7083,11.276,8152.5,10345
0.062609,0.080101,7.7038,11.304,8148.1,10378
0.062979,0.079543,7.7309,11.241,8171.3,10290
0.062717,0.079483,7.6974,11.249,8153.3,10292
0.062629,0.079772,7.704,11.275,8144,10330
0.062512,0.07986,7.6673,11.373,8118.9,10383
0.062872,0.079846,7.7179,11.289,8167.7,10331
0.062704,0.080295,7.6932,11.288,8148.7,10393
0.06254,0.079515,7.6735,11.343,8110,10334
0.062475,0.080202,7.6861,11.466,8136.3,10414
0.062575,0.079234,7.6823,11.144,8130.4,10255
0.062623,0.079527,7.6823,11.404,8137.8,10328
0.06256,0.079856,7.7054,11.351,8141.6,10357
