ProfileName,ProfileArea,SettlementDate,CreationDT,Period01,Period02,Period03,Period04,Period05,Period06,Period07,Period08,Period09,Period10,Period11,Period12,Period13,Period14,Period15,Period16,Period17,Period18,Period19,Period20,Period21,Period22,Period23,Period24,Period25,Period26,Period27,Period28,Period29,Period30,Period31,Period32,Period33,Period34,Period35,Period36,Period37,Period38,Period39,Period40,Period41,Period42,Period43,Period44,Period45,Period46,Period47,Period48,Locked
NSLP,ERGON1,11/01/2009,15/05/2009 22:04,452021.986,414632.301,390728.166,379282.068,371116.228,362428.134,358710.873,356038.343,355784.001,355282.921,363184.873,366555.688,381145.412,397626.714,421330.708,445553.135,470425.029,493688.373,514416.05,525998.469,532945.521,539616.307,543438.153,551518.479,556304.115,563320.223,563439.359,565055.963,564670.866,565577.659,567949.653,569364.294,571076.513,576531.648,584957.275,590068.856,589004.426,599445.742,608796.174,614596.948,598573.829,582324.6,559959.495,537369.806,516277.12,506470.283,502240.745,484009.683,Y
NSLP,ERGON1,12/01/2009,15/05/2009 22:04,448029.413,414743.458,392511.179,377558.457,371152.764,365909.31,365050.018,366535.646,369309.828,374353.233,390674.546,411116.502,450297.106,489371.628,530876.49,564812.785,592217.577,609009.028,620396.158,619705.74,622886.711,625654.835,632614.32,637734.558,640432.485,638410.294,637484.345,637335.472,634860.488,630386.64,627316.064,622900.317,622921.012,624262.656,607358.713,606071.407,607695.006,610163.871,608526.965,603770.942,587532.724,567649.25,555337.662,552072.777,532901.45,507974.18,501410.066,480863.198,Y
NSLP,ERGON1,13/01/2009,15/05/2009 22:04,445569.469,409347.004,383009.085,371311.847,362472.434,356727.043,353826.843,354191.149,356167.52,362828.457,379435.628,399481.716,436583.229,474763.251,514199.009,546103.97,576871.071,592442.812,603751.253,602572.548,605911.811,615496.166,616466.181,620471.279,623510.342,622603.481,620363.425,625308.45,624613.967,622303.245,622547.881,622487.11,620188.449,619215.997,602006.747,599576.128,597075.767,599282.66,603483.512,609213.793,600792.743,581297.009,568236.84,566232.007,548411.983,522803.541,512832.457,497298.935,Y
NSLP,ERGON1,14/01/2009,15/05/2009 22:04,460983.837,419899.388,391891.73,378764.96,369700.76,365123.535,363069.78,361304.805,364405.229,372335.433,390868.945,412464.54,453035.15,492706.058,533685.349,568573.598,597700.022,617880.511,630080.193,633492.099,636019.209,642452.565,648118.105,653408.965,655401.541,659086.254,663670.704,667534.368,670815.262,671773.918,674376.013,673623,670502.597,668310.888,649907.805,639768.487,634060.732,637040.089,647579.814,654369.675,641359.001,622626.63,604931.423,600469.426,576995.736,552625.419,540221.281,519908.742,Y
NSLP,ERGON1,15/01/2009,15/05/2009 22:04,481890.231,443216.182,415894.292,400810.792,394389.862,388955.288,384018.504,383640.719,385591.948,389956.869,405780.252,424151.325,462818.702,501035.676,540142.826,577522.046,607710.646,630701.184,644502.096,650275.92,654405.476,662849.104,673056.83,683838.044,690932.769,696474.303,703759.439,707822.61,714000.066,715550.118,714767.37,714683.827,717982.71,716368.103,694653.956,685295.358,684795.469,688973.354,700871.719,704411.754,691631.105,666799.545,646680.725,635691.961,608649.515,580010.92,568393.684,547161.889,Y
NSLP,ERGON1,16/01/2009,15/05/2009 22:04,504640.856,463106.515,436952.63,422626.484,413465.545,406604.552,404645.947,402234.588,401525.867,404157.708,418173.929,435583.695,478514.214,519043.856,558618.559,596123.517,629924.074,659709.405,678875.884,690309.795,698436.618,710687.432,719182.379,732657.926,742044.094,750451.153,757120.69,755392.44,751595.063,748340.435,744667.358,741828.192,739472.373,734821.411,711028.249,696405.955,686509.213,685658.144,694731.33,693797.751,676708.27,656133.063,645651.603,638844.012,613873.806,588486.701,575662.846,549894.33,Y
NSLP,ERGON1,17/01/2009,15/05/2009 22:04,517891.454,484347.161,454849.999,435898.407,424546.522,419492.301,414860.366,411174.307,405908.275,405836.701,414851.214,423286.051,444610.796,469611.63,502226.706,534020.915,567964.758,601499.073,628233.485,648616.512,658961.281,669486.998,677452.621,689578.758,698799.894,710943.929,714306.865,713925.977,716112.802,718732.273,716875.155,715122.464,712418.787,711336.278,708893.445,703266.36,688865.295,692982.278,690545.992,687620.474,664180.397,649240.773,625759.14,599611.459,574251.209,563840.506,557226.614,532440.004,Y
NSLP,ERGON1,18/01/2009,22/05/2009 22:01,498591.448,465227.785,437497.333,423040.032,413962.353,406583.779,402369.605,398337.501,397927.349,397241.601,400932.746,405881.17,424341.883,442991.705,467885.056,492905.399,521327.41,545382.601,561934.678,575054.099,581257.424,587188.036,593743.246,603318.565,611668.699,619372.862,623962.945,625182.241,623560.088,623819.567,625315.725,626770.058,628164.323,631978.517,642640.655,648650.069,644931.356,655376.993,663823.206,666554.987,646709.729,631029.492,606634.183,577873.906,548297.627,535195.737,529013.432,506396.731,Y
NSLP,ERGON1,19/01/2009,22/05/2009 22:01,477504.244,443574.261,416101.755,401305.403,395395.589,390450.902,386920.26,379428.097,380406.092,390198.356,406534.37,426506.219,468182.175,507283.515,549025.032,582573.55,613242.64,629534.714,645296.349,647609.768,653967.371,665470.622,673951.323,686176.387,694149.665,697314.215,703898.266,707901.493,708780.969,708900.404,707411.263,705476.133,701117.398,696860.716,674445.587,662098.965,660441.745,664812.383,671711.807,673325.082,657811.816,639573.498,626611.466,612580.63,586904.9,558161.014,546111.545,523898.47,Y
NSLP,ERGON1,20/01/2009,22/05/2009 22:01,495280.973,457748.931,426652.23,408809.703,401053.444,395905.773,391248.732,391907.18,394859.966,400829.588,415868.155,432939.099,474926.626,509442.519,546479.109,582008.268,614825.798,638806.02,645884.711,650047.342,653848.116,659368.457,666687.257,675610.81,681925.845,687040.261,693939.866,698957.657,703579.25,706335.081,706892.789,705295.464,705343.123,700948.648,681094.363,670761.035,666011.815,671083.992,678827.856,686042.341,671984.49,648045.332,631872.865,621228.166,594338.538,568720.829,557986.128,535753.794,Y
NSLP,ERGON1,21/01/2009,22/05/2009 22:01,498072.828,457751.213,431986.731,416710.271,409207.522,402931.529,399114.561,398577.553,402052.467,406590.274,422708.321,441175.343,483509.028,522983.194,566583.789,605543.307,642037.037,669860.254,686454.179,690799.991,699805.832,710453.245,719015.136,728895.96,736211.946,744017.969,752747.802,762268.704,767884.104,767646.313,767552.15,767837.334,764082.081,756728.835,733627.717,720333.771,715197.964,720764.639,734038.291,741590.676,725717.811,701074.492,683897.081,669862.517,639225.487,607693.849,593181.109,568034.95,Y
NSLP,ERGON1,22/01/2009,22/05/2009 22:01,526079.054,485839.265,459157.513,443859.256,435065.236,426926.422,422910.118,421593.409,424127.16,429155.589,446252.69,465491.278,505120.314,547991.707,589608.182,635130.537,673500.037,696130.113,714306.769,725592.429,731599.234,738268.308,746279.834,758453.294,764686.806,776789.629,784336.953,788868.701,792006.737,792875.821,787702.897,783115.57,778771.355,769958.114,745729.118,471122.908,453623.656,552316.345,599768.405,706508.108,717921.803,701342.44,687444.368,665283.375,635875.031,618213.019,592333.639,570325.796,Y
NSLP,ERGON1,23/01/2009,22/05/2009 22:01,529522.819,490556.185,464803.831,448510.126,441352.926,435067.801,431857.325,427091.708,429532.154,432919.603,448692.11,464353.755,502884.664,541434.023,585201.183,620875.947,648445.999,668476.843,679715.523,686201.613,691880.187,694567.906,703035.762,714931.302,723538.566,730111.278,731708.768,736623.961,736361.266,736915.497,736987.995,729636.164,721053.962,714370.315,693072.92,679652.152,669520.853,673409.68,678476.837,682878.286,670310.772,648883.205,640394.958,631992.689,607973.706,583639.637,570111.543,548003.613,Y
NSLP,ERGON1,24/01/2009,22/05/2009 22:01,505293.899,465698.091,439635.099,423602.313,415216.674,409478.557,402935.641,400599.511,398691.194,399578.501,407938.072,413431.856,433533.928,456248.283,484849.782,516611.238,552964.91,584605.727,606405.866,620218.92,630136.121,639809.159,650854.377,660842.64,662969.281,667510.141,668762.162,670650.023,670478.694,667400.492,666626.637,663989.842,657476.194,658628.449,664467.513,663818.751,652971.441,657090.13,655481.124,655053.392,637073.603,617897.046,593901.241,573585.309,550565.092,545424.916,541038.805,519275.719,Y
NSLP,ERGON1,25/01/2009,29/05/2009 22:00,478091.838,443719.071,420604.552,408036.663,399335.281,392161.786,387307.229,385058.787,383906.819,383978.072,389821.905,393684.739,409318.425,427709.728,453584.755,475690.937,502985.891,529155.085,552387.334,571961.041,583478.018,595963.871,608000.593,616973.879,627187.063,633062.82,635790.541,639327.126,641404.585,644478.097,647634.1,646176.781,643617.864,645869.288,654253.346,655582.839,651467.725,661541.064,666641.203,670402.273,651679.711,634713.448,605542.028,581051.915,558491.036,552708.442,549724.08,519249.855,Y
NSLP,ERGON1,26/01/2009,29/05/2009 22:00,483984.812,456238.493,430319.007,413909.823,404298.549,396022.188,392115.12,387926.261,387281.285,389027.601,394860.647,399205.552,418125.368,434740.799,462856.424,488275.299,516325.73,541492.141,562844.427,578329.658,590036.058,599300.167,605721.034,615141.679,622317.613,628006.588,629522.912,629664.162,628464.317,631063.866,635085.581,637068.372,637509.182,640223.426,648257.532,652163.894,642311.949,644675.76,649409.031,654221.272,643003.356,621961.883,603733.098,589333.884,560932.861,537233.37,525862.828,504220.151,Y
NSLP,ERGON1,27/01/2009,29/05/2009 22:00,467475.988,431157.471,410060.866,396777.201,389880.859,385018.182,383066.398,380259.582,382076.965,388353.019,403359.478,426772.164,475198.429,524568.162,569456.016,599329.058,622448.77,636046.04,649518.255,655820.321,660760.776,670432.772,673329.571,681469.174,689144.092,695420.307,697909.838,700706.159,705961.51,700232.923,692968.785,696368.509,693219.232,690371.117,668729.368,663372.215,663953.146,667336.489,675020.039,679698.124,665872.551,640372.277,611625.631,601031.756,575451.011,548380.08,529761.637,506278.923,Y
NSLP,ERGON1,28/01/2009,29/05/2009 22:00,469566.342,433864.986,407074.829,390357.251,380321.92,377036.176,370185.479,362144.418,369026.782,378866.178,395491.603,417926.162,471726.399,523349.242,570805.967,597706.591,612046.478,622937.152,635419.597,642662.399,645869.608,651794.533,653603.925,656057.197,665471.499,670626.443,670142.696,670356.129,673464.175,673237.884,671759.915,674611.089,670925.201,666777.131,649057.026,640541.429,639931.388,642513.126,646391.027,648880.192,635508.806,612300.469,589740.072,579602.945,555073.206,529526.026,516118.161,496627.101,Y
NSLP,ERGON1,29/01/2009,29/05/2009 22:00,458633.622,418793.768,391808.351,379360.233,372487.193,366198.018,366042.906,365050.556,368246.32,373929.712,391380.461,415380.331,466444.844,517936.307,564214.173,597124.545,612765.979,627066.948,638431.593,640467.077,642679.595,644323.24,648961.151,656713.312,662298.431,666674.345,673785.968,671120.582,672931.534,669496.482,663460.764,666406.385,665722.315,664143.835,647702.345,640193.706,644703.217,643906.782,650201.299,653211.932,641316.443,619114.253,597075.738,589630.648,562352.219,536327.151,522383.054,502208.737,Y
NSLP,ERGON1,30/01/2009,29/05/2009 22:00,462775.263,424011.471,398302.522,384068.175,376172.658,373523.307,371822.674,371816.134,374712.646,380725.122,400783.734,423712.492,472912.526,524545.236,575268.86,607079.323,619759.689,627342.065,641441.055,643396.185,643675.852,644724.515,648237.65,653400.536,656538.722,659186.238,651568.872,653380.164,654306.387,648727.342,638807.085,640066.977,641372.023,635950.9,618424.809,604423.978,603538.917,602194.917,608687.071,611804.003,601903.842,581942.912,569134.179,569705.156,556145.111,540424.942,531890.162,512381.819,Y
NSLP,ERGON1,31/01/2009,29/05/2009 22:00,475536.525,436411.198,408556.572,393093.675,382438.694,376615.777,373863.815,368391.994,369224.146,369518.791,379082.238,388312.128,412007.058,437276.125,469216.439,499635.491,533760.786,557506.376,573050.641,580432.429,578761.226,580458.087,577825.929,576876.833,572809.444,568424.437,561208.007,557745.259,557253.755,555021.972,556220.696,556960.976,563329.952,572986.473,586424.564,590815.663,585238.84,592752.14,594066.405,592541.388,578221.729,562517.604,544094.766,528729.903,514476.634,511356.621,510480.388,495929.273,Y
NSLP,ERGON1,01/02/2009,04/06/2009 22:00,459034.227,419642.053,396727.955,381807.998,372951.715,365417.924,362027.375,361250.703,361889.094,364466.276,369973.648,377795.169,392153.36,408870.833,430820.751,457473.545,484626.129,512058.868,530083.612,542840.126,548736.394,549638.461,548949.889,553787.876,558367.107,559268.881,555684.821,552103.049,546685.636,550245.599,556206.587,560086.258,567287.545,576754.057,589606.527,600108.935,597094.539,608918.643,609531.866,613056.115,599430.04,580188.485,557836.355,536086.168,515991.251,508412.747,506730.7,489975.858,Y
NSLP,ERGON1,02/02/2009,04/06/2009 22:00,452695.424,415613.625,390406.375,375689.536,367455.579,363906.387,362421.798,361294.96,365221.393,371531.395,390708.108,416469.977,468452.292,517928.023,565762.858,595481.221,614975.075,621463.025,634796.677,638768.178,637544.163,643140.903,645661.085,649412.072,653834.247,655478.78,654382.899,652794.544,654578.44,648455.379,642991.441,647676.113,648843.894,649376.993,639547.013,638429.302,637743.206,640657.016,641330.757,638525.335,627438.14,610912.582,591902.975,586688.26,561838.792,535034.704,527470.42,505184.43,Y
NSLP,ERGON1,03/02/2009,04/06/2009 22:00,468920.887,428517.468,402953.571,384435.127,375402.572,371201.723,370595.372,370111.624,373005.287,377348.94,396132.923,423969.197,468678.325,516846.451,564408.554,593004.378,607823.504,613391.994,622480.561,623295.894,623999.046,626304.233,630744.312,634481.242,638168.786,638901.316,637670.532,644411.111,647866.114,641705.164,633120.414,638094.265,641802.254,642787.688,632656.324,633987.656,631284.43,629830.316,631829.567,632870.241,620287.81,596374.665,581280.669,577331.581,556336.288,534461.592,526555.299,505239.286,Y
NSLP,ERGON1,04/02/2009,04/06/2009 22:00,464653.558,423284.113,396534.474,380540.871,368925.627,365669.908,363949.13,363864.405,366489.306,370410.279,390773.462,417558.83,470613.938,524980.202,569712.42,598216.054,612086.606,620179.096,628770.989,631701.359,636965.489,644159.107,650301.41,656044.046,661994.989,667223.64,670430.178,673394.306,680993.848,678468.072,675341.376,679352.697,676555.637,673155.603,659165.397,651171.462,646595.722,650248.935,660384.052,661815.881,647818.064,626049.905,609305.276,598169.792,573501.923,545299.472,532891.045,515346.497,Y
NSLP,ERGON1,05/02/2009,04/06/2009 22:00,475026.822,435777.721,407185.839,391398.51,383673.234,376333.231,373164.721,372518.047,377097.883,382030.699,400170.615,424116.012,476492.051,527736.419,576400.11,606545.444,622945.303,635991.922,654702.217,657075.326,659893.88,663722.892,670918.534,680664.633,686809.153,693294.58,701402.485,707435.33,714735.429,712086.441,705475.643,709515.575,707458.359,704822.044,686942.448,681769.251,679204.56,679414.545,685588.865,688565.212,675177.702,650094.408,626349.607,614133.416,588241.127,562354.104,548974.787,524115.622,Y
NSLP,ERGON1,06/02/2009,04/06/2009 22:00,486769.929,448812.617,422210.643,410088.236,401345.65,395517.053,390893.26,388872.472,393690.739,396864.671,412869.598,436244.922,487852.885,543108.158,589067.545,620279.574,634980.709,646267.381,658323.057,664411.424,670422.864,674532.751,678477.633,690258.957,695878.455,696325.758,694169.167,696470.407,698162.895,690274.806,682035.928,685402.417,688187.809,682945.284,664143.928,649303.404,639203.58,635580.253,645557.797,648585.124,636041.703,613981.09,599894.033,595758.162,574114.307,554073.991,550612.156,531586.881,Y
NSLP,ERGON1,07/02/2009,04/06/2009 22:00,490593.571,449539.772,423596.644,406826.635,404010.236,395166.418,387400.198,382728.243,382982.587,385087.571,390684.88,401398.682,422424.463,445872.633,478025.993,510522.752,542644.134,568569.663,585126.501,592450.914,594326.298,593925.539,597272.276,603806.673,605994.488,607615.354,605342.972,605088.778,605060.79,605637.908,608762.007,611556.971,615327.736,623044.21,632580.186,634769.775,626490.596,634514.614,636990.231,635531.042,615473.051,596733.942,574778.182,556525.701,538345.123,532443.713,533309.183,515360.017,Y
NSLP,ERGON1,08/02/2009,17/06/2009 22:01,475721.049,439000.646,411604.289,394863.361,385672.449,377941.902,371220.264,368862.486,369003.831,368687.977,373869.011,379977.629,396307.533,414776.395,439817.927,466801.013,493839.831,521618.586,544371.958,560317.908,567546.267,573013.829,578529.42,587216.214,595188.584,601437.146,602759.959,604397.365,605618.088,607665.483,615102.579,618677.983,625892.087,635597.869,650933.681,660951.883,658194.239,663899.57,666610.643,669904.466,648160.581,626370.477,599913.668,571320.683,538892.665,527203.614,519840.001,502183.414,Y
NSLP,ERGON1,09/02/2009,17/06/2009 22:01,467322.254,432689.41,406699.67,393085.885,385276.745,383059.302,379861.191,377903.027,382091.686,386219.843,403244.354,427765.989,480657.93,534059.415,582536.214,618305.615,644093.37,663454.566,681277.624,688423.349,696559.568,711108.989,725662.586,739557.525,744824.519,750019.416,756203.508,762524.286,766328.741,763986.563,756514.618,763925.321,768686.165,768798.061,753831.683,747721.758,744209.256,747719.06,760051.632,749428.524,728801.78,704355.217,674792.935,661356.302,631170.815,598020.009,585549.666,559773.793,Y
NSLP,ERGON1,10/02/2009,17/06/2009 22:01,521194.523,484808.814,456712.884,441413.059,430635.566,424933.76,421379.068,421892.583,421876.866,428723.387,444639.352,464921.033,514832.895,566423.496,611805.38,643914.96,664951.246,680303.049,698830.802,705190.831,710829.531,716201.296,719522.096,727011.186,732844.073,736167.118,735318.676,734312.793,733429.743,721381.114,709744.04,712060.539,712173.972,706826.398,692051.412,693940.896,692779.401,690647.402,693498.39,692691.088,676409.345,653343.455,634174.666,621680.218,591992.043,562839.612,552568.054,533652.654,Y
NSLP,ERGON1,11/02/2009,17/06/2009 22:01,494650.973,456606.611,429792.525,416806.186,407706.828,402347.53,398424.048,395381.381,394760.326,401491.213,417935.961,445121.553,491826.695,540506.502,585442.105,616202.914,634381.798,651929.397,664281.306,663476.842,671054.038,678613.374,683648.208,692690.407,701151.431,707443.307,710849.985,717998.965,726577.386,721346.221,715567.66,722194.145,722014.367,722632.938,710831.996,702934.637,697576.458,698786.616,710071.396,703316.861,686057.071,661721.358,643031.703,626666.417,595609.771,563873.159,550408.685,529443.134,Y
NSLP,ERGON1,12/02/2009,17/06/2009 22:01,489497.654,448198.375,419435.438,405184.292,397140.916,394454.92,389977.741,386203.408,388908.388,393757.384,410609.989,434892.457,481066.944,532882.944,578252.203,608793.427,630543.651,647023.947,662848.295,668355.121,669241.847,677069.921,685504.329,701989.03,716052.232,720418.162,720712.32,723467.083,726089.763,724915.484,717958.906,721276.938,716373.282,710807.086,690537.218,685218.944,679110.034,683604.513,694357.548,692847.733,677688.039,656565.627,632799.381,618881.404,595022.037,568053.983,555264.615,534120.622,Y
NSLP,ERGON1,13/02/2009,17/06/2009 22:01,493081.201,451013.825,422902.38,407132.111,397537.243,390872.169,384860.018,384863.533,388772.482,392530.339,410580.245,433955.59,478196.785,524143.077,570032.31,595421.909,608564.522,618116.819,627757.758,630006.23,629155.363,633807.121,636914.281,644976.941,647978.242,650631.028,650696.542,650130.366,649374.037,646023.314,640587.707,641727.601,645602.634,650117.254,636411.417,624405.84,620241.631,625152.913,630251.153,628671.281,619514.944,594252.92,579250.808,578709.838,562243.193,539896.964,535913.083,519359.66,Y
NSLP,ERGON1,14/02/2009,17/06/2009 22:01,475919.358,433178.243,406268.302,389431.23,378768.704,371730.392,370450.285,370211.454,368454.577,370102.463,376357.677,388337.12,407802.171,429931.932,461469.246,488651.002,523728.71,549182.415,564430.135,574034.236,577207.208,580776.429,582262.146,588143.249,591094.572,592840.782,593752.221,591347.461,591530.247,594443.893,596722.331,598809.516,604366.483,613929.781,626221.736,630603.32,625729.976,626133.303,626683.833,623504.3,602956.33,585190.735,563630.358,545747.288,530245.334,522827.313,521183.935,503746.424,Y
NSLP,ERGON1,15/02/2009,18/06/2009 22:03,461156.704,422164.087,395360.191,380081.03,371114.557,364371.117,358470.523,355700.501,354226.968,354487.046,358280.101,364279.51,378458.466,398002.988,429720.942,460120.285,495641.849,523583.228,546374.236,563482.039,572672.459,583002.211,592545.857,605937.094,616134.751,623271.128,628740.799,632090.54,638001.072,639737.051,644461.48,649173.734,650686.152,657659.092,668532.217,673299.118,665384.118,679813.905,692815.329,693228.727,676827.157,649855.29,617841.45,583014.778,551218.847,532176.571,521190.214,501669.095,Y
NSLP,ERGON1,16/02/2009,18/06/2009 22:03,463569.486,428266.267,403631.348,389411.565,381947.131,378026.011,375196.254,370820.825,372783.166,378846.445,394956.889,416388.724,464208.689,510927.871,560855.634,597541.808,623810.063,643756.58,665398.702,673706.363,682061.536,690838.774,700500.421,716327.911,728904.21,734841.275,738484.725,738653.292,736118.018,730356.802,721045.848,720519.039,717071.203,709183.248,685128.6,676308.014,675473.556,675945.975,680097.282,676338.71,665288.595,641103.386,614782.981,607480.366,575159.824,545197.885,529609.503,511556.405,Y
NSLP,ERGON1,17/02/2009,18/06/2009 22:03,472694.436,432903.838,403235.67,387773.383,380385.048,375841.241,373262.646,373086.554,376424.26,376176.621,396705.916,421622.907,468266.104,516608.731,560905.344,591797.739,611349.532,625256.802,640223.403,645418.012,651403.912,658736.322,666165.394,673375.803,675969.56,675931.387,678841.066,682845.177,687182.111,684582.096,680064.246,687530.132,686935.05,687374.728,671588.849,664578.29,658067.099,658847.18,664971.596,666979.9,655445.279,629156.442,606589.518,595474.769,572022.107,540047.169,526310.674,503845.091,Y
NSLP,ERGON1,18/02/2009,18/06/2009 22:03,462845.752,424842.063,399834.05,383912.155,376092.765,369659.409,365358.399,363159.969,366844.677,371703.525,392094.902,416502.829,463919.539,515862.113,562403.023,596275.963,615142.743,627216.373,641653.095,646536.279,651514.09,660509.824,666935.733,680741.456,693071.344,702756.666,709796.079,717685.267,722904.54,721256.637,718694.161,726796.739,728427.917,724551.575,707251.97,697845.704,693782.663,698661.044,711110.604,707113.776,690190.007,663915.831,642828.066,629397.435,599711.378,564615.27,545871.667,522451.778,Y
NSLP,ERGON1,19/02/2009,18/06/2009 22:03,480575.755,440403.193,413276.85,399328.23,389988.414,384532.994,383358.368,381880.605,381496.792,386130.621,400828.017,421393.227,470112.053,523224.052,574817.883,608141.09,633344.123,653283.459,673019.984,680337.56,688371.366,701396.253,714912.644,733477.471,747735.107,755953.212,761644.063,768539.439,777114.057,774560.112,769712.501,776075.149,775630.093,772537.837,750567.389,742726.294,737625.249,745324.297,763589.428,764731.407,749008.708,719884.562,687413.961,663967.686,627799.677,591537.954,575596.598,550552.382,Y
NSLP,ERGON1,20/02/2009,18/06/2009 22:03,508221.468,470100.221,443941.749,428565.838,417612.68,410280.157,404649.473,404056.749,407303.101,410733.651,424364.784,446990.32,486953.839,534677.986,583684.506,623048.369,651883.862,677979.617,697139.899,708895.214,719090.735,730922.264,741279.388,757281.619,768540.341,777360.029,778034.376,781614.146,787806.423,783115.889,776367.521,783174.608,786074.268,781136.224,758147.407,734537.79,722994.139,723134.145,732464.403,727774.502,713264.543,690046.607,669481.628,655878.766,629997.662,600828.412,584409.332,557355.985,Y
NSLP,ERGON1,21/02/2009,18/06/2009 22:03,512377.744,469504.984,442644.99,423797.904,413668.792,407545.394,404085.216,401696.544,400567.844,399967.104,406084.159,412815.361,433746.572,458841.37,492519.142,524146.253,563685.758,597611.038,619640.453,633808.723,642644.706,651678.61,661406.112,672571.43,679179.882,686625.434,690686.532,692877.837,696033.286,700636.704,705867.212,709750.653,712341.145,711453.234,710768.682,707661.15,702142.872,710176.081,716911.014,708148.108,686655.516,665475.479,640270.635,617234.179,590399.946,575527.84,567725.811,543337.414,Y
NSLP,ERGON1,22/02/2009,18/06/2009 22:03,500211.81,462440.229,436760.293,420276.119,413148.779,406300.456,400758.979,396571.199,396869.178,397642.072,401257.857,406879.399,420735.371,436378.457,461208.293,481935.092,508792.866,535229.721,555050.95,570357.39,577225.926,581567.21,585008.721,594155.546,599801.635,604852.299,604493.743,605437.06,606744.045,610171.414,613601.354,615160.725,619371.688,626300.448,636423.014,643867.255,643011.156,651032.134,654798.8,654141.107,633967.284,608861.637,581924.262,554313.488,525516.616,512109.953,505377.096,488476.114,Y
NSLP,ERGON1,23/02/2009,18/06/2009 22:03,454491.154,419591.415,394869.116,384274.147,377331.934,373979.976,369730.238,368796.419,373867.859,379180.121,396934.219,417489.11,463375.436,515038.902,561595.595,593649.335,615553.507,630328.734,645624.137,646978.406,647591.344,656328.211,661039.663,665761.304,671916.056,676763.367,681445.708,690483.26,696538.888,693074.72,684405.679,684537.729,685525.165,681366.399,661646.66,654921.405,654981.65,660207.677,664564.92,655653.24,639786.57,615618.331,595326.402,586478.6,560859.114,534657.596,521708.272,502021.104,Y
NSLP,ERGON1,24/02/2009,18/06/2009 22:03,462757.993,424263.356,397662.16,383402.024,375686.467,371312.11,367330.498,368810.268,372874.894,378560.679,394615.089,419931.551,472075.592,522416.137,572898.558,602124.077,619715.813,629098.923,638729.841,641465.673,642204.895,647311.542,656198.578,667854.517,676000.557,682664.433,689900.523,698378.898,703762.523,699619.535,692726.346,701849.515,695917.215,691501.216,670070.935,665296.79,664877.147,670360.911,679278.342,673140.876,660730.785,637034.074,617777.384,610791.288,582207.147,554623.011,540122.588,515441.429,Y
NSLP,ERGON1,25/02/2009,18/06/2009 22:03,473821.702,434093.257,406610.223,395341.389,387732.126,383652.749,380057.057,374581.084,378008.674,382605.538,401480.435,424789.782,471907.912,521315.577,566640.114,594101.5,612925.718,623090.239,633766.97,637629.927,638425.013,642986.731,642830.915,653503.933,659019.816,663352.669,669400.6,672762.026,679297.073,674820.106,667272.446,670391.345,672126.626,669871.647,656188.339,649831.601,650634.076,651433.807,654111.94,644139.17,628735.458,607590.842,591950.917,585290.179,559811.92,533303.514,520904.069,501319.149,Y
NSLP,ERGON1,26/02/2009,18/06/2009 22:03,461102.383,421268.816,393945.522,379701.603,372050.039,365037.667,363315.685,362858.709,365618.231,372374.791,390852.908,416425.115,466203.917,517112.687,567757.299,596940.108,616073.502,631391.899,644403.238,647953.426,650276.038,657938.339,665757.392,679619.051,684361.333,689332.052,695502.287,698829.572,703321.245,703251.396,698032.573,699795.375,696856.166,692400.799,674956.983,667952.561,666671.503,674966.92,685408.009,681817.537,666853.808,641241.121,616668.754,603467.27,577884.732,549378.918,532859.837,512990.939,Y
NSLP,ERGON1,27/02/2009,18/06/2009 22:03,469605.608,430289.074,405138.434,389379.83,378502.011,374894.093,370906.539,371059.82,373445.77,379702.862,397775.761,417216.218,467139.818,520037.524,567388.16,596243.363,618212.836,636644.667,650259.77,655924.349,661325.304,665722.421,671235.996,679563.674,686851.321,691422.257,695784.806,698952.369,699563.591,694430.18,688203.572,690744.61,690330.193,683383.994,658540.862,639829.422,634154.747,638016.373,648080.752,644881.68,627686.834,606809.971,591396.466,584796.593,563176.557,542805.291,532654.787,511753.87,Y
NSLP,ERGON1,28/02/2009,18/06/2009 22:03,477982.573,440308.444,410815.717,394374.825,382732.7,375820.478,371680.687,367862.272,366050.366,367643.88,375665.314,382542.746,402880.296,428189.389,464363.085,498768.877,532196.765,559947.462,573857.096,582503.895,585951.639,590754.179,597890.338,605120.86,609209.178,614905.689,616612.628,619989.053,621651.308,622117.741,624698.636,627040.84,627974.102,630983.941,634744.551,633192.239,627288.766,633791.288,644192.685,634177.769,610567.703,588351.702,567793.271,546437.173,533142.659,521180.5,507093.638,486030.183,Y
NSLP,ERGON1,01/03/2009,25/06/2009 22:03,454041.042,418152.984,392243.989,377245.003,367969.422,361304.863,357192.614,354043.368,355297.879,352490.576,359850.469,362943.662,377351.77,396096.342,423989.927,454008.928,485517.875,513054.937,534501.505,553362.255,567333.74,575865.323,586437.606,598803.665,611216.167,624826.641,633701.272,642415.007,648607.836,655033.99,660209.973,665412.419,668053.866,671720.289,678396.274,681874.155,675407.994,689266.94,697530.709,689563.417,664688.984,638400.525,604500.641,570483.56,537347.765,519642.581,502180.129,479416.518,Y
